q,Kc,Kw,seed,arm,n,m,full,df_C,df_W,I,P,C,W
48,8,2,29,real,2915,10,0.34265561953670676,80,5850,0.2221150940723297,0.06525757934412466,0.016198638554401262,0.039084307565851135
48,8,4,11,real,2915,10,0.21991897981549435,80,11700,0.2109812588558185,0.05861902430670544,0.010898355696912276,-0.06057965904394186
48,8,4,29,real,2915,10,0.25014239967119156,80,11700,0.22045798312208956,0.06429765904041,0.018164728610377757,-0.052777971101685736
53,1,0,11,perm,2881,22,0.34427199287116983,22,0,0.24129243172322837,0.10363293731619407,-0.0006533761682525988,0.0
53,1,0,29,perm,2881,22,0.35937159333165547,22,0,0.2507498796847221,0.10883331364363531,-0.00021159999670198698,0.0
53,1,0,11,real,2881,22,0.35015205255443327,22,0,0.24142128294392398,0.10395455636621391,0.004776213244295372,0.0
53,1,0,29,real,2881,22,0.363584381618414,22,0,0.250496451677977,0.10914211393452712,0.003945816005909837,0.0
53,1,1,11,real,2881,22,0.37398741259129065,22,2903,0.2368947836976462,0.10483374998490148,0.0039323141252926574,0.0283265647834503
53,1,1,29,real,2881,22,0.3728513473794758,22,2903,0.24490662662882723,0.10874750261258984,0.003342677266131411,0.015854540871927277
53,1,2,11,real,2881,22,0.37855931875736637,22,5806,0.23717355401441242,0.10545481328018799,0.004117819390381916,0.03181313207238399
53,1,2,29,real,2881,22,0.36792047085472446,22,5806,0.2451355320166024,0.10890980877265388,0.0036332844425327284,0.010241845622935434
53,1,4,11,real,2881,22,0.3419388336549869,22,11612,0.240541247742952,0.11078327196140626,0.0031156860491895846,-0.012501372098560967
53,1,4,29,real,2881,22,0.33831609299616505,22,11612,0.24701216853494365,0.11527109358491092,0.0029431204495366883,-0.0269102895732262
53,2,0,11,perm,2881,22,0.3444529049849687,44,0,0.2412568897835083,0.10366759535529854,-0.0004715801538380989,0.0
53,2,0,29,perm,2881,22,0.35931514783266316,44,0,0.2508364024924401,0.10888377323854799,-0.00040502789832495373,0.0
53,2,0,11,real,2881,22,0.356944036992913,44,0,0.24151106680950798,0.10360583705326078,0.011827133130144236,0.0
53,2,0,29,real,2881,22,0.37036752256323224,44,0,0.25018987313718943,0.10850974537708585,0.011667904048956899,0.0
53,2,1,11,real,2881,22,0.37397136760673566,44,2903,0.23739631230906583,0.10512450234406225,0.0070536110906493825,0.02439694186295816
53,2,1,29,real,2881,22,0.37228903374098854,44,2903,0.24497476371534135,0.10887442357420583,0.006825035444346252,0.011614811007095058
53,2,2,11,real,2881,22,0.37847378209778215,44,5806,0.23754262334288587,0.10538994998438977,0.007448407987176635,0.028092800783329847
53,2,2,29,real,2881,22,0.3672829048419519,44,5806,0.2451205960992769,0.10874013855121169,0.007267848527053838,0.00615432166440948
53,2,4,11,real,2881,22,0.3391288485248156,44,11612,0.24060765390833533,0.11062576334162683,0.005281704654226439,-0.017386273379372978
53,2,4,29,real,2881,22,0.3360449913255451,44,11612,0.24672462345658194,0.11517638891931614,0.005859738507728482,-0.031715759558081466
53,4,0,11,perm,2881,22,0.3442124704460272,88,0,0.2412878714856445,0.10375576930618324,-0.000831170345800547,0.0
53,4,0,29,perm,2881,22,0.3591783243487148,88,0,0.25096204944170175,0.10890913630124051,-0.0006928613942275655,0.0
53,4,0,11,real,2881,22,0.369947193451324,88,0,0.24058792217722552,0.10335706175317927,0.026002209520919195,0.0
53,4,0,29,real,2881,22,0.38507211656126084,88,0,0.2498812552345576,0.10830702826197587,0.02688383306472732,0.0
53,4,1,11,real,2881,22,0.383588371327344,88,2903,0.23694035297414157,0.10530760473803195,0.019086079616818324,0.022254333998352145
53,4,1,29,real,2881,22,0.38271488725742775,88,2903,0.24483267233665928,0.10865511978205393,0.019826624295868064,0.009400470842846453
53,4,2,11,real,2881,22,0.38255988613552283,88,5806,0.23720703810238164,0.10569074916544174,0.016596391231160586,0.02306570763653884
53,4,2,29,real,2881,22,0.373573046055824,88,5806,0.24534187197505997,0.10874761142291961,0.01790650926812958,0.0015770533897148005
53,4,4,11,real,2881,22,0.3419643666821095,88,11612,0.24004877145492093,0.11062270811824641,0.014067970766658269,-0.022775083657716105
53,4,4,29,real,2881,22,0.3405262789244008,88,11612,0.24682633345582675,0.1151497212993655,0.015670825625394458,-0.03712060145618591
53,8,0,11,perm,2881,22,0.3426122823966663,176,0,0.24125257693690821,0.10380738903708246,-0.0024476835773243515,0.0
53,8,0,29,perm,2881,22,0.35882908486076026,176,0,0.2506359634775885,0.10898892242791235,-0.0007958010447406035,0.0
53,8,0,11,real,2881,22,0.37199460348372315,176,0,0.24061515454447882,0.10321692540260888,0.028162523536635436,0.0
53,8,0,29,real,2881,22,0.3870951225225189,176,0,0.24990276518890267,0.10811748154352097,0.029074875790095208,0.0
53,8,1,11,real,2881,22,0.3848609013263402,176,2903,0.2369657384257441,0.10528180677295472,0.020802707880911892,0.021810648246729476
53,8,1,29,real,2881,22,0.38385679656361893,176,2903,0.24487079128640407,0.10864932708078569,0.02147693718740932,0.008859741009019815
53,8,2,11,real,2881,22,0.3830137757659955,176,5806,0.2371140751362279,0.10555322731658918,0.018018735461758174,0.022327737851420188
53,8,2,29,real,2881,22,0.374616545185247,176,5806,0.2453051128262383,0.10874407596087689,0.019543927500957233,0.0010234288971745688
53,8,4,11,real,2881,22,0.34138265376844423,176,11612,0.23997066140903797,0.11050618296740619,0.014954588916045333,-0.02404877952404528
53,8,4,29,real,2881,22,0.34021165462239944,176,11612,0.2468576344735538,0.11498683639554831,0.016674826780122793,-0.03830764302682547
55,1,0,11,perm,5034,17,0.3239525722533836,17,0,0.24538664811511213,0.07865769159189279,-9.176745362132754e-05,0.0
55,1,0,29,perm,5034,17,0.34551559246119745,17,0,0.2637619136261965,0.08157417341522646,0.00017950541977449866,0.0
55,1,0,11,real,5034,17,0.3306083995419137,17,0,0.24476097258379448,0.07930006708855253,0.006547359869566671,0.0
55,1,0,29,real,5034,17,0.3542272476493823,17,0,0.2638168761005184,0.08220646644981464,0.008203905099049242,0.0
55,1,1,11,real,5034,17,0.3157235229630536,17,5051,0.23900730730277456,0.0843222771651545,0.006561460583957345,-0.01416752208883278
55,1,1,29,real,5034,17,0.3525194144131393,17,5051,0.25920889621551113,0.08666552775461539,0.008170031659272334,-0.0015250412162595797
55,1,2,11,real,5034,17,0.27513322783804417,17,10102,0.23143275592428972,0.08844430127625005,0.006361831299184855,-0.051105660661680465
55,1,2,29,real,5034,17,0.3082063013890882,17,10102,0.2514661604843067,0.0905722417681955,0.00682802510992228,-0.04066012597333632
55,1,4,11,real,5034,17,0.22088153083073214,17,20204,0.22243222396041126,0.09172551580028195,0.004249324177370903,-0.09752553310733196
55,1,4,29,real,5034,17,0.23772687815027427,17,20204,0.24116057176114267,0.09344022330433721,0.006269856839309982,-0.1031437737545156
55,2,0,11,perm,5034,17,0.3235570666834764,34,0,0.24544536866047448,0.07871580607984711,-0.0006041080568452057,0.0
55,2,0,29,perm,5034,17,0.34536098293264883,34,0,0.2637568919897194,0.08163891848653954,-3.482754361011641e-05,0.0
55,2,0,11,real,5034,17,0.33355456762373825,34,0,0.24503182738443308,0.07980466404122744,0.00871807619807774,0.0
55,2,0,29,real,5034,17,0.35639415427508414,34,0,0.2629206638786955,0.08249499364066207,0.010978496755726578,0.0
55,2,1,11,real,5034,17,0.3186287505963218,34,5051,0.23918545063086236,0.0847859725748889,0.008778513195935866,-0.01412118580536533
55,2,1,29,real,5034,17,0.3546150523045306,34,5051,0.2583463362350314,0.08687322286709442,0.01093257886730702,-0.0015370856649022289
55,2,2,11,real,5034,17,0.27830959419661816,34,10102,0.23155257719040534,0.08908375770855874,0.008655733793515244,-0.05098247449586115
55,2,2,29,real,5034,17,0.3114284927449835,34,10102,0.2507159062219666,0.09076951310946278,0.01010290807674502,-0.04015983466319092
55,2,4,11,real,5034,17,0.22514014797284376,34,20204,0.2226521017627646,0.0924769619137623,0.006978328954765402,-0.09696724465844854
55,2,4,29,real,5034,17,0.2410051911067017,34,20204,0.2403917833851607,0.0937802033080368,0.009510713332003567,-0.10267750891849935
55,4,0,11,perm,5034,17,0.3235396932137915,68,0,0.2453434665887638,0.07869605867065141,-0.0004998320456237233,0.0
55,4,0,29,perm,5034,17,0.34525189024956005,68,0,0.2637248463099113,0.08171611680138147,-0.00018907286173269755,0.0
55,4,0,11,real,5034,17,0.3416037562236305,68,0,0.24452258396847348,0.08031599149715221,0.016765180758004795,0.0
55,4,0,29,real,5034,17,0.3657425171757177,68,0,0.26172341808495314,0.08249949634791526,0.02151960274284927,0.0
55,4,1,11,real,5034,17,0.3247442420526677,68,5051,0.23915012137476077,0.08565533717881584,0.015442793530159675,-0.015504010031068575
55,4,1,29,real,5034,17,0.3610755077207708,68,5051,0.25751379690842124,0.08744150971774602,0.019565485806967715,-0.0034452847123642256
55,4,2,11,real,5034,17,0.2852571937217375,68,10102,0.23143731391952974,0.09035707851142427,0.01557405707004349,-0.052111255779259964
55,4,2,29,real,5034,17,0.3187869550682414,68,10102,0.24986930107953428,0.0912698642559921,0.019225819229886816,-0.04157802949717181
55,4,4,11,real,5034,17,0.23222364475623558,68,20204,0.22279309713953915,0.09389252137553963,0.013765352207148907,-0.09822732596599208
55,4,4,29,real,5034,17,0.24919740469427432,68,20204,0.2398891649422607,0.09499716043821815,0.018520203775710536,-0.10420912446191506
55,8,0,11,perm,5034,17,0.32315494441528503,136,0,0.2453111158418511,0.07873841729443665,-0.0008945887210027315,0.0
55,8,0,29,perm,5034,17,0.34484558368107554,136,0,0.2637775892176839,0.08175711503696517,-0.0006891205735735836,0.0
55,8,0,11,real,5034,17,0.35056127176405827,136,0,0.2445268049042701,0.08063185185836796,0.025402615001420215,0.0
55,8,0,29,real,5034,17,0.3729406896002614,136,0,0.26194920170363223,0.0825981290277755,0.02839335886885367,0.0
55,8,1,11,real,5034,17,0.33292205868951297,136,5051,0.23921795750166688,0.08589158253433832,0.023698378229075723,-0.015885859575567946
55,8,1,29,real,5034,17,0.3677046953845525,136,5051,0.25790950218762954,0.08736661825948695,0.02615655079138616,-0.003727975853950183
55,8,2,11,real,5034,17,0.2940792719938927,136,10102,0.23169698581247514,0.09068860063934797,0.024008216317394238,-0.05231453077532463
55,8,2,29,real,5034,17,0.32433557189524054,136,10102,0.24994290898384552,0.09100666307869126,0.02553180234288338,-0.042145802510179645
55,8,4,11,real,5034,17,0.23886221375450456,136,20204,0.22281272189923076,0.09413455076079373,0.021272526755518245,-0.09935758566103817
55,8,4,29,real,5034,17,0.2532623035248407,136,20204,0.23961044333613135,0.09543825820006939,0.023908343176134977,-0.10569474118749503
62,1,0,11,perm,3398,21,0.28274596795584994,21,0,0.200187310035496,0.08312830366516502,-0.0005696457448111276,0.0
62,1,0,29,perm,3398,21,0.27799433116175176,21,0,0.1971920174000035,0.0802480344562459,0.0005542793055023365,0.0
62,1,0,11,real,3398,21,0.3017553153598147,21,0,0.20015838083760046,0.0842389805443178,0.017357953977896395,0.0
62,1,0,29,real,3398,21,0.2937648017495478,21,0,0.19787817149975226,0.08055393170025121,0.015332698549544275,0.0
62,1,1,11,real,3398,21,0.2895429408955036,21,3419,0.19391126340036927,0.08867767352091326,0.007629349035910005,-0.0006753450616889625
62,1,1,29,real,3398,21,0.2902763336485691,21,3419,0.18989571372857758,0.08570098036255307,0.006803552466672653,0.007876087090765779
62,1,2,11,real,3398,21,0.2682943413894694,21,6838,0.18933475308790904,0.09195398881607934,0.008320003506625696,-0.0213144040211447
62,1,2,29,real,3398,21,0.2700872303688282,21,6838,0.18453584258194375,0.08662777792742671,0.007985563864252735,-0.009061954004794998
62,1,4,11,real,3398,21,0.21876963416633377,21,13676,0.18506444743423164,0.09512289639903297,0.010441588144657843,-0.0718592978115887
62,1,4,29,real,3398,21,0.2103071649053262,21,13676,0.17785434035473707,0.09131362625186254,0.009223230760274627,-0.06808403246154808
62,2,0,11,perm,3398,21,0.2822604912723219,42,0,0.20018713916943787,0.08321215457697481,-0.0011388024740907794,0.0
62,2,0,29,perm,3398,21,0.2781069322684184,42,0,0.19717651964803343,0.08029180592559937,0.0006386066947856038,0.0
62,2,0,11,real,3398,21,0.305123086704037,42,0,0.20019826831051263,0.08421790605658291,0.02070691233694144,0.0
62,2,0,29,real,3398,21,0.29752992122861865,42,0,0.197558801129092,0.08100091171566734,0.0189702083838593,0.0
62,2,1,11,real,3398,21,0.29262675875209565,42,3419,0.1939744074482029,0.08871028688274388,0.010797858438896428,-0.0008557940177475838
62,2,1,29,real,3398,21,0.29384791891570505,42,3419,0.18951587695580246,0.08623366118022502,0.010331677994949735,0.007766702784727833
62,2,2,11,real,3398,21,0.2710296657999629,42,6838,0.1894587525980921,0.09193145883601901,0.011311410126333613,-0.02167195576048183
62,2,2,29,real,3398,21,0.27362168424413946,42,6838,0.18427007262928827,0.08708259487310735,0.011477022222553293,-0.009208005480809467
62,2,4,11,real,3398,21,0.2191313489732214,42,13676,0.18511855919676756,0.09497986841738465,0.012341382837180382,-0.07330846147811121
62,2,4,29,real,3398,21,0.21232968398149765,42,13676,0.17756833254898105,0.09177884277032464,0.011963640859164838,-0.06898113219697288
62,4,0,11,perm,3398,21,0.28180927847902637,84,0,0.20009391288429854,0.08320052284027823,-0.001485157245550428,0.0
62,4,0,29,perm,3398,21,0.27796347439929314,84,0,0.1971334398276893,0.08026405878827379,0.0005659757833300453,0.0
62,4,0,11,real,3398,21,0.3158909518936922,84,0,0.19944719839870384,0.08483218928173442,0.03161156421325395,0.0
62,4,0,29,real,3398,21,0.3071463396056957,84,0,0.19746342514953114,0.08167901190184398,0.028003902554320576,0.0
62,4,1,11,real,3398,21,0.29314649200665754,84,3419,0.1923988735850089,0.08939500970442019,0.016955456525092477,-0.005602847807864048
62,4,1,29,real,3398,21,0.295121233996974,84,3419,0.18901044075169743,0.08701473777574467,0.015347362425107536,0.00374869304442436
62,4,2,11,real,3398,21,0.2719229771112972,84,6838,0.18792900275549004,0.09235859923998091,0.017761696439477098,-0.026126321323650854
62,4,2,29,real,3398,21,0.2763630844281577,84,6838,0.184042977268763,0.08793506747183916,0.017051880780689792,-0.012666841093134243
62,4,4,11,real,3398,21,0.22095700361366666,84,13676,0.18408164139751104,0.09610950118349153,0.018660178612134082,-0.07789431757947002
62,4,4,29,real,3398,21,0.21644687173744548,84,13676,0.17771426834894635,0.0924182866807111,0.018146391967193504,-0.07183207525940549
62,8,0,11,perm,3398,21,0.280821326540301,168,0,0.20013689551550148,0.08323062081831864,-0.0025461897935191344,0.0
62,8,0,29,perm,3398,21,0.27642805363647216,168,0,0.1972020021672213,0.08048595765192532,-0.0012599061826744453,0.0
62,8,0,11,real,3398,21,0.3360818653666495,168,0,0.19852465172956132,0.08611045350803992,0.05144676012904825,0.0
62,8,0,29,real,3398,21,0.32605283449974753,168,0,0.19723859401750793,0.08239915616962123,0.04641508431261837,0.0
62,8,1,11,real,3398,21,0.31030145623063865,168,3419,0.1917179036581882,0.09038571716193239,0.03529566782963443,-0.007097832419116388
62,8,1,29,real,3398,21,0.30949926309739617,168,3419,0.1891602797580696,0.08744883900443857,0.03144999773693449,0.0014401465979535242
62,8,2,11,real,3398,21,0.2858067478031995,168,6838,0.18741336636306805,0.09367009133858173,0.03422325189023598,-0.029499961788686274
62,8,2,29,real,3398,21,0.2887143164576128,168,6838,0.18426307089061356,0.08859807953892922,0.03199153483009594,-0.016138368802025894
62,8,4,11,real,3398,21,0.2359194433240248,168,13676,0.18388039920870353,0.09708623715548037,0.035671249533619644,-0.08071844257377875
62,8,4,29,real,3398,21,0.2305727698955261,168,13676,0.17830158133977367,0.09308058502482439,0.03379012625791243,-0.07459952272698438
63,1,0,11,perm,5007,18,0.31758007258429977,18,0,0.2361577560195472,0.08157275153834587,-0.00015043497359329416,0.0
63,1,0,29,perm,5007,18,0.31076810735478233,18,0,0.23019695273414884,0.0804660749360534,0.00010507968458006722,0.0
63,1,0,11,real,5007,18,0.3214580732804916,18,0,0.23614101845311336,0.08183954715152851,0.0034775076758496817,0.0
63,1,0,29,real,5007,18,0.3175470774290562,18,0,0.23001595184981694,0.08069372909657278,0.006837396482666439,0.0
63,1,1,11,real,5007,18,0.2888718463867549,18,5025,0.23180097898759366,0.0871503369059866,0.0024044790999761994,-0.03248394860680159
63,1,1,29,real,5007,18,0.304082389662957,18,5025,0.22461927745977722,0.08528335158271536,0.005790968311835213,-0.011611207691370824
63,1,2,11,real,5007,18,0.2628333258399279,18,10050,0.22502902799616914,0.08691647747899098,0.002109043510329746,-0.051221223145561975
63,1,2,29,real,5007,18,0.27027278761650464,18,10050,0.21593320379549083,0.08698410376920515,0.0050788216462448734,-0.03772334159443623
63,1,4,11,real,5007,18,0.1999224696621611,18,20100,0.21408257275182235,0.09062008267198841,0.0014847143542025356,-0.10626490011585225
63,1,4,29,real,5007,18,0.20426345596962192,18,20100,0.203809154921424,0.0893207154593043,0.0050106217701018545,-0.09387703618120825
63,2,0,11,perm,5007,18,0.31749498048336644,36,0,0.2361982694275898,0.08158196590560288,-0.00028525484982629595,0.0
63,2,0,29,perm,5007,18,0.31081286903488603,36,0,0.23025418104385084,0.08046213846265926,9.654952837589992e-05,0.0
63,2,0,11,real,5007,18,0.32414896160399387,36,0,0.23549833112490218,0.08215756998832713,0.006493060490764535,0.0
63,2,0,29,real,5007,18,0.31932311817555115,36,0,0.2298010581342886,0.08097672317707541,0.008545336864187108,0.0
63,2,1,11,real,5007,18,0.2909328023605048,36,5025,0.2310833259911217,0.08746680863118936,0.005143324129943181,-0.03276065639174945
63,2,1,29,real,5007,18,0.3055192475415843,36,5025,0.22438843713220097,0.08561113542473997,0.007314895684685055,-0.01179522070004165
63,2,2,11,real,5007,18,0.2640571207625789,36,10050,0.2245021385246413,0.08724687835041355,0.004326961679165325,-0.052018857791641254
63,2,2,29,real,5007,18,0.2716647690061075,36,10050,0.2158792232053858,0.08729369022804252,0.006500979597440458,-0.03800912402476132
63,2,4,11,real,5007,18,0.20140132420700219,36,20100,0.21365015331233037,0.09096081263770976,0.0037777627709658364,-0.10698740451400379
63,2,4,29,real,5007,18,0.20443844031143055,36,20100,0.2037997154450413,0.08967683296645344,0.005778745116383285,-0.09481685321644749
63,4,0,11,perm,5007,18,0.3174797749194158,72,0,0.2361249836171107,0.08166640033131928,-0.0003116090290141705,0.0
63,4,0,29,perm,5007,18,0.3101265798955174,72,0,0.2303437707852977,0.08044520216476153,-0.0006623930545418544,0.0
63,4,0,11,real,5007,18,0.3359535626048691,72,0,0.2348699524947994,0.08271763733352178,0.01836597277654789,0.0
63,4,0,29,real,5007,18,0.3287472879438973,72,0,0.22959581068321852,0.08136425669337233,0.017787220567306417,0.0
63,4,1,11,real,5007,18,0.30020938762984417,72,5025,0.2304541250939328,0.08833767612153236,0.015597239610927505,-0.03417965319654849
63,4,1,29,real,5007,18,0.31223520581758424,72,5025,0.22413175497038304,0.08637302133332352,0.015041214800861846,-0.01331078528698417
63,4,2,11,real,5007,18,0.2704477631302956,72,10050,0.22429007443593052,0.08829699138914497,0.013039714530905012,-0.05517901722568491
63,4,2,29,real,5007,18,0.2758905541239802,72,10050,0.21595019829167653,0.0880355626944796,0.0128283902315726,-0.04092359709374849
63,4,4,11,real,5007,18,0.20775827037412375,72,20100,0.21384623050276433,0.09188975438415584,0.012330182528978282,-0.11030789704177471
63,4,4,29,real,5007,18,0.20946295190556685,72,20100,0.2039317070798315,0.09053938003642452,0.012414673412630462,-0.09742280862331963
63,8,0,11,perm,5007,18,0.3169321512762673,144,0,0.23611101797443862,0.08176521175505486,-0.0009440784532261937,0.0
63,8,0,29,perm,5007,18,0.30987418236996755,144,0,0.2305052001378055,0.08050497081420771,-0.0011359885820457216,0.0
63,8,0,11,real,5007,18,0.34217395827918606,144,0,0.2346003239658201,0.0831259161418036,0.024447718171562344,0.0
63,8,0,29,real,5007,18,0.3342707533665664,144,0,0.22949238902598404,0.08154787969784494,0.023230484642737415,0.0
63,8,1,11,real,5007,18,0.3059024660629619,144,5025,0.23039006119143646,0.08876413863530373,0.02130345221935608,-0.03455518598313437
63,8,1,29,real,5007,18,0.3165125699042365,144,5025,0.22400962117279952,0.0867753398166007,0.019761436539056647,-0.014033827624220367
63,8,2,11,real,5007,18,0.27543798831521993,144,10050,0.22421137968714824,0.08859988671303802,0.018463599533319025,-0.05583687761828536
63,8,2,29,real,5007,18,0.2794741706065549,144,10050,0.21585649379505562,0.0884634827419816,0.017174722735134863,-0.04202052866561722
63,8,4,11,real,5007,18,0.21092593240941038,144,20100,0.21371122883560187,0.09229840033224082,0.016818064103667558,-0.11190176086209988
63,8,4,29,real,5007,18,0.2126470864480582,144,20100,0.20400095482594202,0.09076527822268446,0.016580799755406384,-0.09869994635597472
67,1,0,11,perm,5415,16,0.2702362086569603,16,0,0.16990978815964616,0.10065217868967503,-0.0003257581923608958,0.0
67,1,0,29,perm,5415,16,0.27832120589788445,16,0,0.17006616999557242,0.10794269437214783,0.00031234153016420263,0.0
67,1,0,11,real,5415,16,0.2794294383663215,16,0,0.16983984728129758,0.10196481709654026,0.007624773988483657,0.0
67,1,0,29,real,5415,16,0.28642411797481004,16,0,0.1701232238983215,0.10904550781018114,0.007255386266307414,0.0
67,1,1,11,real,5415,16,0.24200656614536153,16,5431,0.1688589593255096,0.1081735778105272,0.005068227526707825,-0.040094198517383106
67,1,1,29,real,5415,16,0.256210788173141,16,5431,0.16887524127139492,0.1145219958413705,0.003970046457393943,-0.03115649539701835
67,1,2,11,real,5415,16,0.2100149754956525,16,10862,0.16630779804278695,0.11370769519058102,0.004653166324656149,-0.0746536840623716
67,1,2,29,real,5415,16,0.21463131636340715,16,10862,0.16647276614460746,0.12011577483126512,0.00452232258050724,-0.07647954719297267
67,1,4,11,real,5415,16,0.13952248704095593,16,21724,0.16000722441200235,0.11874981923191942,0.004571832987540529,-0.14380638959050637
67,1,4,29,real,5415,16,0.15027053396950096,16,21724,0.16118945376359867,0.12528783049244058,0.004275473247210643,-0.1404822235337489
67,2,0,11,perm,5415,16,0.27018742265897333,32,0,0.16984197966240952,0.10068194627538588,-0.00033650327882208303,0.0
67,2,0,29,perm,5415,16,0.2782427792290497,32,0,0.17014775188634787,0.10797971658144852,0.00011531076125329923,0.0
67,2,0,11,real,5415,16,0.28195407000716644,32,0,0.16986140568891833,0.10190615900863353,0.010186505309614569,0.0
67,2,0,29,real,5415,16,0.290898863005133,32,0,0.17026924427640588,0.10928437500004544,0.011345243728681675,0.0
67,2,1,11,real,5415,16,0.2432017124932888,32,5431,0.16889594936049712,0.1082010520161432,0.006914434240935158,-0.040809723124286684
67,2,1,29,real,5415,16,0.2598062305300174,32,5431,0.16910180632193073,0.11478866727662118,0.007566078124126,-0.03165032119266055
67,2,2,11,real,5415,16,0.21079436004996133,32,10862,0.1661594418936833,0.11371047052871838,0.006396514667859148,-0.0754720670402995
67,2,2,29,real,5415,16,0.2182665356976946,32,10862,0.166713726045255,0.12035372370486072,0.00814540659171653,-0.07694632064413764
67,2,4,11,real,5415,16,0.1408282266277936,32,21724,0.15991050929387293,0.1187968648349282,0.006530403199085127,-0.1444095507000927
67,2,4,29,real,5415,16,0.15292161133269067,32,21724,0.1612499996469794,0.12543517627389014,0.007541994827577475,-0.14130555941575634
67,4,0,11,perm,5415,16,0.27015573643130963,64,0,0.1698051971733378,0.10064661157193988,-0.00029607231396805433,0.0
67,4,0,29,perm,5415,16,0.27770182164197166,64,0,0.17016714515118692,0.107956089997656,-0.00042141350687128576,0.0
67,4,0,11,real,5415,16,0.2858671235844834,64,0,0.169652954918428,0.1020044906964362,0.014209677969619213,0.0
67,4,0,29,real,5415,16,0.29497189268574897,64,0,0.1697637974159752,0.10919473419354471,0.01601336107622904,0.0
67,4,1,11,real,5415,16,0.24700158564491703,64,5431,0.16858834473224463,0.1083901907152472,0.010885190111325844,-0.04086213991390064
67,4,1,29,real,5415,16,0.26356136654155904,64,5431,0.16852812495490435,0.11482300067890745,0.012047378786040572,-0.031837137878293356
67,4,2,11,real,5415,16,0.21353359116714488,64,10862,0.16571111268075644,0.11378832244928748,0.009962955202632129,-0.07592879916553116
67,4,2,29,real,5415,16,0.221515029719503,64,10862,0.16608787085669818,0.120323513961266,0.012431744742470172,-0.07732809984093136
67,4,4,11,real,5415,16,0.1440086845200027,64,21724,0.1595049348515209,0.11895231284962723,0.010257281689018516,-0.14470584487016394
67,4,4,29,real,5415,16,0.15670441228691245,64,21724,0.16096937578827747,0.1255585490436436,0.011846079522936287,-0.1416695920679449
67,8,0,11,perm,5415,16,0.269592882246249,128,0,0.16985229753620232,0.1006748158571611,-0.0009342311471144208,0.0
67,8,0,29,perm,5415,16,0.27676197777948675,128,0,0.17018667147583308,0.10795677559031008,-0.0013814692866564446,0.0
67,8,0,11,real,5415,16,0.28971071107618973,128,0,0.1694925611978664,0.10257390315951721,0.017644246718806118,0.0
67,8,0,29,real,5415,16,0.2988097748747318,128,0,0.16944663703131668,0.11000818295373822,0.019354954889676885,0.0
67,8,1,11,real,5415,16,0.24873980832640374,128,5431,0.16827071585233744,0.10902802028089716,0.013311485483791269,-0.041870413290622126
67,8,1,29,real,5415,16,0.2657643824461984,128,5431,0.1683176893633251,0.11565020766608772,0.014511297947283647,-0.032714812530498114
67,8,2,11,real,5415,16,0.21568323773868048,128,10862,0.1655070339434401,0.11449807559008361,0.012502225661253492,-0.07682409745609672
67,8,2,29,real,5415,16,0.2229041065428481,128,10862,0.1658442557347337,0.12109172548515669,0.014534781859903543,-0.07856665653694583
67,8,4,11,real,5415,16,0.14544037330527848,128,21724,0.15920482494750968,0.11935754174684057,0.012637850959648792,-0.14575984434872058
67,8,4,29,real,5415,16,0.15812761825105714,128,21724,0.16087141620516918,0.1263143790448485,0.013899544202684253,-0.1429577212016448
73,1,0,11,perm,2386,20,0.32318817458495774,20,0,0.24021033964058378,0.08367775233346353,-0.0006999173890895882,0.0
73,1,0,29,perm,2386,20,0.3356671659908289,20,0,0.2536295586462999,0.08204013226300591,-2.524918476872383e-06,0.0
73,1,0,11,real,2386,20,0.3425157774986126,20,0,0.23950446699518488,0.08416425966945232,0.0188470508339754,0.0
73,1,0,29,real,2386,20,0.3504519357392477,20,0,0.25380227556714474,0.08320830916306671,0.013441351009036205,0.0
73,1,1,11,real,2386,20,0.36116270271301365,20,2406,0.23402192126159316,0.09195237875854854,0.012725156081887522,0.022463246610984377
73,1,1,29,real,2386,20,0.36013259040960444,20,2406,0.2488072915778761,0.09100714748141989,0.007216578818036158,0.013101572532272279
73,1,2,11,real,2386,20,0.3457411942272208,20,4812,0.2309960282206384,0.09601890491784128,0.011500417258883417,0.0072258438298577286
73,1,2,29,real,2386,20,0.35367857857802343,20,4812,0.24381699695399014,0.09487676423847026,0.00550147119799559,0.009483346187567437
73,1,4,11,real,2386,20,0.3209653006488341,20,9624,0.22645583200046737,0.09702009261870882,0.011126940301455278,-0.01363756427179739
73,1,4,29,real,2386,20,0.31354678777600475,20,9624,0.24101863710691632,0.09804960153293633,0.006366235978960188,-0.0318876868428081
73,2,0,11,perm,2386,20,0.32272824271610423,40,0,0.24022446886137175,0.08376340441287222,-0.0012596305581397682,0.0
73,2,0,29,perm,2386,20,0.33595458218738306,40,0,0.2533937173764067,0.08201827520500868,0.0005425896059676841,0.0
73,2,0,11,real,2386,20,0.35186843250821276,40,0,0.2394668958067544,0.08526137536261771,0.027140161338840597,0.0
73,2,0,29,real,2386,20,0.3612236506452158,40,0,0.25414992223547245,0.08427536996369125,0.022798358446052026,0.0
73,2,1,11,real,2386,20,0.3597918797517867,40,2406,0.23300300879888944,0.09268608038250904,0.016328905273078287,0.017773885297309944
73,2,1,29,real,2386,20,0.3604983630786014,40,2406,0.24844023160053952,0.09175723162181831,0.01188645678951161,0.00841444306673191
