q,world,est,arm,seed,brier_I,brier_P,brier_C,brier_W,brier_full,logloss_I,logloss_P,logloss_C,logloss_W,logloss_full,l1_I,l1_P,l1_C,l1_W,l1_full
73,real,ls,perm,29,0.24118731611680638,0.09718657018825455,0.0006527758122590599,-0.02504198690889778,0.3139846752084222,0.2540607406314461,0.09592049530067795,-4.008940785703755e-05,-0.2496654951693513,0.10027565135491567,0.21982781034150137,0.09970433810703487,0.0009989856787917528,0.09230207819369665,0.41283321232102466
73,real,ls,real,47,0.22804715713956025,0.10045390122283494,0.004567325553157253,-0.015448788815023852,0.3176195951005286,0.24365014938999635,0.093268871505383,0.00017541688249616172,-0.22232431287016674,0.11477012490770877,0.20913737775334493,0.10135840575340531,0.005795823885596241,0.09623271161839798,0.4125243190107445
73,real,ls,perm,47,0.2286470854661581,0.10005603806784952,-0.0004890844790712927,-0.013321002495693957,0.3148930365592424,0.24289990964261168,0.09065665365717457,-0.001198838588803458,-0.2207238048324833,0.11163391987849947,0.20978905759620464,0.10144148657352389,0.00012610442196951213,0.09772476393291421,0.4090814125246123
73,real,logit,real,11,0.20262051192389938,0.0810344161188383,0.0536561666976018,,0.3373110947403395,0.18248214425165799,0.06932522170128852,0.04393855396633595,,0.29574591991928245,0.19786008184740678,0.10502727478993862,0.051922507459194966,,0.35480986409654036
73,real,logit,perm,11,0.20382012116763903,0.08022742727124224,0.046805167311014174,,0.3308527157498955,0.18231298566137713,0.06856170782024268,0.03831660727235797,,0.2891913007539778,0.1989248646316898,0.1054999557557525,0.045193071215368245,,0.34961789160281054
73,real,logit,real,29,0.21751727729476117,0.07825297522687472,0.057111271198480446,,0.3528815237201164,0.19570328203014734,0.06900571010469417,0.04709731944177945,,0.311806311576621,0.20521880200749953,0.10376504586592217,0.05406772974247227,,0.363051577615894
73,real,logit,perm,29,0.2181506882251942,0.0758543218918316,0.050752146549410515,,0.34475715666643636,0.19515779486859272,0.06733598159254447,0.04216286089571445,,0.30465663735685167,0.20585070560853194,0.10370782681653415,0.04779864005994575,,0.35735717248501186
73,real,logit,real,47,0.20316223213423062,0.08240926355869795,0.05514768637929248,,0.34071918207222107,0.18406616252283223,0.06965584680565198,0.04554892727440971,,0.29927093660289394,0.19395498794187155,0.10662056992859326,0.05247281147325146,,0.3530483693437163
73,real,logit,perm,47,0.2040979424818299,0.08206305842158926,0.047331914876889855,,0.33349291578030904,0.18390708264070826,0.06935895409986677,0.039376780099758826,,0.2926428168403339,0.19473522805439145,0.10706176738169437,0.04522481833315761,,0.34702181376924346
77,real,ls,real,11,0.2711700514402434,0.11174188009095018,0.013076027182273601,-0.04778883724696464,0.34819912146650256,0.24781589498586862,0.11234461601605747,0.0018947794940267597,-0.2692570604939035,0.09279823000204934,0.2519636594797804,0.10988666162220347,0.014503052686405513,0.06946964460793345,0.4458230183963229
77,real,ls,perm,11,0.2717648230644857,0.11131085356408153,-0.0003990027205675502,-0.03914427339049248,0.3435324005175072,0.24591141060131988,0.10956571009848179,-0.0008419352801635933,-0.2569932137112031,0.09764197170843503,0.2525996459317107,0.1107054046742732,-1.0438751168961868e-05,0.07418464027664973,0.43747925213146466
77,real,ls,real,29,0.26296845584744133,0.11883499844203975,0.011501090891010868,-0.05379085698091156,0.3395136881995804,0.24751331853351347,0.11952133185993617,0.002798829086256495,-0.28777659982279513,0.082056879656911,0.24629552085066014,0.11383576337578635,0.013450696890555123,0.07165760846121116,0.44523958957821275
77,real,ls,perm,29,0.2623768504198296,0.11890182732073068,-0.0007456111859893144,-0.045779680630886777,0.3347533859236842,0.24496505501488852,0.1188395390182508,-0.0004891777538055623,-0.27802065072415016,0.08529476555518356,0.2469333747719081,0.11469966198212654,-0.0003117830678424082,0.07631023994991645,0.43763149363610865
77,real,ls,real,47,0.27319528277371063,0.11238965556926186,0.012541320111026986,-0.05170295775987737,0.3464233006941222,0.2537316675896676,0.11042618851549918,0.003098305667470103,-0.2769399935436589,0.09031616822897803,0.2531435476608794,0.10907515661120433,0.013632352109862753,0.07146673289598993,0.4473177892779364
77,real,ls,perm,47,0.27365808866962826,0.11214590905046644,-0.0005481713200620741,-0.04369640142562695,0.3415594249744057,0.24969403067650095,0.10907424237161639,-0.00022305426801554529,-0.26599022601008704,0.09255499277001478,0.2540249978592426,0.11008619854618654,-0.00025347096837656047,0.0764721693216823,0.44032989475873485
77,real,logit,real,11,0.23796396814120235,0.09593064756209849,0.07709575703183638,,0.4109903727351373,0.207360123830866,0.08416361526254415,0.06441432479337275,,0.35593806388678295,0.22891384029869546,0.115319701645725,0.07344990191576647,,0.41768344386018696
77,real,logit,perm,11,0.2376899216143695,0.09609597026889154,0.05530320516765557,,0.38908909705091665,0.20578331710927608,0.08340246567223486,0.04546718244547409,,0.33465296522698507,0.2295643798055564,0.11678367890589328,0.055578932008828665,,0.4019269907202784
77,real,logit,real,29,0.23085183426556743,0.11369691241357849,0.07179562040106764,,0.4163443670802136,0.20136770202994508,0.09950349436914196,0.059841437621462365,,0.3607126340205494,0.22495573083253895,0.12237707868459712,0.07049657879342586,,0.41782938831056193
77,real,logit,perm,29,0.22862154164812715,0.11452848169460855,0.05292892717871989,,0.3960789505214556,0.19847242139796967,0.09930116582532023,0.04375464947429414,,0.34152823669758403,0.225133715641424,0.12393584181653154,0.05403046267172357,,0.40310002012967916
77,real,logit,real,47,0.24165166286881945,0.09854513375093905,0.07595443647319434,,0.4161512330929529,0.21131110912266496,0.08922232721608077,0.0638610004933965,,0.36439443683214223,0.2306738009725975,0.1135294687444082,0.07250269508524068,,0.4167059648022464
77,real,logit,perm,47,0.2404578458833773,0.09852227400137559,0.05643800485153966,,0.39541812473629256,0.20929220273752397,0.08879812993398963,0.046908218839107584,,0.3449985515106212,0.23115040590764555,0.11505012074189347,0.05567265893518909,,0.4018731855847282
83,real,ls,real,11,0.09243928301526924,0.09038529671270085,0.01167976178784618,-0.05970380713198373,0.13480053438383255,0.09818288964487566,0.041574185346369544,6.715127424633538e-05,-0.45479634836272365,-0.31497212209723213,0.07458012075597406,0.11592882879482741,0.014947084270995484,0.1412006773688111,0.34665671119060804
83,real,ls,perm,11,0.09379645208631529,0.08640250622175187,-0.0035767446445311986,-0.04946920071817644,0.12715301294535952,0.09044368225661154,0.03458296213061011,-0.005676905065313949,-0.44208677258822543,-0.32273703326631775,0.07466295900375267,0.11642862282189691,-0.0015416644277411182,0.14540078615124347,0.3349507035491519
83,real,ls,real,29,0.08714013312332469,0.07801335600256484,0.015390072623604208,-0.05699395541614221,0.12354960633335155,0.09503118908144453,0.025878676056179828,0.007627997719614477,-0.47230135760960223,-0.34376349475236334,0.07157116252440018,0.11784680469996833,0.017387189536839584,0.1365673213432014,0.3433724781044095
83,real,ls,perm,29,0.08668494837408557,0.07579321195512456,0.00017871790097952667,-0.046994924073287814,0.11566195415690184,0.09305506766482502,0.020397687378158048,-0.0012127351218657692,-0.46409801571181075,-0.35185799579069355,0.07135018809949675,0.11881959923567342,0.001133249119888454,0.14130852985951148,0.3326115663145701
83,real,ls,real,47,0.0825871715822139,0.10319647308122881,0.005037138091429648,-0.022196143043849433,0.16862463971102293,0.09068859775633557,0.042275790442453026,-0.005185140951661772,-0.3888032621721256,-0.2610240149249987,0.06727301098994591,0.13116137109352394,0.011186332519680875,0.15225692589665338,0.3618776404998041
83,real,ls,perm,47,0.08244861585935434,0.10208084954972049,-0.0023104018150840546,-0.016617255141879207,0.1656018084521116,0.0924864016235753,0.037442349680901224,-0.0025401521709434807,-0.3744747565616824,-0.24708615742814932,0.06738824301583124,0.1320276236781905,-0.000702171754149522,0.1555072189169686,0.35422091385684085
83,real,logit,real,11,0.07237975167852656,0.06971366220563441,0.03903249440679002,,0.181125908290951,0.06273272184564219,0.049728939483203984,0.030114652567159485,,0.14257631389600567,0.07173888709998506,0.11672367236305697,0.03624855835253622,,0.2247111178155783
83,real,logit,perm,11,0.07360101486581555,0.06362683992539037,0.012965598971279912,,0.15019345376248583,0.06359152802488693,0.0446596465976059,0.009912603912041351,,0.11816377853453419,0.07255494026747941,0.11905572968591147,0.012984999887790708,,0.2045956698411816
83,real,logit,real,29,0.07018227316047528,0.05243692009292862,0.04490615335324806,,0.16752534660665197,0.061162046111981866,0.037625605219855286,0.03401778028997896,,0.13280543162181613,0.0693712565725613,0.11493125154693953,0.04052453824276351,,0.22482704636226436
83,real,logit,perm,29,0.07086346832510917,0.04915978572073119,0.017588096080964545,,0.13761135012680492,0.061608380110173944,0.03445910699184145,0.013530471867521432,,0.10959795896953684,0.06981242699384738,0.11751212030993158,0.01600906680087227,,0.20333361410465123
83,real,logit,real,47,0.07115099315057184,0.08275616470116039,0.026259309784763447,,0.1801664676364957,0.06044257232355704,0.0632840792262031,0.019829212850679845,,0.14355586440044,0.06583328132155283,0.1294224339830293,0.029615922318454148,,0.2248716376230363
83,real,logit,perm,47,0.07019492774851578,0.0793907249424768,0.012680378181481228,,0.16226603087247382,0.059413041255806445,0.06073439245861391,0.009697135788686712,,0.12984456950310708,0.0660287181410102,0.13185957791026093,0.012172216681284171,,0.21006051273255533
85,real,ls,real,11,0.26363622462992886,0.10726527574013234,0.0025250942878915126,-0.0029963157112223677,0.3704302789467303,0.22415270979633348,0.0833922324666022,-0.0016411229767223552,-0.13173342364876017,0.17417039563745318,0.2414882550723114,0.11095106577535045,0.005032078481377082,0.09276856266432808,0.450239961993367
85,real,ls,perm,11,0.2641647108831046,0.10681596496049994,-0.0009220494933016761,0.0001854918734950175,0.3702441182237979,0.22318489486213877,0.07881473950407972,-0.001732418727947965,-0.12429166473911915,0.1759755508991514,0.24245277817465508,0.1109891665786458,-0.00016419308436704805,0.09448780233457729,0.44776555400351115
85,real,ls,real,29,0.26123115337593883,0.11052640488608978,0.0053292863957327494,0.002776482056988494,0.37986332671474987,0.22062562424295237,0.08680747413084444,0.00230151603298646,-0.1315133543217124,0.1782212600850709,0.2401552389712077,0.11388219210604306,0.006203435717283351,0.09811879259071758,0.4583596593852517
85,real,ls,perm,29,0.2607436773991948,0.11044935354245666,-0.0019740036002991552,0.0066769243621983086,0.3758959517035506,0.21628442835975764,0.0865900652769506,-0.002373875041200013,-0.12537542461560536,0.1751251939799029,0.24103414431968953,0.114251446539251,-0.0005142628737995666,0.10013653144693604,0.454907859432077
85,real,ls,real,47,0.2489714232209323,0.10267436210058155,0.0036552170025785456,-0.0053043488272242765,0.34999665349686815,0.20590418593026852,0.0762586909180214,-0.0022629763495268704,-0.15465078429925996,0.12524911619950307,0.23501168417995363,0.10831756050455991,0.00526182234748936,0.09747791346391545,0.44606898049591837
85,real,ls,perm,47,0.24893751543488182,0.10200038787057186,-0.0005363060969026204,-0.0016537114715696193,0.34874788573698146,0.2048841071568137,0.07572621872192022,-0.0014323952949864827,-0.1460325635198944,0.13314536706385305,0.23632676310223702,0.10840078411201257,8.225715228081981e-05,0.09919781133957073,0.44400761570610114
85,real,logit,real,11,0.23155929290560145,0.09723046078479619,0.057765188519171,,0.38655494220956865,0.18934285233379772,0.07904593823717046,0.044805787614646854,,0.313194578185615,0.22317968485467493,0.11250113262608213,0.04970810675867221,,0.3853889242394293
85,real,logit,perm,11,0.23190343528847568,0.09681652299836611,0.05257269351846944,,0.38129265180531124,0.18842493070052768,0.07867489796166077,0.039370231144955914,,0.30647005980714437,0.22456318696421596,0.11228469922713527,0.04377176026823407,,0.38061964645958535
85,real,logit,real,29,0.23369833662859962,0.10598248346888296,0.0623092063829453,,0.4019900264804279,0.18872017963473242,0.08576159283697687,0.048699143291755745,,0.3231809157634651,0.22296280477019084,0.11766313519284553,0.05181383207572904,,0.39243977203876546
85,real,logit,perm,29,0.23387583149219604,0.10638869957682334,0.05126527821272569,,0.3915298092817451,0.187286897664858,0.08598357646777416,0.03821576771329016,,0.31148624184592233,0.22436948643087368,0.11761798690334782,0.04316984233203147,,0.385157315666253
85,real,logit,real,47,0.2196108999149139,0.09694603189004297,0.05712606330491699,,0.3736829951098739,0.17757258063372477,0.07762850172815029,0.044191628207978194,,0.2993927105698533,0.21749323187336522,0.11205135513401755,0.04904928362815082,,0.3785938706355336
85,real,logit,perm,47,0.2191966044124249,0.09685365242757321,0.051347045509287655,,0.3673973023492858,0.17588418799100086,0.07735506391604258,0.03820744176890967,,0.2914466936759531,0.2188292745414036,0.1119580479722779,0.0431881634063386,,0.37397548592002017
90,real,ls,real,11,0.3156716909588403,0.07531011008521951,-4.6385213874141254e-05,-0.03477316222766813,0.3561622536025175,0.2752674098372673,0.06532226257775714,-0.0015215715903880433,-0.36956265809989386,-0.030494557275257517,0.3002008858453453,0.09439629161118328,0.0004947533385398865,0.10224031396611438,0.4973322447611829
90,real,ls,perm,11,0.3161105013739448,0.07526081836503518,-0.0007441502372850887,-0.03437189352611609,0.3562552759755788,0.27621175278899024,0.06488338264602247,-0.00029830993847418386,-0.3671841218702415,-0.026387296373703073,0.3003076781450259,0.0945167243419014,-0.0002724851568270773,0.10250941827911586,0.49706133560921606
90,real,ls,real,29,0.3287194225041146,0.07090731768721151,0.0007682017509086091,-0.033928377323014514,0.3664665646192202,0.2887942128323039,0.06066962645194411,0.0005045836728861479,-0.3367746379523076,0.013193785004826486,0.3071110585672485,0.09416618058867116,0.0010549900954890203,0.10030302964954284,0.5026352589009515
90,real,ls,perm,29,0.32862805355242813,0.07134675150846653,-0.00016668766541895938,-0.03316313074654727,0.3666449866489284,0.28712051974271147,0.06245355186201661,-0.0004524261170717007,-0.3351485066418385,0.013973138845817856,0.307247547835642,0.09429435137368505,0.00021105011324965006,0.10066667886197425,0.502419628184551
90,real,ls,real,47,0.32111019600730095,0.08413233728277683,0.0021307916481159055,-0.04975698148019104,0.35761634345800264,0.2908234678583985,0.08044908704325006,0.0039023392230340403,-0.37786531069632034,-0.0026904165716377104,0.3046254470228139,0.09884567671751758,0.0019129817503606337,0.09652555212615924,0.5019096576168514
90,real,ls,perm,47,0.3219246479074036,0.08461816789640667,3.8500355476811514e-05,-0.04923922230949227,0.35734209384979476,0.2904669600494755,0.07953899367137857,0.0008225846580381946,-0.3786228568742429,-0.007794318495350616,0.30492123419310035,0.09898738843033407,7.918884232453276e-05,0.09679287350567715,0.5007806849714361
90,real,logit,real,11,0.27143707263706696,0.04834312256883144,0.08200442315843681,,0.4017846183643352,0.2245575520067835,0.038934787471604004,0.06317586758605681,,0.3266682070644443,0.26904867064543275,0.09203570787025661,0.06851806983795466,,0.42960244835364403
90,real,logit,perm,11,0.2724404273628467,0.04765847578804138,0.08087342422683523,,0.40097232737772337,0.2251024828942639,0.03843706823237906,0.06166917699855488,,0.32520872812519785,0.2697478876967653,0.09189221498505806,0.06711031482435559,,0.4287504175061789
90,real,logit,real,29,0.2807271381098243,0.04524006286346595,0.0852227456754034,,0.4111899466486937,0.23136954039007915,0.03550710531451693,0.06566072243865054,,0.33253736814324664,0.27460094489500886,0.09030718558911907,0.06976398013052193,,0.43467211061464994
90,real,logit,perm,29,0.28079648758584375,0.04525833527535426,0.08360668330466106,,0.40966150616585906,0.23071473953195332,0.03567153601588119,0.06358276716969452,,0.329969042717529,0.27505764149124057,0.0902962788432671,0.06854938924905672,,0.4339033095835644
90,real,logit,real,47,0.2718672647969087,0.057844964683168826,0.08594749393519201,,0.4156597234152696,0.22319477033319943,0.04686485362112354,0.06581747767240538,,0.33587710162672835,0.2710294360812905,0.09705238241958497,0.0705265834689643,,0.43860840196983986
90,real,logit,perm,47,0.27283719565666564,0.058335843642233834,0.08279562875883341,,0.4139686680577329,0.22325320859734016,0.047718508053113874,0.062614414893339,,0.333586131543793,0.2719163405517291,0.09717594273208571,0.0680284932019842,,0.43712077648579906
92,real,ls,real,11,0.18656325744254415,0.0933748756137778,0.011175450243083307,-0.09017469023588073,0.20093889306352453,0.1763567081637239,0.059585490247244736,0.006103250068779597,-0.3750787989111032,-0.133033350431355,0.1750667548666275,0.11127215854964546,0.010978349991593942,0.060950300753694425,0.35826756416156136
92,real,ls,perm,11,0.1874018222755677,0.09257920335857303,-0.0015621474193894904,-0.08518063468183595,0.1932382435329153,0.18055942121649476,0.05590961026052921,-0.002751515023059925,-0.370101567074516,-0.13638405062055203,0.17584728159083293,0.11170757220753554,-0.0004145028977034781,0.06422576761369794,0.35136611851436295
92,real,ls,real,29,0.16456869965234114,0.0963391157047028,0.006787712998299509,-0.06864774201030074,0.19904778634504272,0.14662426173047832,0.06839294732165313,0.003321644957069538,-0.3360014881873642,-0.11766263417816325,0.1681895291185718,0.11195500780288192,0.008781482836397597,0.06830073350346029,0.3572267532613116
92,real,ls,perm,29,0.16436859415272523,0.09607351008646937,-0.0002380279700009517,-0.06431927256759111,0.19588480370160255,0.14499393818301293,0.06763188074509796,-0.0011027911451308898,-0.3344714030844518,-0.12294837530147174,0.16852280956561624,0.11250763546630156,0.000430354054837286,0.07137159384857822,0.3528323929353333
92,real,ls,real,47,0.1716026112771289,0.10619961431355862,0.01113796196346962,-0.09824219323749192,0.19069799431666523,0.16048890156178391,0.07173189760682376,0.006840735012959517,-0.37820723798897626,-0.1391457038074091,0.1678476083846437,0.11674620892098539,0.01071501242348553,0.05366903454391372,0.34897786427302835
92,real,ls,perm,47,0.17259264459443355,0.10587715421916105,-0.0006278073575672245,-0.09381655319819081,0.18402543825783657,0.1630002220288791,0.07126545421197411,-0.0008690100175578844,-0.37097607277753053,-0.13757940655423528,0.16878476998426098,0.11728761656120798,0.00011228828431942653,0.05649513478535692,0.3426798096151453
92,real,logit,real,11,0.17577768566264995,0.07993014821145152,0.05665373629691502,,0.3123615701710165,0.1461253690152765,0.06618566073890543,0.04623512005332527,,0.25854614980750723,0.1636959986085194,0.10503365686941214,0.05563536103652157,,0.32436501651445315
92,real,logit,perm,11,0.17704114792222023,0.08002819312072432,0.03854084188648808,,0.29561018292943264,0.14618505174570798,0.0661534955741108,0.03077229701356347,,0.24311084433338226,0.1650587219550903,0.10512532649186036,0.041562956926346664,,0.31174700537329736
92,real,logit,real,29,0.15375198137572366,0.08264546158641746,0.048410314756152886,,0.28480775771829403,0.12865185611528576,0.07007306534774119,0.03874680978509674,,0.2374717312481237,0.15516028237162768,0.10613405317226862,0.051904401890542386,,0.3131987374344387
92,real,logit,perm,29,0.1542277787761671,0.0829557624633341,0.0371398657448533,,0.27432340698435453,0.12798570032860676,0.07024615163709194,0.029540286651453893,,0.22777213861715262,0.15628260161265464,0.10598198249502358,0.041475696998349,,0.30374028110602724
92,real,logit,real,47,0.1569484819415493,0.09090157991960324,0.05243753923277549,,0.30028760109392805,0.12972581130946664,0.07524974830885241,0.04286707866139168,,0.24784263827971076,0.15496298110743603,0.1114726475140084,0.05280295073451422,,0.3192385793559587
92,real,logit,perm,47,0.15720728479888596,0.09183121566689523,0.03659446861475695,,0.28563296908053815,0.12867906234490756,0.0754908737762371,0.028924244725759676,,0.23309418084690436,0.15604536620353646,0.11181968202261289,0.04050317058413216,,0.30836821881028154
93,real,ls,real,11,0.22672347714462843,0.12481264889983656,0.00949223195020047,-0.016931552455789034,0.34409680553887645,0.22934948833363242,0.11910118284651734,-0.004941183763368773,-0.2095844916521072,0.13392499576467376,0.20563808714676363,0.1218057283179147,0.01408211755989162,0.08616295149209571,0.42768888451666565
93,real,ls,perm,11,0.22797308514372316,0.12464491042009815,-0.00024111366289779795,-0.007117290131858216,0.3452595917690653,0.2285459763407618,0.11246027554776926,-0.00031174322187977704,-0.19425375067416983,0.14644075799248146,0.20674799821750683,0.1235328485795429,-5.5030944804126035e-05,0.09172611086999985,0.42195192672224546
93,real,ls,real,29,0.23420465385532432,0.12138420666691926,0.012190421129902927,-0.01872736522249424,0.3490519164296523,0.2452198485911858,0.11822665414369675,-0.002489709924914041,-0.21034520710080964,0.1506115857091589,0.21048420813612198,0.11903937295727718,0.016100919899630983,0.08375798889984581,0.429382489892876
93,real,ls,perm,29,0.23469828363434728,0.12121211956161558,-0.0008253310915386132,-0.007940672616718197,0.34714439948770603,0.24185984411980707,0.11520071527057417,-0.001114114052773877,-0.19188527729484023,0.16406116804276716,0.21165749858545388,0.12059089373848379,2.909489035611093e-05,0.08962932378845714,0.42190681100275096
93,real,ls,real,47,0.23952407140385568,0.11182917100776195,0.015588632510920075,-0.00917823666389304,0.35776363825864466,0.24277182113141244,0.1121884892536463,0.0020076929404802824,-0.17726531900724263,0.1797026843182964,0.21076403759427823,0.11374145687855644,0.01766191756677646,0.08909961271039332,0.43126702475000445
93,real,ls,perm,47,0.24019268367245153,0.11192132206100452,-0.00161484636397774,0.0016469819467783144,0.35214614131625666,0.2406773884240293,0.10705328106329974,-0.0007557644993530601,-0.1598281280730056,0.1871467769149704,0.21196979036234578,0.1156035306701857,-0.0006722292178321005,0.09498116072431435,0.4218822525390138
93,real,logit,real,11,0.19910170638270525,0.11725323862645605,0.06763143353002583,,0.38398637853918716,0.17324319775795854,0.10215723915945703,0.05565283858113364,,0.33105327549854924,0.19130956082274705,0.1253533682668177,0.06910177997598527,,0.38576470906555005
93,real,logit,perm,11,0.19941600719893127,0.11622838518814385,0.0474158993463916,,0.36306029173346677,0.17171945392607663,0.10015392009346395,0.03899467066053364,,0.31086804468007423,0.19290851421568847,0.12724926287118718,0.04994641010344556,,0.37010418719032123
93,real,logit,real,29,0.2076451555191508,0.10671991779208342,0.07391448893556998,,0.38827956224680427,0.18072626809969655,0.09490964999692054,0.06198267655271751,,0.33761859464933464,0.19638431731236122,0.12055146346202428,0.0724086966066826,,0.38934447738106814
93,real,logit,perm,29,0.20747340598439407,0.10716326369371165,0.050607832158267196,,0.3652445018363729,0.17904752381029038,0.0937563743637248,0.042171092254475906,,0.3149749904284911,0.19767630213611206,0.12277019558342468,0.05172672750335129,,0.3721732252228881
93,real,logit,real,47,0.20832228205794606,0.09944679939841351,0.07752074543131506,,0.38528982688767466,0.1821359323381731,0.08618253521336117,0.06506099844943475,,0.333379466000969,0.1954880892356449,0.11546862242555897,0.07411964983531391,,0.3850763614965178
93,real,logit,perm,47,0.20817341048315832,0.09966324123862388,0.048209913904302716,,0.35604656562608494,0.18005829976141047,0.0851901626482255,0.039914854638875855,,0.30516331704851185,0.19692900743404002,0.11753390899558017,0.05024683430497432,,0.36470975073459455
1,rank5,ls,real,11,0.08300954786921613,-0.04671625862057164,0.1375492581328555,0.09443742457175969,0.2682799719532597,0.0971147610126283,-0.05433067326919002,0.075711034625834,-0.12798972826345856,-0.00949460589418627,0.06251603948715853,-0.007807053874522593,0.1343721884323033,0.220496818297253,0.4095779923421923
1,rank5,ls,real,29,0.08011122797000299,-0.051352182891220705,0.1432939441852996,0.09603185001800155,0.2680848392820835,0.09249347442502227,-0.05967898699083366,0.08587770086145032,-0.12338432050824394,-0.004692132212605005,0.06105531836129505,-0.009904812613798969,0.13680475588569124,0.2208589644765877,0.408814226109775
1,rank5,ls,real,47,0.07814417081443369,-0.050562237639470854,0.14369343108131283,0.10326569713957787,0.27454106139585355,0.09021126558318124,-0.060452851902176814,0.08363894788015634,-0.1094276562376898,0.003969705323470962,0.06079204039484774,-0.008921263497861978,0.13662430478050386,0.22464536607785188,0.41314044775534153
4,rank5,ls,real,11,0.08881956309356298,-0.04418627221743371,0.20155995085972608,0.043896566332227875,0.29008980806808327,0.08968495004073607,-0.046524036337268766,0.1509872917722497,-0.183369300872125,0.010778904603591988,0.07563130447917699,-0.008488332761463546,0.18511239448705694,0.18622235388927735,0.43847772009404773
4,rank5,ls,real,29,0.08615431995292977,-0.05437966138886723,0.2074958634036848,0.0481487356792818,0.28741925764702914,0.08775670414749476,-0.06296231950120623,0.1524566014446198,-0.19507850800037205,-0.017827521909463684,0.0755774120299353,-0.014260624222754592,0.18803391408779577,0.1879635132719142,0.43731421516689073
4,rank5,ls,real,47,0.09253487666638804,-0.06096803786078056,0.2037751068775826,0.05549922959585295,0.2908411752790431,0.09810379173848842,-0.07701239026458602,0.16669419925353737,-0.18465269438577225,0.0031329063416675185,0.07714715920332946,-0.015632625014435624,0.18433823371729224,0.19307446522367253,0.4389272331298586
7,rank5,ls,real,11,0.028052067304552702,-0.07465087909767254,0.24129911838525314,-0.00945300846704046,0.18524729812509289,0.04184543135867467,-0.08652018489152824,0.20669721515214332,-0.42649879578331745,-0.2644763341640277,0.020557085679600157,-0.016654701327847625,0.20765290246808668,0.19908651741416042,0.41064180423399965
7,rank5,ls,real,29,0.018949253539579956,-0.07763582080771865,0.25733337285715163,-0.0008505702897051784,0.1977962352993078,0.029570592447802812,-0.09591816980474956,0.22850858664923138,-0.40074346167578734,-0.23858245238350273,0.015845013960628002,-0.01553619765421301,0.21542869642257736,0.1917163727772075,0.4074538855061999
7,rank5,ls,real,47,0.025971324340911647,-0.07558927760110558,0.26851584701071596,-0.026539312148684883,0.19235858160183716,0.03027957759270132,-0.10820624220178983,0.2572410844752141,-0.41941198316670547,-0.24009756330057996,0.020044996710283952,-0.01190331249025636,0.22045765387706628,0.1815633855857088,0.4101627236828027
8,rank5,ls,real,11,0.02868376818580075,-0.0733411717890493,0.2196035212996623,0.05657575285227216,0.2315218705486859,0.035203093973295664,-0.1030348232447152,0.18960803598834927,-0.28835976229104876,-0.16658345557411902,0.02377269363317677,-0.00997342122581732,0.18510394594990978,0.2289741042046713,0.42787732256194055
8,rank5,ls,real,29,0.022913865203678736,-0.0740031588311702,0.2069908273653931,0.02193037015046083,0.17783190388836245,0.036264145437421166,-0.09100708210408007,0.17934528727392665,-0.3434446588410611,-0.21884230823379336,0.018650513377693252,-0.011820759051226046,0.17689386634247825,0.20408802649644317,0.38781164716538863
8,rank5,ls,real,47,0.026852156681463464,-0.05690323768739939,0.19204591747394,0.045913499890436756,0.20790833635844086,0.03533288065125412,-0.08393965818034906,0.13534813361855413,-0.3233977792425293,-0.23665642315307012,0.02063457356987532,-0.0064686011143529525,0.17616082165804003,0.2188674476694405,0.4091942417830029
13,rank5,ls,real,11,0.07942093217484819,-0.025167198303318372,0.18206985722348373,0.12604039935396988,0.3623639904489835,0.08747305558752237,-0.026279621247773055,0.1174313393830366,-0.021097760384560973,0.15752701333822494,0.06146912881506028,0.004034364866583207,0.17741869389887327,0.2202072460393227,0.4631294336198395
13,rank5,ls,real,29,0.0781637330029228,-0.025634702428174765,0.18885228357546613,0.13001651677012577,0.37139783092033996,0.08583628100521215,-0.030254989607494256,0.12254420131541056,-0.003359025561821969,0.1747664671513065,0.06067625244620353,0.004354729373922792,0.18073400300680123,0.22058326407794823,0.4663482489048758
13,rank5,ls,real,47,0.08063106059310815,-0.023983650118568692,0.19063414620183336,0.13033441755203629,0.3776159742284091,0.08961057389895448,-0.026767949679435642,0.12785121961319623,0.0002673143695426858,0.19096115820225779,0.06269673398355857,0.0043525361619350484,0.18138862538241568,0.2208244044406394,0.46926229996854874
17,rank5,ls,real,11,0.05155426574848896,-0.06440134667960778,0.246894035993942,-0.10303795926460071,0.13100899579822245,0.06513317591409575,-0.11025430543699064,0.24767629593741852,-0.5316561744416173,-0.3291010080270935,0.03952683873349738,0.0011226937120254281,0.19178922742785215,0.13082129424765876,0.3632600541210337
17,rank5,ls,real,29,0.05082982405716349,-0.08094894574034373,0.2276168620320839,-0.11201148673595873,0.08548625361294493,0.06781149970247047,-0.13002698141211033,0.2402400640938692,-0.5532181838699216,-0.37519360148569225,0.039315946171764586,-0.006799754683064975,0.18042196797300003,0.11974244733421187,0.3326806067959115
17,rank5,ls,real,47,0.046482626979420925,-0.04457171367953724,0.22740210941603575,-0.05628350635602517,0.17302951635989428,0.059337475748762046,-0.07873032241564154,0.21631737815124932,-0.42996729806577716,-0.23304276658140743,0.038685897772650656,0.012371050280228372,0.18456067256202252,0.14430143219520408,0.37991905281010563
