q,world,mode,seed,alpha,hyp,I,P,C,W
90,noP,soft,29,100.0,8.0,0.33817376598559934,-0.00157831768434973,-0.0017529350784469357,0.0013306714103764512
90,noW,soft,29,100.0,4.0,0.32176695020020485,0.08798076927603316,-0.0012996897506936944,-0.018173151750810402
90,planted,soft,29,100.0,8.0,0.1842342250411153,-0.0011501604479272065,0.028085803936213016,0.05036231867606033
90,real,hard,29,100.0,8.0,0.34101104490822126,0.10287203087548377,-0.0013831129637114636,-0.03846473300988793
90,noW,hard,29,100.0,1.0,0.3146018558674961,0.07197365749052914,-0.0011666095732965158,-0.08395199291432026
90,noC,soft,29,100.0,4.0,0.3297797487743521,0.08763044813544835,-0.0022622496225816096,0.07678832100487423
90,real,soft,47,100.0,4.0,0.3167173090334028,0.09459621444542363,0.0017537026152401876,0.07599306926785358
90,noI,soft,47,100.0,8.0,2.7023437376705317e-09,0.04968205678718416,-0.0016602235907061667,-0.021106120412346756
90,noP,soft,47,100.0,4.0,0.344725124977112,0.0007582858442015024,0.0004905194910921247,-0.0014798047515880524
90,noW,soft,47,100.0,8.0,0.334599073973754,0.093111694355296,0.001969530624871161,-0.019360703751172187
90,planted,soft,47,100.0,8.0,0.19898381333880832,0.0001397752629691366,0.03404435866146975,0.03512269511556161
90,real,hard,47,100.0,8.0,0.3250025780823175,0.11015351096999786,0.0019737788242382426,-0.029694633646139015
90,noW,hard,47,100.0,1.0,0.33501542588631095,0.07952070552670348,0.0023596345239244123,-0.0992472289685134
90,noC,soft,47,100.0,4.0,0.3177219408363422,0.09514227705232486,3.947979718519712e-05,0.07615824860542504
92,real,soft,11,100.0,4.0,0.19918786504031516,0.10709928195176249,0.01780214914268412,0.001822489291938965
92,noI,soft,11,100.0,8.0,-1.1791587521218598e-09,0.09206562632824063,-6.146181126431865e-06,-0.024280225123649617
92,noP,soft,11,100.0,0.0,0.18996264794060044,-0.00012075641057128957,-0.002724952430847684,9.251858538542972e-18
92,noW,soft,11,100.0,4.0,0.18660532516043277,0.11109993780964343,0.0015005047403094938,-0.023568807584954683
92,planted,soft,11,100.0,8.0,0.07353657712688648,0.001677413445071209,0.03064888253815032,0.11778864162223045
92,real,hard,11,100.0,1.0,0.19463649278246645,0.09345770987946006,0.018202418991597403,-0.027032541935479926
92,noW,hard,11,100.0,1.0,0.18219164977809313,0.09827077599278539,0.0017127345088024288,-0.07709884737632959
92,noC,soft,11,100.0,4.0,0.19986314413943065,0.10730826529883403,0.000905553957966996,0.0037645708097703194
92,real,soft,29,100.0,4.0,0.1795301097025045,0.10833199264996544,0.013041536053805747,0.0032946300195102196
92,noI,soft,29,100.0,8.0,-9.839526739681876e-09,0.09126155811066014,-0.0010135020183612842,-0.024853438237570868
92,noP,soft,29,100.0,1.0,0.18958083186702412,-8.440813202431618e-05,-0.003313789117825261,-0.0007000384591571152
92,noW,soft,29,100.0,4.0,0.17485165685861276,0.11191307886514107,0.0018759257987481235,-0.02444836502430921
92,planted,soft,29,100.0,8.0,0.08877071642784803,-5.2437929196310254e-05,0.021799246599095323,0.13253397875147466
92,real,hard,29,100.0,1.0,0.17534688954565503,0.09830938954620688,0.013798224047604647,-0.028904620999925648
92,noW,hard,29,100.0,1.0,0.1705295959527653,0.09863172989421286,0.0018645745833145153,-0.08335677493958843
92,noC,soft,29,100.0,4.0,0.17944292630535194,0.10912848391400526,0.0008313506297934851,0.005009652286170933
92,real,soft,47,100.0,4.0,0.18370321654574134,0.11370503918564787,0.016244612788495517,0.0028433633590516276
92,noI,soft,47,100.0,8.0,-8.007105487909763e-09,0.09303031270838823,-0.0010060032895337725,-0.023127224259183538
92,noP,soft,47,100.0,0.0,0.18338452392481805,-0.0015486296568679632,-0.002400854223570457,-1.3877787807814457e-16
92,noW,soft,47,100.0,8.0,0.1891703374281679,0.11095374303689526,0.0012643374081956205,-0.024477352354144544
92,planted,soft,47,100.0,8.0,0.09201512068705622,5.547934000795414e-05,0.022761345916971706,0.1179258481741412
92,real,hard,47,100.0,1.0,0.18069367792805086,0.1027129620791044,0.015992344079676323,-0.03313033611792888
92,noW,hard,47,100.0,1.0,0.18681933572060458,0.09547044085040174,0.001112622550824958,-0.08760444083918148
92,noC,soft,47,100.0,4.0,0.18311373412363227,0.11442494256721857,-0.003399202270818191,0.004676233415215021
93,real,soft,11,100.0,4.0,0.23053798660058586,0.1313302191224886,0.023018791563944263,0.030250780073705387
93,noI,soft,11,100.0,8.0,7.56270369476712e-09,0.10366962255539991,0.0011402150273364755,-0.024471621326967976
93,noP,soft,11,100.0,0.0,0.22888349207220793,-9.620479772527261e-05,-0.003371559818258142,-1.2027416100105862e-16
93,noW,soft,11,100.0,4.0,0.22265603599798536,0.1292819440603807,0.0028621001984518446,-0.01744381426921702
93,planted,soft,11,100.0,8.0,0.11080167917822929,0.003775358342640543,0.029324858678560283,0.12019197738987757
93,real,hard,11,100.0,1.0,0.23069606328932626,0.12425298384002706,0.018186023151340026,0.0004930753942158543
93,noW,hard,11,100.0,1.0,0.22091098955092878,0.11548290364834636,0.002744607643217304,-0.058017751920360884
93,noC,soft,11,100.0,4.0,0.23125304956385428,0.13125074500704328,-0.0021460075794768885,0.03661881066105592
93,real,soft,29,100.0,4.0,0.23940135027520842,0.12636426226729147,0.026412072897261968,0.030666347949215477
93,noI,soft,29,100.0,8.0,-0.00028820752229146335,0.11756894858808531,-0.001360355151018853,-0.030028086596121946
93,noP,soft,29,100.0,0.0,0.21822604946243454,-0.00018410676444435836,-0.002596832109911573,-2.7755575615628914e-16
93,noW,soft,29,100.0,4.0,0.24263416176843614,0.11924518474824762,0.0015021672147784806,-0.01973663014079064
93,planted,soft,29,100.0,8.0,0.09716613848810601,0.003272907267188957,0.021172490282140178,0.13527646464426987
93,real,hard,29,100.0,1.0,0.23884931334106854,0.11781048812627112,0.01956812037868902,0.00194195657286723
93,noW,hard,29,100.0,1.0,0.24077220493110546,0.10130994801391027,0.0015146069681680843,-0.03591481479389481
93,noC,soft,29,100.0,4.0,0.23910463041489072,0.1272148827666273,-0.001061899636552316,0.03754437353662272
93,real,soft,47,100.0,4.0,0.2387052133520232,0.11910492957279266,0.030562829330383883,0.03480679003341216
93,noI,soft,47,100.0,8.0,-2.063974072769962e-05,0.11103877490511631,-0.0014184212711842725,-0.026728309749751496
93,noP,soft,47,100.0,0.0,0.23492354271587157,-0.0003658172707860137,-0.0024063811963164206,1.850371707708594e-17
93,noW,soft,47,100.0,4.0,0.24743533712016336,0.11154958578565734,0.003044047106400614,-0.013704198711549901
93,planted,soft,47,100.0,8.0,0.08469601050295965,0.003222670150354758,0.021027937008630048,0.15505964198349198
93,real,hard,47,100.0,1.0,0.23877187067953717,0.11141219316719048,0.024713106748462967,0.015191995322179548
93,noW,hard,47,100.0,1.0,0.245554288561473,0.0999348259096625,0.0031095731298738474,-0.04969243867838603
93,noC,soft,47,100.0,4.0,0.23843173196623899,0.11929351817056842,-0.0002291099392326505,0.041077845317824255
