q,Kw,seed,world,arm,brier_I,brier_P,brier_C,brier_W,l1_I,l1_P,l1_C,l1_W
62,4,11,real,real,0.18488457063792468,0.09480986901950872,0.009873775323494297,-0.0715111721917791,0.17785461999487703,0.09930464781875155,0.011658411120958657,0.06401928095020709
62,4,11,null,real,0.1726064056089008,0.09874519661748499,-0.0009713707807475769,-0.21577529966831352,0.17488240612334738,0.10094183932066603,4.2221257208679974e-05,-0.016523361203675525
62,4,11,real,permC,0.18537310272716123,0.09418978690800502,-0.0013613045800258312,-0.06574622702963112,0.17837980350746865,0.09951494063194682,-0.00030244055321799557,0.06725697789472515
62,8,11,real,real,0.17464291733907467,0.09481015168895306,0.01174894484875256,-0.18225944597351346,0.17129601098171526,0.09428940663603173,0.011306999183027586,0.05439737901304064
62,8,11,null,real,0.16342370812483345,0.09884354251020716,-0.000440342525933483,-0.360023091690917,0.17076574784359141,0.09465985971445204,6.358887847217794e-05,-0.03174952084333209
62,8,11,real,permC,0.17454499347952512,0.0950752687812441,-0.0010124705211983407,-0.17802083627779625,0.17180355417581714,0.09455764324508532,-0.0002743013543571593,0.058014627094350596
62,1,29,real,real,0.18973954089307668,0.08602936794637443,0.004744306209940419,0.010478704537022479,0.17782413733238545,0.099762380351839,0.010365923050952333,0.04549240391959952
62,1,29,null,real,0.19031739164893172,0.07980942550266101,-6.58551804456157e-05,-0.05204990154431328,0.17711674902341185,0.09782943309196328,0.0008591525762224606,0.00199204216879581
62,1,29,real,permC,0.1903294400163414,0.08494812970492921,0.0005213157569972741,0.01629966162486432,0.17825012817780078,0.09988353860793131,0.0007988764338179392,0.04727830157764948
62,2,29,real,real,0.18414952883292657,0.08701383518377548,0.006044308322548921,-0.006437900000376315,0.1778259989731624,0.09851923004666036,0.009905219998980742,0.06061319782112092
62,2,29,null,real,0.18405916256355406,0.0834675144240353,-7.813593279765163e-05,-0.09491614204196623,0.17737383835510284,0.09632515903948796,0.0007622707543842219,0.003866390495643015
62,2,29,real,permC,0.1846154213645993,0.0864504014399027,0.00047173711357665715,-0.001966523668563591,0.17863269408119695,0.09865868138724078,0.0007524963655199205,0.06281341846284445
62,4,29,real,real,0.17777416709935434,0.09143206712755181,0.007497397988388646,-0.06616698845468147,0.17637863884113156,0.09674275814123819,0.009332922553972332,0.06920945066185974
62,4,29,null,real,0.17883178955757997,0.08772882103029456,-4.665710299227761e-05,-0.1974771228330896,0.176107530548648,0.09314107915036197,0.0006711952764999103,-0.005101311939470998
62,4,29,real,permC,0.1778749792038018,0.0909348249622121,0.0005462107909921058,-0.06307422811129303,0.17712870660139798,0.09682829854619336,0.0007513931185364012,0.07198086550160815
62,8,29,real,real,0.17371781103917244,0.09540798709361194,0.009266788261292467,-0.18517993360644183,0.1704351302236424,0.09137812036592176,0.009573837992736884,0.05265437331358284
62,8,29,null,real,0.16949415419587996,0.09120502791436477,0.0001011589847878987,-0.3406106443428787,0.17306458103805886,0.08807343946117346,0.0005945940724632892,-0.015712997568993255
62,8,29,real,permC,0.17304281236225533,0.09559204355884604,0.0007096533946466902,-0.18369312093230264,0.17067945605862805,0.09134191893869524,0.00080351799714042,0.055236997593170724
63,1,11,real,real,0.23147108882509745,0.08767297671947841,0.006583174456599386,-0.03225625709755397,0.21060134579649675,0.10891819945947968,0.006870342482988391,0.01712849546054293
63,1,11,null,real,0.22358600925183827,0.07431263724010685,-0.0005759014144061844,-0.06294052497995102,0.2077692597532451,0.10313973738015213,0.0001841821275570902,-0.0047350469124621455
63,1,11,real,permC,0.2321214455576281,0.08707575169565553,-0.0014412802070134325,-0.03131673394297156,0.21081589307505974,0.10936809997445456,-0.0004918247097416746,0.01753936544625346
63,2,11,real,real,0.2248559071913707,0.0873777048284809,0.005810780930563679,-0.05150257559176446,0.2106866815178028,0.10975997750848164,0.006058819886724446,0.0344685666420364
63,2,11,null,real,0.22084718783543256,0.07769113741614797,-0.0006005707585134599,-0.11163045826313246,0.20748001037174135,0.10191402970987358,0.0001148101835118746,-0.0033490515775532192
63,2,11,real,permC,0.22512677463282751,0.08666922096571862,-0.0013421139941384346,-0.04969149269827135,0.2112597254379006,0.11026340534441738,-0.0004925734075747756,0.035690210526177775
63,4,11,real,real,0.21400711337316725,0.0913497376553753,0.004999631922316727,-0.10797845658615925,0.20203043435281803,0.10507036394261812,0.005621110522610745,0.04463433636422081
63,4,11,null,real,0.2116992855569681,0.08194723748877962,-0.0003909363814252609,-0.215418610375929,0.20201704069885637,0.09851017374384322,9.986666268885225e-05,-0.013334188779759651
63,4,11,real,permC,0.21446284492639783,0.09080438287748442,-0.0013255757813641724,-0.10533968647164492,0.20242545147418,0.10544995527757407,-0.00043181905427550993,0.04635444396577515
63,8,11,real,real,0.22022160643114108,0.09110471596368777,0.005833348042085267,-0.2644186743450266,0.18974703398692191,0.09738912996928614,0.005503849366812076,0.012659661236489105
63,8,11,null,real,0.2037117702539983,0.08078151652862181,-0.00043978511241966434,-0.3865100431496287,0.18686576007455055,0.08881343837826126,1.8400247192129626e-05,-0.043484634953130444
63,8,11,real,permC,0.2205688648250104,0.09037260445509651,-0.001161295025646991,-0.2624493395945636,0.19001552436232133,0.09753410115168944,-0.0003743519745814846,0.014554497073536139
63,1,29,real,real,0.22485890476805398,0.08595739237816609,0.004784972853755362,-0.01153254090151353,0.2103755162019802,0.1062582848069807,0.006083755521326348,0.0283135221530973
63,1,29,null,real,0.23287392730041048,0.08168485818689494,0.001134550745353513,-0.061323717156989255,0.21489225197088865,0.1055874099894419,0.0012280999288504235,-0.003088794273732376
63,1,29,real,permC,0.22507662120766914,0.08510681094300493,0.0005282415294881975,-0.010510147997248365,0.21056210497186995,0.10656280410069574,0.0006429128419358313,0.028682305086506113
63,2,29,real,real,0.2161664835035491,0.0872547126166884,0.004207848027155385,-0.037529567363360695,0.20945806440808162,0.10665285762851696,0.005255327450535687,0.04271047035423084
63,2,29,null,real,0.2257276973218558,0.08550927889622942,0.0012167666042151673,-0.11130995380162066,0.21199484309006011,0.10345718304520897,0.0012085648186503743,-0.0038055156369226073
63,2,29,real,permC,0.2159944543699273,0.08663049069275428,0.00045392712572249943,-0.036004364036261255,0.20993382034262267,0.1070765267433668,0.0005774677771486029,0.04384223629364309
63,4,29,real,real,0.20421502746223927,0.09011488900696868,0.003929751347173169,-0.0954130493009626,0.2002136297273237,0.10167502966557777,0.0049754907612617385,0.05198231156815805
63,4,29,null,real,0.21517960281132448,0.08906353653636571,0.001194222747977878,-0.19823594212578666,0.20753515476466725,0.10066413236900203,0.0010952457410737897,-0.005320219379818867
63,4,29,real,permC,0.2042280562112938,0.08925720767687678,0.0005243452339521542,-0.09353933118565128,0.20062385776254452,0.1019055122873975,0.0005680647382975967,0.053384511157993246
63,8,29,real,real,0.20900267372837572,0.09016611246144338,0.003953432232215355,-0.23641580665664777,0.18795590490913844,0.09468475181303182,0.004708366008641819,0.028037549191207607
63,8,29,null,real,0.2107390983873388,0.08855369272272096,0.001386316941524653,-0.3687941486753089,0.1917414424256671,0.09224586075479116,0.0010511641300908112,-0.034094273234339126
63,8,29,real,permC,0.20909556057165238,0.08970036713091928,0.0004520331373285651,-0.23463808152300222,0.188048356918007,0.09484772786064836,0.0005693498200514032,0.02970815861541652
67,1,11,real,real,0.16871650522073603,0.10736143035852735,0.005648624594403859,-0.03864131326898813,0.15249246299376615,0.13483579288109993,0.005443747854289481,0.012950442656882841
67,1,11,null,real,0.1647810184926845,0.11625514753409717,9.367726598827342e-05,-0.07158862663198177,0.1531732209734764,0.1408539112532932,0.0005044986248478691,-0.0029729933990194357
67,1,11,real,permC,0.16875981714105512,0.1069105502740304,-0.00027853442745666884,-0.037452043826781536,0.15256252731999115,0.1351587843597643,0.00010008849412089978,0.013294550003599812
67,2,11,real,real,0.16598412815461483,0.11307309787777281,0.005299056358393478,-0.0734571484866726,0.15201884634923618,0.13211831748687936,0.0051461329710005,0.025462117656039035
67,2,11,null,real,0.1608123553030177,0.11784603803169345,4.7663759384641846e-05,-0.14301707652736095,0.15274406947019584,0.13751259538140426,0.0004361275509485451,-0.010956677768896536
67,2,11,real,permC,0.166321814503039,0.11273074001713461,-0.0002533464259467562,-0.07189312280694571,0.15214689569156348,0.13243095386831777,3.5231691878181065e-05,0.026038983083802265
67,4,11,real,real,0.15927915108173346,0.11828585426612431,0.005413326489944183,-0.14420334403924148,0.14872011548226843,0.12628218507600875,0.004802054260625327,0.03695655766437988
67,4,11,null,real,0.15473181399993383,0.1245249994001277,0.000170977266356546,-0.2544361629753358,0.1521370619555708,0.1323745391684611,0.0004355513898426181,-0.020630916156951284
67,4,11,real,permC,0.1595797278429182,0.11772501867938516,-0.0002482493156610218,-0.14274849138077955,0.14892886294812765,0.12644960354571377,7.25784829423611e-05,0.03791484859358246
67,8,11,real,real,0.15651692946121798,0.11755426442873636,0.005637455945828364,-0.2674954822479766,0.14204928163499092,0.1226906123420965,0.0047035531422912145,0.022641977525271514
67,8,11,null,real,0.14970429992670392,0.1263529119345751,0.00023668778034896532,-0.3928284583687478,0.14250662276879886,0.12262536231759226,0.00033562839950530365,-0.036103442862535313
67,8,11,real,permC,0.15624544083643227,0.11741894998510044,-0.00017146120236841145,-0.2661879709321062,0.14213182300220928,0.12280617731164806,0.00010870967681432993,0.023734900766680188
67,1,29,real,real,0.16885256513672353,0.1138289333762277,0.006362738494467806,-0.029414095916779615,0.15202238735103768,0.13860090381575269,0.005987191879200808,0.017433349730968405
67,1,29,null,real,0.1685305610464818,0.11446695277275362,0.0006514911821380401,-0.06844062114260309,0.1540136056780183,0.13973456736987333,0.0008618835666052889,-0.0035906109684110676
67,1,29,real,permC,0.1690745184530259,0.11354660279371612,-4.588139430448484e-06,-0.027820580004012746,0.15227172252657756,0.13902930894858784,0.000256090410863441,0.017778249452367667
67,2,29,real,real,0.16615709177493573,0.11947338371323353,0.006668675575654481,-0.07541896416003246,0.1518138435930828,0.1352150118585037,0.005862632144640315,0.024839996624615
67,2,29,null,real,0.16353436729185983,0.11799034316024522,0.0007414719498736454,-0.1412673264481669,0.15407159424619749,0.1361775739325755,0.0008759285830107487,-0.011473811185945676
67,2,29,real,permC,0.16637835371201828,0.11931978798466229,3.511477784715056e-05,-0.07409168241117467,0.15198642704317472,0.13561783363717703,0.00026784603896087833,0.025321211708672197
67,4,29,real,real,0.1612799759466385,0.12458860476788362,0.006233476161072393,-0.14157467643282096,0.1490257190425586,0.12921017441248617,0.005353208007804884,0.03824295573122819
67,4,29,null,real,0.15636693387150916,0.12471169440670732,0.0007073109809074921,-0.24688170722808195,0.1516285604062672,0.12987087978417147,0.0008266741015683735,-0.016105152229496933
67,4,29,real,permC,0.1612070242529383,0.12437990210303097,-3.412771650604385e-05,-0.1398814377637343,0.14923208013973904,0.129563000029692,0.0002355494462455698,0.03920129835940551
67,8,29,real,real,0.15366299925009214,0.12513739209304472,0.0061621145518382745,-0.2685812110355764,0.14024281564907776,0.12382787284492763,0.004920772214442028,0.025160153984447216
67,8,29,null,real,0.1502610187694588,0.12412492346415797,0.0006206261639360722,-0.36403470052116293,0.14297620632982952,0.1223613196706973,0.000651053082245732,-0.025992957626495904
67,8,29,real,permC,0.15384349309759376,0.1252239002561465,6.525204952061621e-05,-0.266717230991229,0.14055851410566414,0.12406834560775083,0.00030505151514599127,0.02662043447488781
73,1,11,real,real,0.23402097554529133,0.09193876900319126,0.002600679722124679,0.025916112813343613,0.21539355033792054,0.09932005118467492,0.0058433605726880555,0.0522215984436952
73,1,11,null,real,0.2260511732866359,0.09266948558864792,0.0009023203609538898,-0.060399966135684095,0.21121831198397445,0.10356982666983601,0.0011863474236960456,-0.0047147665966618775
73,1,11,real,permC,0.23496737451312663,0.09124037213468955,-0.0007298986109994706,0.028657525847758093,0.21599813588747044,0.09947146634436921,-0.00024439503206565477,0.05312286104214746
73,2,11,real,real,0.2311317528368991,0.09609765609149093,0.002921050118341604,0.012229463283349645,0.21577562099179814,0.09952753536473637,0.0054845337275716095,0.07385995782335342
73,2,11,null,real,0.2202736238453855,0.0975246946363106,0.0009275166428396967,-0.10366731767402297,0.21118811937117618,0.10407988873045013,0.00106571866448286,-0.0007568434584904841
73,2,11,real,permC,0.231878154905638,0.09534481686341499,-0.0007219345019761902,0.014658470030570478,0.2165561265765636,0.09975148589613636,-0.00022962773853744492,0.07513481456045033
73,4,11,real,real,0.2267729440070794,0.0973957383722019,0.0026072788120765356,-0.008965136450553145,0.2115822039727268,0.09841799170092783,0.005124100930846698,0.0978841835889453
73,4,11,null,real,0.21628790211394697,0.10341770133203163,0.0010492702329947903,-0.20880926750144427,0.21008909248317176,0.09983707801926217,0.0010674011860137833,-0.01324816203149598
73,4,11,real,permC,0.22755836601061422,0.09703074941396353,-0.00039175392149309873,-0.00589217781658415,0.21249257475202477,0.09872953291864851,-0.0001543116577857051,0.09959478920351884
73,8,11,real,real,0.22085595390582125,0.09902282632007373,0.00405996123992583,-0.1283929954190235,0.20469512234940013,0.09531181469997735,0.005046808175938722,0.08260800579565578
73,8,11,null,real,0.20667249400363388,0.10473809672639922,0.0008898186317428484,-0.35328810902692437,0.2010640416543628,0.09259022798132847,0.0009284768261376789,-0.024458161915388472
73,8,11,real,permC,0.2209287045743075,0.09885932057586681,-0.0006073986719924521,-0.12698836396340313,0.2053107442645648,0.095415480887916,-0.00027491451430379044,0.08427530130861922
73,1,29,real,real,0.2495707874324757,0.09088945350168488,0.0027044001008943437,0.016511432789323877,0.22346721253325877,0.10086407824739423,0.006186297841460695,0.04724601476430287
73,1,29,null,real,0.24049567348640097,0.090485179298607,-0.000997082094463105,-0.06961234620259828,0.2194568113083944,0.10388564731527768,0.0001300631798808553,-0.0068668396891711685
73,1,29,real,permC,0.24936301520964452,0.0896458166450878,-0.0008736885213415461,0.01914178324271141,0.22345001840986864,0.10082512789565706,0.00010442850077119203,0.04806582021159074
73,2,29,real,real,0.2446030927525755,0.09466603208489645,0.002541345071966202,0.014445552203583161,0.2236585739409402,0.10115084191862318,0.0057970862560296765,0.07568073893081351
73,2,29,null,real,0.2346133476163657,0.09357181107077787,-0.0008999675256019893,-0.1155511341954037,0.2190995319720224,0.10322240917615252,8.41201261641463e-05,-0.0057268865838343095
73,2,29,real,permC,0.24431771686494771,0.09353924132041108,-0.0007820279392977135,0.017330618267942667,0.22383132496477803,0.10108299542589642,0.00015589186815847161,0.07694121933091969
73,4,29,real,real,0.24208326098070287,0.09871384434980619,0.0028318049130075327,-0.028001249662028587,0.21989258924008928,0.10028914894851156,0.005300414054784615,0.09087757359474037
73,4,29,null,real,0.22893346162803052,0.09812372834477566,-0.0011772627918536782,-0.20092471412623705,0.21675925815941968,0.0993969117807424,1.1774907842191734e-05,-0.009880490310875473
73,4,29,real,permC,0.24139882121643294,0.09739641238050305,-0.00045525840719023064,-0.025079873906602924,0.22016651238316998,0.10001661430099108,0.00011142143807105209,0.09259025576600419
73,8,29,real,real,0.23448335417853927,0.10046381089949809,0.004222355460464529,-0.14101105736054742,0.2130864640894648,0.0969347210761166,0.005398730216413146,0.07591251522298895
73,8,29,null,real,0.21759267645478214,0.09949477714864512,-0.0007260215500511924,-0.35591908004613537,0.2075464971208376,0.09312210698070715,0.00014269109939397487,-0.024336767948737504
73,8,29,real,permC,0.23483193267487523,0.09978542028151824,-0.00031814652460406445,-0.13934312026999257,0.21326397312535775,0.09701983125537923,0.00017770119930258602,0.07759316099385576
77,1,11,real,real,0.2759841681118431,0.1086271959378773,0.012115736247685407,0.016647384665266985,0.2539883757833996,0.11034703254864146,0.015487698144389866,0.04510479627828312
77,1,11,null,real,0.2780518973307349,0.10445482380423401,0.0017987917822657276,-0.025951057997627154,0.25823839483282574,0.11755590300237494,0.0024258974199409715,0.014574104599965509
77,1,11,real,permC,0.27673253899189487,0.10720638069558426,-0.0004671868757202268,0.02615759857649737,0.2541704454729423,0.11094876424150038,2.772125132983564e-05,0.04886677518617765
77,2,11,real,real,0.27485087428851374,0.10925546731732885,0.012552706586755438,0.0002701514928080222,0.2528416797629566,0.1100103138422828,0.015150753028903915,0.05816328558411837
77,2,11,null,real,0.2761673523655501,0.10803468723455546,0.0021310739129569156,-0.07927156506662461,0.2583940151624506,0.11490868184224187,0.002364184102125716,0.010326165678437388
77,2,11,real,permC,0.2755013461620681,0.10811186431920387,-0.00042626767659903475,0.009384314264089571,0.2533268005142254,0.11070908270672712,1.735826490100363e-05,0.06225184662107002
77,4,11,real,real,0.2711698748090307,0.11175150986214008,0.013064966598150976,-0.04807545519142143,0.25217208767283883,0.11004377829901216,0.014523885924979683,0.06963474470410383
77,4,11,null,real,0.2731488090274865,0.11384362344159939,0.0021531798389893735,-0.16707424918414454,0.25774132851969717,0.11157946213583429,0.002163583685569163,0.0032601828516269733
77,4,11,real,permC,0.2717018357373273,0.11123243830762734,-0.00024536432718621115,-0.0392926490821226,0.25279528631947595,0.11085732644170451,1.6393889274611086e-05,0.07434920846935332
77,8,11,real,real,0.26507462320375763,0.11120722811321256,0.014515539934351765,-0.11155761396280535,0.24367219847797306,0.10965524927538386,0.014291186008916915,0.07753669273094736
77,8,11,null,real,0.2671456588551039,0.11823912054031363,0.0023184518676568435,-0.3038681799235361,0.2513444875029732,0.1053346735020674,0.0018340946652117736,-0.018171721633016714
77,8,11,real,permC,0.265260720953883,0.11078874125489165,-0.00032384920788924854,-0.10430386607041034,0.244084532552076,0.11054493164784761,1.7811269873296835e-05,0.08248527379285829
77,1,29,real,real,0.26630040240137154,0.11981993852532186,0.009854206243897093,0.020090806742202805,0.2484208326591754,0.114563345609171,0.014022286014104896,0.04698288919236343
77,1,29,null,real,0.2781366708490488,0.11733319991883194,0.001630884120975238,-0.02752917362880594,0.25670546972435226,0.12095106694668405,0.0021711306213656094,0.013932841739874949
77,1,29,real,permC,0.2663806193781597,0.11852637332462683,-0.0004697522079326148,0.029649993550739134,0.248692034975426,0.11505865305471033,-2.9998005866051686e-05,0.05109458388272217
77,2,29,real,real,0.2658742412619578,0.12087673827956433,0.01012987893699758,-0.0024843355884993368,0.24797678815396254,0.11433272558676645,0.013731034757933755,0.059016021105703906
77,2,29,null,real,0.2735435737420663,0.122787150447342,0.0019508791647407837,-0.09119181314987201,0.2552764362476191,0.11905354224259676,0.002150080925535434,0.004568436657266667
77,2,29,real,permC,0.2653488826285205,0.1203235594811555,-0.0003284523199198382,0.006940478414949278,0.24822466557708414,0.1149929160167618,-1.4743781146020485e-05,0.06343422127695382
77,4,29,real,real,0.26297679848578154,0.11884538944573532,0.011492756077848174,-0.05409080720616952,0.24650477476953803,0.11400330048386667,0.01347398517943049,0.07183076231144238
77,4,29,null,real,0.2710015274159968,0.1233844794776057,0.002009967396469442,-0.17310792925140336,0.2559626736883714,0.11521821142613746,0.001869018556411065,-0.001235609452034214
77,4,29,real,permC,0.26220186020088565,0.11904347752502714,-0.00035867924313851923,-0.04605909726679018,0.24711186001876936,0.11488532576230391,-2.3524429288897714e-05,0.07649723141305267
77,8,29,real,real,0.2586145803633033,0.11928675446107595,0.011927360988390957,-0.09224767150748754,0.2400217398474806,0.11256958507455264,0.012876166187289685,0.08912533533784041
77,8,29,null,real,0.26251458693388974,0.12628172821617237,0.0015719996330007813,-0.2956004599083521,0.2500615593359623,0.10848205004728773,0.001442944115021133,-0.01226051742161276
77,8,29,real,permC,0.25870310789705014,0.11945036338340373,-0.00039137151578037355,-0.08468325875129284,0.2409119547907508,0.11359470971048267,-4.5226321523234025e-05,0.09436792153935718
83,1,11,real,real,0.08989261568866214,0.07455745930880311,0.007795999495769923,0.10375750706184948,0.07577122836681509,0.12511123117924278,0.01501222905795993,0.15704462427579602
83,1,11,null,real,0.08506675337720897,0.04331531393537209,-0.0017010967746227677,-0.10950158462550112,0.07438562061670415,0.12551148366153325,0.0008554360373462706,-0.001907303944222033
83,1,11,real,permC,0.09169368174582931,0.06892379233690332,7.544928379210611e-05,0.11750177987560494,0.07568998321831591,0.12705599650694993,0.0003550179958664209,0.16141565341584224
83,2,11,real,real,0.08928448665616681,0.08356524294663094,0.008841951010036134,0.02006454256864868,0.0758177784435495,0.12302089727043326,0.015196440740925871,0.14297478735889585
83,2,11,null,real,0.08599016112460618,0.05562093692150952,-0.0012696684147780004,-0.2097349385200087,0.0738996742356643,0.12200431158047587,0.0009291030140294494,-0.002482045915398838
83,2,11,real,permC,0.09083684939128457,0.079227864079356,0.00029773590053667565,0.032985150484882514,0.07572582497202598,0.12464431433000547,0.0002739779839699881,0.1470805648040797
83,4,11,real,real,0.0924478647918923,0.0903491857196148,0.011664574187181798,-0.06019746519715998,0.07463568668813766,0.11603003032756073,0.014965737059192536,0.14146211684489335
83,4,11,null,real,0.08518728848925353,0.07612533784194178,-0.0002450409929302029,-0.38027761037161617,0.07318347385697016,0.11689580689510454,0.0011834287531143073,-0.024853585137965692
83,4,11,real,permC,0.09365089731624553,0.08614732601865929,-4.921611226677934e-05,-0.050446432470875276,0.07467384043808035,0.11668401937722804,0.0002782425999613055,0.14580286258780184
83,8,11,real,real,0.09599108853734037,0.09502224064984595,0.01760347342420665,-0.1955054538133491,0.07189074477930349,0.1195814406499946,0.01661221227668297,0.025751077778171462
83,8,11,null,real,0.0907781382222085,0.08012466682953882,-0.001491391259050151,-0.22794351620558914,0.07269829000397182,0.11506571721452609,0.0006529182488121121,-0.043219146662086934
83,8,11,real,permC,0.09722651850204157,0.09139703181952293,-0.00025339600398452405,-0.19189750021580698,0.07220065563600184,0.11999021751804657,0.00026577899144962963,0.028432884695077848
83,1,29,real,real,0.08698506591467729,0.06643850165064893,0.010143020783178375,0.11519520659585267,0.07420105087011536,0.12777585348097326,0.017663458471440314,0.15280761909788793
83,1,29,null,real,0.09896152705611368,0.05782120843867294,-0.0035096617413747553,-0.10036291500482934,0.07917067439574159,0.1346695483923266,-0.0006753588308837654,0.0015995292070966802
83,1,29,real,permC,0.08725956328665874,0.0629934527336464,-0.00032365639170143606,0.13011818190610452,0.07374327446473367,0.12926315660414645,0.0007468070842157429,0.15752419009093302
83,2,29,real,real,0.08930061949600147,0.075542135284536,0.012046856555561359,0.03441795880912932,0.07274361477245975,0.12338033682672166,0.01717209320798923,0.1444439684431959
83,2,29,null,real,0.09766473871872904,0.05970992186078558,-0.0031441638927608524,-0.18212449778329315,0.07786376525677435,0.12985986569322844,-0.0006073792853341087,0.00742534927007173
83,2,29,real,permC,0.08916846759259903,0.07264180501010647,-2.6721659012888616e-05,0.047734033079686766,0.07217598859472539,0.12501505735551427,0.0007449713279962522,0.1496500689434726
83,4,29,real,real,0.0871545425342939,0.07796892324107994,0.015383633712143805,-0.057516947101156735,0.07163885944279073,0.11795813549931093,0.017407167160942587,0.13680141611413624
83,4,29,null,real,0.09964516867176715,0.07323654293181914,-0.002989004302388252,-0.3674651617701946,0.07768810547397335,0.12492495028432671,-0.00027275128483992644,-0.018396617891117073
83,4,29,real,permC,0.08733548764310316,0.07612404232062375,0.0002953605447621558,-0.047215567783406694,0.07146645232228097,0.11901832409977617,0.0009396680153349602,0.1419671393487983
83,8,29,real,real,0.09324313277504895,0.08801368720408112,0.023404266341573287,-0.17489019258737737,0.06924691495634938,0.12057435997858902,0.020378503367015837,0.036822728605421684
83,8,29,null,real,0.10168210390081692,0.09372718161306978,-0.003390939831192106,-0.17176370326986898,0.07581946938355284,0.12252778381317836,-0.00042176902309001835,-0.033817457504449075
83,8,29,real,permC,0.09426073296794923,0.08519308554484281,0.0007458566039801235,-0.17215894983983884,0.06918440399471748,0.12060235121249933,0.0009573724884639108,0.03903482010713944
85,1,11,real,real,0.25906360222498126,0.09757388428146382,0.003479370904741476,0.024496344425484602,0.2476457045427187,0.11414308903754729,0.005859719587053751,0.04721645409435424
85,1,11,null,real,0.265561977751091,0.09502140979094821,0.00022976271623341887,-0.04037737812417999,0.2461780577810465,0.11271722426375418,0.0009489232218410174,0.003339615210716481
85,1,11,real,permC,0.25938480218561255,0.09657044090499275,-0.0014334047568774766,0.026381503946316456,0.24833255846572008,0.11429511405556814,4.1282652672068127e-05,0.048173289125332114
85,2,11,real,real,0.258498070987785,0.09955321320689038,0.002518810385001568,0.026712321398910034,0.24584648677673562,0.11447191672808071,0.005377024963511546,0.07268207613423949
85,2,11,null,real,0.26588423110451304,0.10037527303285607,5.822901304486372e-05,-0.09004518241813156,0.24617719289387122,0.11216027212725078,0.0008369626757850541,0.0006099438035742829
85,2,11,real,permC,0.258951757007595,0.09844459596226994,-0.0014741748981361713,0.029517271298223104,0.2468038308785053,0.1146129722830341,-6.450227554000155e-05,0.0740158208605475
85,4,11,real,real,0.26362544595568715,0.10724476632091981,0.0025210526418015244,-0.003153212315494388,0.2416571276325127,0.1110687418141134,0.005042506732331336,0.09292559318557343
85,4,11,null,real,0.26791347377622826,0.10178350901564417,-5.6538086744458425e-06,-0.16502508995322637,0.2446652384801004,0.1090255237314149,0.000758506497921187,-0.0010782350284377813
85,4,11,real,permC,0.2641289831867788,0.10644281438954875,-0.0011454512310262825,-2.1781005871385206e-05,0.24254790782879296,0.11112443436539547,-8.016575817452558e-05,0.09457819266042712
85,8,11,real,real,0.265996680118239,0.10875112095031275,0.003744427692405377,-0.13086666744393285,0.23371869096575942,0.10490896779707677,0.005019595574667413,0.07851896752988032
85,8,11,null,real,0.2649212192890885,0.1066490950863904,0.0003750029262017488,-0.29885329047552994,0.23526772664305068,0.10212314578621925,0.000797338689249157,-0.010418943349332428
85,8,11,real,permC,0.26644793427772173,0.10763320496467717,-0.0010524046687629776,-0.1288655646226504,0.2343318456272554,0.10491582922763926,-9.904061271945319e-05,0.080175603307853
85,1,29,real,real,0.2628826716100924,0.10443053407735027,0.007074286894719645,0.029377670175208658,0.24759591446387835,0.11809884693988475,0.007349719440322681,0.04963872138133355
85,1,29,null,real,0.2516437602659356,0.10940654584606246,-8.270785711770681e-05,-0.029352147776711374,0.24206096066583818,0.12128493049749026,0.0008494608502839599,0.011061837198935498
85,1,29,real,permC,0.262768843889404,0.10421382343591161,-0.0015243153292731069,0.03099304798739781,0.24815365388234942,0.11833185871891563,-0.00035169843536332157,0.05039262712053115
85,2,29,real,real,0.263612561143178,0.10581394707485121,0.006088081293259605,0.02487903840009607,0.24533838339238037,0.11800897235911874,0.006805295311320921,0.0725041702152843
85,2,29,null,real,0.2521043192973601,0.11154148453111692,5.283077644840002e-05,-0.08343758273707523,0.2422664527487902,0.12022667856715857,0.0008526423610565881,0.008357971245550395
85,2,29,real,permC,0.2629974986657876,0.10563056873557036,-0.0014738641899869527,0.02753107295303141,0.24619735582615845,0.11831638452077499,-0.0003407158623922416,0.07381348265645474
85,4,29,real,real,0.26121940189782367,0.11051030540230336,0.0053271709460937415,0.002612002124147389,0.2403261515495769,0.1139998978565391,0.006210580942953727,0.09828633825267155
85,4,29,null,real,0.2531680391815903,0.11415843591866881,0.00010070515744990219,-0.16521974426839758,0.2399764640525225,0.11638258228724332,0.000797515191655838,0.0018169707420450563
85,4,29,real,permC,0.2607782015897022,0.11039158000531336,-0.0012412975780429214,0.006257513636192627,0.24125233286883185,0.11436168903344679,-0.0003231902174985757,0.10020789070710286
85,8,29,real,real,0.26203557456539617,0.11587119445513605,0.006325427640426142,-0.10892926086954606,0.230972279230048,0.10980502449504023,0.005870735238135629,0.08497177560840138
85,8,29,null,real,0.25844830653909723,0.11976176239963332,0.00014361428431161616,-0.3020026129169815,0.23086058615149715,0.10791196128033295,0.000654087860734435,-0.011719895821214243
85,8,29,real,permC,0.26187152334088204,0.11561415262716516,-0.001082619046444281,-0.10612332752023457,0.23165644161545138,0.11014517026440664,-0.00021062296459441648,0.08734574102055494
90,1,11,real,real,0.32772072380839556,0.07640655381712043,0.00012671094487979684,0.034032170300994924,0.30201949259764277,0.09646239973572787,0.0007325536675727069,0.0696168778173484
