q,K,seed,n,m,full,I,P,X,I_share,P_share,X_share
92,8,11,3593,18,0.048709619936808224,0.1908653144193042,0.09820386712892526,-0.24035956161142127,0.660275555481377,0.33972444451862305,-0.8314949394607765
92,8,29,3593,18,0.03654878105407777,0.17415883318668848,0.09948138162227929,-0.23709143375489,0.6364518947197557,0.36354810528024434,-0.8664349058503955
92,8,47,3593,18,0.0284844996452156,0.17331515622644114,0.105631679436301,-0.25046233601752654,0.6213196712365151,0.37868032876348495,-0.8978855609616792
93,1,11,3228,21,0.3840726191914986,0.2353354890557894,0.12308113878974751,0.025655991345961634,0.6127369598780255,0.3204631953426997,0.06679984477927484
93,1,29,3228,21,0.3848806303227016,0.24434833707098327,0.11600288105388853,0.02452941219782976,0.6348678468597144,0.30139963384654195,0.06373251929374356
93,1,47,3228,21,0.39048970349961687,0.2451616970045098,0.1072983771992646,0.03802962929584243,0.6278313994129435,0.2747790178272137,0.09738958275984286
93,2,11,3228,21,0.3783123855241275,0.23366818343653908,0.12206225326393963,0.022581948823648758,0.6176593534277416,0.32264937108741554,0.05969127548484282
93,2,29,3228,21,0.3786646662245887,0.24281536592972677,0.11801827355997604,0.01783102673488588,0.6412411497240443,0.31166962245687474,0.047089227819080884
93,2,47,3228,21,0.38049796891813426,0.24298248892805213,0.10880704232006966,0.028708437670012462,0.6385907646732559,0.2859595877198492,0.07544964760689486
93,4,11,3228,21,0.34484871897557745,0.22776896030012284,0.12486585545303236,-0.007786096777577781,0.6459060481979221,0.3540939518020779,-0.022079773266143007
93,4,29,3228,21,0.34750212812613646,0.2346899126149356,0.12125893871379231,-0.008446723202591506,0.6593360583658506,0.3406639416341495,-0.023730160024566956
93,4,47,3228,21,0.3522596754689168,0.23982798616663292,0.11181613397089839,0.0006155553313854643,0.6808272500886785,0.3174253022917038,0.001747447619617706
93,8,11,3228,21,0.26660900934631493,0.22514401934708658,0.12174096082587184,-0.08027597082664352,0.6490451654459894,0.3509548345540105,-0.23141956387566148
93,8,29,3228,21,0.2670295343548137,0.23630481619796034,0.12055974512012502,-0.08983502696327167,0.6621694665482178,0.3378305334517822,-0.251734233938681
93,8,47,3228,21,0.2742216162610228,0.23315157655433838,0.11228640238012723,-0.0712163626734428,0.6749448259091699,0.3250551740908301,-0.2061625154625906
96,1,11,2342,19,0.2964654516979581,0.13098608345776822,0.13879780448163812,0.026681563758551775,0.4418257935539083,0.46817530908473837,0.08999889736135329
96,1,29,2342,19,0.2786118031897147,0.1306270642497332,0.12604893678403767,0.02193580215594378,0.4688497140258826,0.45241779185574343,0.07873249411837399
96,1,47,2342,19,0.27727722868704374,0.12523305635830226,0.13115891617013023,0.020885256158611233,0.45165287085168415,0.47302447731171676,0.07532265183659899
96,2,11,2342,19,0.2889012814277333,0.13015880679649242,0.1357219399543618,0.02302053467687907,0.45053038931933836,0.4697865626750836,0.07968304800557799
96,2,29,2342,19,0.27086886412748934,0.12876937709310113,0.1253074387505699,0.016792048283818285,0.4753937943657248,0.4626129295229432,0.06199327611133188
96,2,47,2342,19,0.25761764796315767,0.1253231591558363,0.13032675756041578,0.0019677312469055797,0.48646961940184696,0.5058921956272733,0.007638184970879744
96,4,11,2342,19,0.2707927085530456,0.1305517985704035,0.141027776732368,-0.0007868667497259261,0.4807128754983041,0.5192871245016959,-0.0028973708676312817
96,4,29,2342,19,0.25547708567609717,0.13113437939837735,0.13305802049451676,-0.00871531421679698,0.49635939357657666,0.5036406064234233,-0.03298851223702969
96,4,47,2342,19,0.2462762443321821,0.12697732935416386,0.13692276350115892,-0.017623848523140712,0.48115681953843153,0.5188431804615685,-0.066782274808833
96,8,11,2342,19,0.1506046589768567,0.13441644099287406,0.1454728555816455,-0.12928463759766284,0.4802485934187417,0.5197514065812583,-0.4619134750057913
96,8,29,2342,19,0.11901667690118967,0.13132677375041385,0.13640245433214215,-0.14871255118136634,0.49052086950296814,0.5094791304970319,-0.5554587829144672
96,8,47,2342,19,0.13875956653541777,0.12799288826156793,0.1409747915111946,-0.13020811323734477,0.4758671687605841,0.5241328312394159,-0.48410319540009844
