q,Kc,Kw,seed,world,I,P,C,W
29,8,2,29,margin,0.2023481899197416,0.08983367701640316,-0.0007646526582972915,-0.0982016023668306
29,8,2,29,both,0.20269282617274345,0.08980600217751865,-0.0010180217058821197,-0.09810615636470006
29,8,4,29,real,0.19927236089547334,0.0915414173797617,0.005425900733476319,-0.0205783559096969
29,8,4,29,permC,0.19996487786718262,0.09072631569320154,-0.000838458626066583,-0.015404932344367413
29,8,4,29,margin,0.19613737658313848,0.09316054562757012,-0.0002726293252696502,-0.20100380495487807
29,8,4,29,both,0.1963322449793884,0.09311890206770804,-0.000971191143057909,-0.201353551722951
39,1,1,11,real,0.10858913277521409,0.0654180693795096,0.0005133922820482101,0.021722834712159533
39,1,1,11,permC,0.10857616264902009,0.06508168620843433,0.00021608866946046246,0.02328088241465869
39,1,1,11,margin,0.10734367709993746,0.06299865296109709,0.0007396877033446677,-0.11238286619124713
39,1,1,11,both,0.1069209164788129,0.0629633726338071,0.00011753541301767759,-0.11243785385462407
39,1,2,11,real,0.10541179087773705,0.07127606985323132,0.0013207685267420757,0.016756489357896965
39,1,2,11,permC,0.10550561794989481,0.07065111640638055,-3.609051551990243e-05,0.017254981630721894
39,1,2,11,margin,0.1014855864486392,0.07351439393943705,0.0007226255065190812,-0.193827546319179
39,1,2,11,both,0.1011886061437914,0.07342371914104748,0.00022949680742475242,-0.19375351039132327
39,1,4,11,real,0.10406404226986837,0.07871247250264585,0.001986102986015592,-0.049705924385942415
39,1,4,11,permC,0.10438070419974407,0.07839339115064214,0.00013233043717951937,-0.049704345619691594
39,1,4,11,margin,0.0990459034923071,0.08662908219419486,0.000499140617927607,-0.32360245123586784
39,1,4,11,both,0.09885082312526651,0.08671398864892021,0.0007427595464197245,-0.3227916676804258
39,4,1,11,real,0.10793297554151773,0.06606510697639706,0.005968598119225131,0.019180879502488597
39,4,1,11,permC,0.1085566553925908,0.06518414776072456,0.0013045546521917215,0.02324163538799521
39,4,1,11,margin,0.10715297948777093,0.0633378242662831,0.0012542059636712621,-0.11240089893891776
39,4,1,11,both,0.10649714729010741,0.06370717528165942,-0.0022371987564563933,-0.11245329981360819
39,4,2,11,real,0.10502183458099207,0.07181968919701064,0.006127118475774897,0.013565678260081935
39,4,2,11,permC,0.10564224899047835,0.07072435678308686,0.001060080136471871,0.01722343927331893
39,4,2,11,margin,0.10138624660758098,0.07375190327932601,0.0013843135105737203,-0.19369840932312157
39,4,2,11,both,0.10059705142017855,0.07423056114373452,-0.001864151480187065,-0.19350787046844514
39,4,4,11,real,0.10411562955306637,0.07963920801068541,0.006964351853400635,-0.05272483656540523
39,4,4,11,permC,0.10434477239021653,0.07840174634968278,0.0014501178940763229,-0.04951427117218952
39,4,4,11,margin,0.09886979497604044,0.08680008196737823,0.0011574199715996638,-0.323476722890193
39,4,4,11,both,0.09864255741775878,0.08755330730241973,-0.0008651421367428154,-0.32206028115309826
39,8,1,11,real,0.10796554352805764,0.06588058781351243,0.0046037277326516825,0.019168897871753892
39,8,1,11,permC,0.10817683036912423,0.06662981646450394,-0.0021338106909428904,0.02325405891722826
39,8,1,11,margin,0.10721033623593156,0.06389811929215483,-0.0008496995966746449,-0.11225300300327958
39,8,1,11,both,0.10657453569616028,0.06451617868931246,-0.002604420126988055,-0.11253670804159664
39,8,2,11,real,0.10546691208144388,0.07129339458181919,0.004231273351580902,0.01302272189172668
39,8,2,11,permC,0.10537944398821376,0.07195741564401023,-0.0021595602245330263,0.01745458778468169
39,8,2,11,margin,0.10164356760564676,0.07436623717853102,-0.0007197044732914031,-0.19355062581100263
39,8,2,11,both,0.10074513416352161,0.07487266720995046,-0.0022074191041230318,-0.1935673249498379
39,8,4,11,real,0.10436153606901648,0.07889131746591993,0.0048602637261093325,-0.05347603593685779
39,8,4,11,permC,0.10427342533294384,0.07949908430491566,-0.0016804132285794062,-0.04919401342247759
39,8,4,11,margin,0.09893388365524242,0.0868675969928149,-0.0008382631372904719,-0.3232206045030991
39,8,4,11,both,0.09891595022255481,0.08805104754179388,-0.00104832572164452,-0.3219596515954568
39,1,1,29,real,0.11912216136122414,0.07655932353119319,0.0005542576379055086,0.013184180462233889
39,1,1,29,permC,0.11872898341512879,0.07590988187067163,-0.00026802776766435277,0.014591751522745434
39,1,1,29,margin,0.1277461666060878,0.04352857438209076,-0.0005400179419833655,-0.09918837448775589
39,1,1,29,both,0.12764518091957622,0.04344486891571704,-0.0008555485894244559,-0.0993569065157379
39,1,2,29,real,0.11698276174756495,0.07980963975834207,0.0006851172574223555,0.010841144107925286
39,1,2,29,permC,0.11688890802987685,0.07897751267426635,-0.0003875631363083147,0.011998320180276023
39,1,2,29,margin,0.12338616390624786,0.04882126108046888,-0.0005701286581452636,-0.1826679398981685
39,1,2,29,both,0.1232069743246719,0.048867213551633246,-0.0009018991508334684,-0.18285271177139764
39,1,4,29,real,0.11679711894375974,0.0817152018124494,0.0007998019568219902,-0.06793388229354472
39,1,4,29,permC,0.11649172034900884,0.08147482370019832,-0.00027692773987856667,-0.06678075552416386
39,1,4,29,margin,0.11427499070006746,0.05650663986390109,-0.00047585337007323886,-0.34518610484993445
39,1,4,29,both,0.11456167723626907,0.056285267424053334,0.00013103395079597235,-0.3444322189096062
39,4,1,29,real,0.11862703705510884,0.07693247918765017,0.0012809391457892507,0.010288485591476177
39,4,1,29,permC,0.11857840992917291,0.0758214258423085,-0.001131310305170922,0.014811921433231678
39,4,1,29,margin,0.127883566618064,0.043864189758842285,-0.00035853948515066986,-0.09871120750720092
39,4,1,29,both,0.1271499699764095,0.04362674456653075,-0.0036419321261029203,-0.09952660053032526
39,4,2,29,real,0.11661974979122727,0.0800837244945835,0.0018029548673248186,0.008336605339186296
39,4,2,29,permC,0.11689349165783765,0.07890930179597219,-0.0012736201868660533,0.012195715577711097
39,4,2,29,margin,0.12329953092307328,0.04924252374738614,-0.0004029089987165982,-0.18220503171501756
39,4,2,29,both,0.12290906532038072,0.049208184612769205,-0.0033021221542464765,-0.18263624525271954
39,4,4,29,real,0.11684022444027294,0.08122537015379615,0.0016198641539065155,-0.07073619647510164
39,4,4,29,permC,0.11680426037229424,0.0813955698753773,-0.0007571206436536118,-0.0661774959799461
39,4,4,29,margin,0.11418760567009201,0.05685685866970564,-0.0002887824644803213,-0.34470334542061926
39,4,4,29,both,0.11432089192646847,0.05628116679562681,-0.0023152604841902387,-0.34426182382250126
39,8,1,29,real,0.11792244527580706,0.07707513793614137,0.0056154567468104,0.009716638751806015
39,8,1,29,permC,0.11854367772136423,0.07546625089463826,-0.0015977257474909246,0.015402616581990592
39,8,1,29,margin,0.1273602985131683,0.04425119061729344,-0.0021600204343027174,-0.09902874540257567
39,8,1,29,both,0.12705004749523202,0.043698513708019235,-0.00520642915307995,-0.09964723975262398
39,8,2,29,real,0.11637096293099788,0.08031632076798365,0.006658267042231213,0.008285553073401378
39,8,2,29,permC,0.11659579878276924,0.07834930230446166,-0.0017330020768177576,0.012793444278838311
39,8,2,29,margin,0.12290920798598635,0.04964795704671301,-0.0020920638413572112,-0.18241024350388088
39,8,2,29,both,0.12278389200762989,0.049285226270659115,-0.004182401268956239,-0.18207266656275098
39,8,4,29,real,0.11643217579670083,0.08086546565497203,0.005102864560706937,-0.07215956050899253
39,8,4,29,permC,0.11662206312749297,0.08109397498195767,-0.000967809336430129,-0.0653310740816437
39,8,4,29,margin,0.11393397287411164,0.056903690370005915,-0.002098334443202075,-0.3450289543455637
39,8,4,29,both,0.11419161236349609,0.056382597901676774,-0.0036162992998965138,-0.3441190048335292
42,1,1,11,real,0.1676169374418518,0.0720517150674644,0.001060198972248294,0.0860273894195758
42,1,1,11,permC,0.16721652254152372,0.071962165967797,-0.0005322566853382948,0.08680543571651693
42,1,1,11,margin,0.16326606312376402,0.08611443959265007,-0.00022108482987199618,-0.060338705037110404
42,1,1,11,both,0.1632978827232901,0.08618393062978347,-0.0005676136338616707,-0.06018911815610985
42,1,2,11,real,0.16814664692774836,0.0731669450964621,-0.0002399441785376673,0.06292003054993373
42,1,2,11,permC,0.1681988925691178,0.07318193524042405,-0.0004901633687261671,0.06504031331427293
42,1,2,11,margin,0.15359278958611366,0.09106841721356812,-0.0002644769190033869,-0.10513935200869173
42,1,2,11,both,0.1535760298937466,0.09114172882238719,-0.0006191177146212072,-0.10499787711931931
42,1,4,11,real,0.16484026565650445,0.0718536885593789,0.00015687237154518596,0.004374601906039175
42,1,4,11,permC,0.1647426464563965,0.07199197623239831,-0.00033208092249891374,0.0062561505665227795
42,1,4,11,margin,0.1466120797926786,0.10159907230163252,-0.00024017624524481454,-0.22050790339734733
42,1,4,11,both,0.1464841397382469,0.101553455257703,-0.0006979692039089843,-0.22046958067102126
42,4,1,11,real,0.16648960611815206,0.07222868063510121,0.007323919106731293,0.08470245018839544
42,4,1,11,permC,0.16737290306961003,0.07180562270588946,-0.0011755470208335839,0.08699418235139132
42,4,1,11,margin,0.1626656764592851,0.08620387486653111,-0.0008168970014782357,-0.06026845868250173
42,4,1,11,both,0.16380085078013917,0.08618516183409261,-0.000650380605606423,-0.06015157771398535
42,4,2,11,real,0.16708312278378076,0.07313416206117561,0.005376545201188381,0.06094786056399639
42,4,2,11,permC,0.16808117983300197,0.07305855898919489,-0.0010901044109954592,0.06527240924237332
42,4,2,11,margin,0.15290408404280836,0.09113257334873937,-0.0009250374550845338,-0.10513385401855796
42,4,2,11,both,0.1541313289210518,0.09116929671163304,-0.0003714946245952182,-0.10462994661542407
42,4,4,11,real,0.16408302132223365,0.0717944514060676,0.006584864255524689,0.003213934424355311
42,4,4,11,permC,0.16476250326397715,0.07183642515721941,-0.0011491550622587852,0.006271113397132599
42,4,4,11,margin,0.14644197118550462,0.10172989267744842,-0.0008822009297173767,-0.22048386955560495
42,4,4,11,both,0.14672482668623676,0.10173793077507957,-0.00050373235762007,-0.2201550364108631
42,8,1,11,real,0.1658940344767822,0.07295708849710764,0.016494577566814828,0.08414493601843316
42,8,1,11,permC,0.16756434723787347,0.07204269602714047,-0.003386409107913037,0.08715056392529529
42,8,1,11,margin,0.1630048564832992,0.0865024911567064,-0.0017679306952693705,-0.06015625156509256
42,8,1,11,both,0.1641227397927572,0.0865724180705829,-0.004011608461851214,-0.059852555190775855
42,8,2,11,real,0.16661791143189447,0.0737976529553002,0.010541966495171334,0.05638510922793354
42,8,2,11,permC,0.16840892104380764,0.0734158127522618,-0.0031777799363537636,0.06555197737799844
42,8,2,11,margin,0.15332629444904022,0.09130094596626111,-0.0020637532737483866,-0.10520932902602151
42,8,2,11,both,0.15434889621819897,0.09142897730140397,-0.0037306342799573633,-0.10432883589133195
42,8,4,11,real,0.1635853926542162,0.07199328244370096,0.012454361564600974,-0.0006447408966142134
42,8,4,11,permC,0.16505330467786059,0.0721893358231603,-0.0033969223100793013,0.0063905898102954994
42,8,4,11,margin,0.146744942530473,0.1018586430236791,-0.0023242718073935667,-0.22086269962208085
42,8,4,11,both,0.14693980555404362,0.10211199314342773,-0.003704379895238363,-0.21969543356902713
42,1,1,29,real,0.1699120980988696,0.07535598737226956,0.0037072131357091067,0.08986783941181015
42,1,1,29,permC,0.16893311317313622,0.0750026306534479,-0.0003229131245641633,0.08985546230476509
42,1,1,29,margin,0.1803316784873874,0.06746731177027306,6.294102965083888e-05,-0.05199436584689468
42,1,1,29,both,0.17987674288320585,0.06701482291574715,-0.0005835930817133886,-0.05198901882371513
42,1,2,29,real,0.1674455179905482,0.07980451387631425,0.002627582452164138,0.08576257979822408
42,1,2,29,permC,0.16647211542078658,0.07947621239915925,-0.00048262234841446133,0.08667012415087369
42,1,2,29,margin,0.16893508253255463,0.07161774087963815,6.701999404457962e-05,-0.10580128737922595
42,1,2,29,both,0.1684670781844548,0.0712476155175064,-0.00042362905317689753,-0.10564005529190364
42,1,4,29,real,0.1662971883001694,0.07873319812763607,0.0025185552229129065,0.022806345148012736
42,1,4,29,permC,0.16539371410017287,0.07842017564633537,-0.0004507595127178169,0.023854779565610218
42,1,4,29,margin,0.15705379310282802,0.0795532968315758,0.00014803024311475327,-0.23228317544585667
42,1,4,29,both,0.15666362402801237,0.07920095282002054,-0.00020651953566450112,-0.23198584409009215
42,4,1,29,real,0.1701237188932333,0.07631201062811817,0.006519506066001593,0.08777765777115913
42,4,1,29,permC,0.1687997439870307,0.07495656612281602,-0.0032195171031376793,0.09025402414573667
42,4,1,29,margin,0.1804485381734785,0.06748557963905112,-0.0016960551762612943,-0.052054923922292586
42,4,1,29,both,0.18016118411999418,0.06720120768754902,-0.0009139771040268714,-0.05189713751148553
42,4,2,29,real,0.16773148991434747,0.08007752376149258,0.00476716209450261,0.08299968486961905
42,4,2,29,permC,0.16641141233764364,0.07955917512607265,-0.002858980574711123,0.08758893174412213
42,4,2,29,margin,0.169317832107141,0.07172903752316567,-0.001476855337520298,-0.1056467245802766
42,4,2,29,both,0.16879722675346573,0.07141053481411447,-0.0005931850068336593,-0.10538734591101734
42,4,4,29,real,0.1669494164415692,0.07951393191321245,0.005105921247098596,0.020491236601254924
42,4,4,29,permC,0.16529089819807963,0.07837201810665632,-0.002467849350716394,0.025132855547156746
42,4,4,29,margin,0.15745173302474186,0.07965380664426344,-0.0013791300744409225,-0.2321118976328981
42,4,4,29,both,0.15697472557211586,0.07939169342612101,-0.00025824127077858633,-0.23161530049066315
42,8,1,29,real,0.17008142999236603,0.07701723331555398,0.014050601177145489,0.08753149477994569
42,8,1,29,permC,0.16851480190417345,0.07509275809353097,-0.003304313392457283,0.09033945483979636
42,8,1,29,margin,0.18031982629895654,0.06772845581478124,-0.0032809621644602953,-0.052055955285788005
42,8,1,29,both,0.18009293176205282,0.06726746685582927,-0.0034730227079042457,-0.0513534206471586
42,8,2,29,real,0.16769902815608995,0.08050017044012316,0.009338476176186144,0.07979374084894525
42,8,2,29,permC,0.1662489825158208,0.07955993001979242,-0.003141263537329482,0.08747687576488306
42,8,2,29,margin,0.1690560342658339,0.0720338077286554,-0.0026470749967368403,-0.10523306861478957
42,8,2,29,both,0.168790067565154,0.07151297124490026,-0.0030610192979035142,-0.10475241773388289
42,8,4,29,real,0.16677816397448117,0.07988672280827772,0.00948844905000647,0.01709650630180546
42,8,4,29,permC,0.16503021264096304,0.07845806641620334,-0.002452031370677584,0.025318900510574838
42,8,4,29,margin,0.1574120131658729,0.07954764643695307,-0.002922643167014275,-0.2320715351007679
42,8,4,29,both,0.15716979037305134,0.07922367163140846,-0.0022417603359253706,-0.23049605708760565
48,1,1,11,real,0.21511108636983842,0.043710418809719376,0.0015034095146500373,0.09776236769619746
48,1,1,11,permC,0.21531906098207487,0.04323493178570756,0.0009925393674973157,0.0992026678511493
48,1,1,11,margin,0.21514887457042092,0.02745078616866672,0.0002597255180664948,-0.10743629478726842
48,1,1,11,both,0.21496024679661324,0.027389384553573044,0.0001997303649828216,-0.10748360186965351
48,1,2,11,real,0.21366293412047468,0.06101583164969449,0.002311891443872699,0.02835518241881434
48,1,2,11,permC,0.2139594010458789,0.060593390952538045,0.001267706637669443,0.02926216791471565
48,1,2,11,margin,0.2123741457011453,0.046724587682528115,0.00030039441799366756,-0.1936420787116401
48,1,2,11,both,0.21214805391412475,0.046675012696392085,0.00035257012858410286,-0.19357721493035107
48,1,4,11,real,0.2108646445086883,0.05747888327286908,0.0018896666522600265,-0.06126609884040169
48,1,4,11,permC,0.21100897761637227,0.05676823162486735,0.001169830203213003,-0.06003476498734415
48,1,4,11,margin,0.21311382491782688,0.055122499249630766,0.0002838444295641951,-0.3230638232293853
48,1,4,11,both,0.21290100524862282,0.05510489751823614,0.00010637116229197016,-0.3232286084259589
48,4,1,11,real,0.21493451080286838,0.043590289460372585,0.0018626879257622464,0.09775414070142288
48,4,1,11,permC,0.2151496046606563,0.04326318743156454,-0.0011790969606880566,0.09952608532831775
48,4,1,11,margin,0.21542942390922454,0.02740735283887861,0.002041746194223426,-0.107116094620331
48,4,1,11,both,0.2149750853900526,0.027810251878741317,-0.0007709573579998408,-0.107264326456607
48,4,2,11,real,0.21369352600054123,0.06104287116183743,0.002604034372910754,0.0282798199419656
48,4,2,11,permC,0.2137668650007607,0.06043150412338763,-0.0005152281832052167,0.029974286899194798
48,4,2,11,margin,0.21255184477614808,0.04660404331675205,0.002150348515028275,-0.19325394512382502
48,4,2,11,both,0.21217366538934493,0.04712401101727893,-0.0005257501188241179,-0.19326557204173012
48,4,4,11,real,0.2109569968626854,0.0575625604962157,0.0022888972535771157,-0.0612343736449714
48,4,4,11,permC,0.21076252008095855,0.05687173829410529,-0.00047277419409482346,-0.05918231557929817
48,4,4,11,margin,0.2133229235371841,0.05535166492399887,0.001837780347734232,-0.32297170782043483
48,4,4,11,both,0.21290276888391432,0.05551426934147078,-0.0007589988693748791,-0.32290401532159657
48,8,1,11,real,0.21476898840823813,0.044097305008102945,0.002997275627029255,0.09557333128494672
48,8,1,11,permC,0.21497754068985814,0.04333888139553136,-0.001708423950341505,0.09951534603146148
48,8,1,11,margin,0.21513074645328276,0.027694526023775548,0.0016020877531786972,-0.10663236270795273
48,8,1,11,both,0.21451939374688284,0.028001322931050406,-0.00021773979029499993,-0.10716516054356474
48,8,2,11,real,0.21344504429441313,0.06141751413201314,0.004005768778451602,0.026366157229763282
48,8,2,11,permC,0.21360497288237887,0.060409508192825964,-0.0012767381348766094,0.02973136464032059
48,8,2,11,margin,0.21214795970946573,0.046860437339581944,0.0019477022436901748,-0.1925332010417401
48,8,2,11,both,0.21164111303368724,0.0472740059542984,-0.0003537972261053549,-0.19354767080367394
48,8,4,11,real,0.21056172386903232,0.05779308046858059,0.004724627532938461,-0.06211404048335322
48,8,4,11,permC,0.21063625719046933,0.056983590343629216,-0.000784264532728294,-0.05897521822513445
48,8,4,11,margin,0.21305967732680836,0.05561141277480553,0.0013275459772234821,-0.3225585518375225
48,8,4,11,both,0.21248496321816976,0.055617834017987505,-0.00030556160290474515,-0.32290462970978906
48,1,1,29,real,0.22260231373930275,0.05058742472928693,0.0028173103367213257,0.11376339608350826
48,1,1,29,permC,0.22224527637800304,0.050375137662345776,-0.0013330038683705137,0.1166389550482513
48,1,1,29,margin,0.22308924542253,0.019912565313145843,-0.0011065318308310275,-0.09870009475220604
48,1,1,29,both,0.22334118567025038,0.01977840518516729,-0.000989770866359781,-0.09841869760800237
48,1,2,29,real,0.22219863817132912,0.06415771046921223,0.0036006660910785733,0.04407550554151021
48,1,2,29,permC,0.22216100579077167,0.06323500175646224,-0.0012273350034236186,0.0462733776168429
48,1,2,29,margin,0.22218719013360408,0.03187101805855108,-0.0009788131567525968,-0.1884792512754473
48,1,2,29,both,0.22241994248970914,0.03179295080674839,-0.0010993540416917949,-0.18843515598065408
48,1,4,29,real,0.21928783142752853,0.06164442318646207,0.003796937956731731,-0.05479578041072715
48,1,4,29,permC,0.21906378006341456,0.061002854961371915,-0.0013068032630555633,-0.05287364846067956
48,1,4,29,margin,0.2198218923802514,0.03682405502112311,-0.0007722298084884837,-0.3424209120914034
48,1,4,29,both,0.21985327119170203,0.03659518329131512,-0.00100616272082348,-0.34249020882400605
48,4,1,29,real,0.22346587748173607,0.051094224980304706,0.0023088523145220656,0.11420655536813612
48,4,1,29,permC,0.2219967282138064,0.05055627358800088,-0.0006844397240356551,0.1166174031845109
48,4,1,29,margin,0.22352787151355497,0.019869698426258305,-0.0020138193420739803,-0.09842802292650289
48,4,1,29,both,0.22342260826875254,0.019760266734750953,-0.003203178319259981,-0.0983781425500842
48,4,2,29,real,0.22292074525379055,0.06465797591579059,0.0028554587935578726,0.044281915550816627
48,4,2,29,permC,0.22191784879410711,0.06328936281501486,-0.0007802137793253006,0.04605038283286596
48,4,2,29,margin,0.22263340310289093,0.031759119506690026,-0.0017835905811122153,-0.18810466936286083
48,4,2,29,both,0.22247936484752381,0.03176330564957745,-0.0033063992402270486,-0.18838823866837096
48,4,4,29,real,0.2201067971393797,0.06194835786586726,0.0029008848601595563,-0.05474021620047221
48,4,4,29,permC,0.2188157770897292,0.06101349878291069,-0.0008395653545189655,-0.053076526560218225
48,4,4,29,margin,0.2202560574175577,0.036918233378555466,-0.0016379216942784916,-0.34210724464024733
48,4,4,29,both,0.21985526082172757,0.03660837391479145,-0.0030294065503889134,-0.34225949014275303
48,8,1,29,real,0.22315631984091988,0.05110962064270378,0.006285259361759628,0.11370848925397643
48,8,1,29,permC,0.22211840701665952,0.05058587672155134,-0.0017801255085133083,0.11703204547702334
48,8,1,29,margin,0.2241112687709231,0.02025857733428827,-0.002555476549030035,-0.09840635864283949
48,8,1,29,both,0.22351797425232786,0.019950781246958378,-0.004334973854975804,-0.09818120935334208
48,8,2,29,real,0.2227035645890141,0.064332602136329,0.006772297864835251,0.04372428146069676
48,8,2,29,permC,0.22200841374407793,0.06327326887472406,-0.001991602331240183,0.04634932235794116
48,8,2,29,margin,0.223207444207946,0.03215076877233181,-0.0021824869216489906,-0.18794024421277816
48,8,2,29,both,0.22244934675469324,0.031969177609794015,-0.0045782114862642585,-0.1883313221819502
48,8,4,29,real,0.22008832008873574,0.061757708167269734,0.006940693006741512,-0.0551748812152875
48,8,4,29,permC,0.21887585534477427,0.0608260213087215,-0.002333700476934273,-0.05306033360564345
48,8,4,29,margin,0.22030306697829433,0.03725597450424625,-0.002050628678999402,-0.34195663013434885
48,8,4,29,both,0.2196691950743045,0.03691212511362888,-0.004592623735576247,-0.3424939785954825
53,1,1,11,real,0.23673664774255454,0.1045697010343032,-0.0002333328559462518,0.028836855451367067
53,1,1,11,permC,0.23695583692021394,0.10452295489919892,-0.0006190292936056792,0.029220116280788015
53,1,1,11,margin,0.24045982351519704,0.10462661645727597,-0.0006178693860870074,-0.03793989928028605
53,1,1,11,both,0.24036442359089646,0.1046407768451719,-0.000530341658881837,-0.03790473760718505
53,1,2,11,real,0.23711370338206877,0.10525211435154855,-9.023246083157224e-05,0.032243773346609335
53,1,2,11,permC,0.23727655199393918,0.10526708750479578,-0.0006237328422985244,0.03247923023222275
53,1,2,11,margin,0.240721191429409,0.10924215896117744,-0.0005674541607094962,-0.09160225548471786
53,1,2,11,both,0.24063318605957298,0.1092961768255093,-0.0005328255543261735,-0.09161999293243869
53,1,4,11,real,0.2404789444680806,0.11054502627662918,4.055685674108263e-05,-0.011687132632426756
53,1,4,11,permC,0.2404930563652665,0.11050194052894222,-0.0005849939716321509,-0.01154372619371962
53,1,4,11,margin,0.24281094499782896,0.1104790004023823,-0.0005645952592385946,-0.15401948374228927
53,1,4,11,both,0.24271147889592148,0.11060578542697719,-0.0005464803465146291,-0.15405373488366947
53,4,1,11,real,0.23694798806765205,0.10507897593692177,0.0057987232574714664,0.025510986621055692
53,4,1,11,permC,0.2369526704164969,0.10445263325546707,-0.0005803753098748883,0.02923350738127006
53,4,1,11,margin,0.24044183229871843,0.10454817723022602,-0.0017624332867492338,-0.03796203471211533
53,4,1,11,both,0.24049637555889414,0.10489556321557265,-0.001979012686972194,-0.03792870958116955
53,4,2,11,real,0.2370940526262479,0.10548742013046883,0.004789506806603264,0.02776558767031508
53,4,2,11,permC,0.23728132775758098,0.10516895057874028,-0.0005816301906632255,0.03249607000060932
53,4,2,11,margin,0.2407083948925303,0.10922209596772116,-0.0016357481189810674,-0.09154812097415647
53,4,2,11,both,0.24081456741683882,0.10945128359114502,-0.0019975846456478,-0.09166005296965447
53,4,4,11,real,0.24005359916998395,0.11039631183600099,0.004141697354229461,-0.01694391707866747
53,4,4,11,permC,0.24052234167078473,0.11038427974627196,-0.0005176383345485146,-0.011501633439884721
53,4,4,11,margin,0.24273439952615944,0.11047673240241303,-0.0018179093662306727,-0.1541503693804484
53,4,4,11,both,0.24273993918874945,0.1108714832267949,-0.002026100118014786,-0.15410865560106377
53,8,1,11,real,0.23708580295194823,0.10515941270017552,0.006612988251309765,0.02530877794862201
53,8,1,11,permC,0.23704361141364363,0.10463203216631212,-0.0023902451942735175,0.029355191342492017
53,8,1,11,margin,0.2406872978855822,0.10446265743577926,-0.0021087867602114507,-0.037846488417233676
53,8,1,11,both,0.24028914366384663,0.10488548316599458,-0.002306863412413494,-0.037811492467136894
53,8,2,11,real,0.23707547853261016,0.10545205200962704,0.005440794392208163,0.027400401589647995
53,8,2,11,permC,0.23740133098616376,0.10539734744483165,-0.0024188875745211704,0.032590366462371956
53,8,2,11,margin,0.24093776550588963,0.10912274991681883,-0.0019305993553152176,-0.09138107244214674
53,8,2,11,both,0.24063189073333763,0.10939915176479824,-0.0022367513323538757,-0.09145415181688658
53,8,4,11,real,0.24008782094036119,0.11033617918869286,0.004339409437960027,-0.017762678661208883
53,8,4,11,permC,0.2405467231906714,0.11058883966275829,-0.002143782919982536,-0.011196224179698157
53,8,4,11,margin,0.2430400125161817,0.11036249763439326,-0.002087860680049347,-0.1539584209259232
53,8,4,11,both,0.24266201472068047,0.11081496067158918,-0.0021997768628241226,-0.15383726450639917
53,1,1,29,real,0.245200638830115,0.10848594027413289,0.00010686243295277936,0.01635097089698037
53,1,1,29,permC,0.24535287050254756,0.1083347370187488,-0.00011241003801233199,0.01647624957580628
53,1,1,29,margin,0.24534976730457708,0.12188857389769721,0.0003701629655095776,-0.039436062350366646
53,1,1,29,both,0.24534258129539743,0.12198321018938625,-0.00026894928994492895,-0.03944976991376497
53,1,2,29,real,0.24528645217663841,0.1087378888135719,0.0002875938273125267,0.010625266317798716
53,1,2,29,permC,0.2453593004481423,0.10854255515317242,-0.00010317196473291768,0.010579051675544291
53,1,2,29,margin,0.24540261656113455,0.12118333356097799,0.00041376387871865555,-0.09206874649126852
53,1,2,29,both,0.24540937990608722,0.12130473048499069,-0.00025843641808726925,-0.09211554209601826
53,1,4,29,real,0.2473242422859146,0.11512577994415268,9.419160545808453e-05,-0.02645920415394773
53,1,4,29,permC,0.24734586375028145,0.11493686345277933,-0.0001965941870158046,-0.026405438796630598
53,1,4,29,margin,0.24756798909151922,0.1281084341305955,0.00032640889583755256,-0.16890690403267095
53,1,4,29,both,0.24758412943815666,0.12820703646345116,-0.00020142838601165206,-0.16880933662246397
53,4,1,29,real,0.24542896462537936,0.10819830240562807,0.0076149161644643295,0.012485484460853817
53,4,1,29,permC,0.24559348956506014,0.10816995492707035,-0.00020452964392791984,0.01650696322429242
53,4,1,29,margin,0.24540785115719804,0.12183548837003076,0.00040319978212979835,-0.03925107494645483
53,4,1,29,both,0.24542101812426964,0.12206357131072225,-0.0017068863728834371,-0.0394232616782301
53,4,2,29,real,0.24554634726292776,0.10825905580800166,0.007031467451327368,0.005995599774175454
53,4,2,29,permC,0.24556977162137222,0.10840801651493334,-0.0002501023929896984,0.01055495450168924
53,4,2,29,margin,0.24549123520140012,0.1211386479098958,0.0005695701256414887,-0.09176098965705408
53,4,2,29,both,0.24550936954143573,0.12132136265629417,-0.001712069331838715,-0.09210472969129632
53,4,4,29,real,0.2475294652283011,0.11480363952579734,0.00624844934965869,-0.03167848657738523
53,4,4,29,permC,0.24752839317151396,0.11483369487716494,-0.00032361216951783584,-0.0264096235247309
53,4,4,29,margin,0.24763934819324593,0.12816148668016886,0.00030608252113168793,-0.16877527982008522
53,4,4,29,both,0.24769250343542007,0.12817391179061347,-0.0014164423707282898,-0.16855990528870723
53,8,1,29,real,0.24554721001272795,0.108124975629902,0.0075730596295397,0.01206396126453684
53,8,1,29,permC,0.24590524593355434,0.10847822519520701,-0.0001065769221677097,0.016435650631110417
53,8,1,29,margin,0.24568877963193952,0.12172965847851401,-0.0006866539265606246,-0.039320947535104345
53,8,1,29,both,0.24544900238871378,0.12226354946444874,-0.00237376834787296,-0.03946626026130581
53,8,2,29,real,0.24552811448838682,0.10813324614528295,0.006958083505172148,0.005542549166627885
53,8,2,29,permC,0.2457733061552683,0.10865643193346165,-0.00030097642024678095,0.010334815159489944
