q,dens,scale,seed,skill,pp,pp_carriers
67,1.0,0.2,29,0.09879458375529648,31.45197575209955,31.45197575209955
67,1.0,0.3,29,0.17735155654346113,37.62336492442298,37.62336492442298
67,1.0,0.5,29,0.26163167453683966,43.2385340909261,43.2385340909261
73,0.05,0.0,11,-0.00756145791640328,0.20753181893806394,0.20753181893806388
73,0.05,0.08,11,-0.005643688908160915,9.33595065270414,40.749461951856944
73,0.05,0.12,11,-0.004966683736855826,10.309733971889706,44.882340825838966
73,0.05,0.2,11,-0.004005486357713028,11.167018697593543,48.46638789007215
73,0.05,0.3,11,-0.003539388502016072,11.607033327005261,50.288738863801484
73,0.05,0.5,11,-0.003927514889395911,11.964911395663904,51.765476270158416
73,0.15,0.0,11,-0.00756145791640328,0.20753181893806394,0.20753181893806394
73,0.15,0.08,11,-0.0035418390119864585,12.895131141675659,32.5246565585606
73,0.15,0.12,11,0.004435710930849268,15.38202906812096,38.64775554311093
73,0.15,0.2,11,0.01051410040793066,17.742438345228983,44.38785487063429
73,0.15,0.3,11,0.015234097677425562,19.040377719316485,47.504232587481496
73,0.15,0.5,11,0.018349051339034306,20.099468058996273,50.023923886572696
73,0.3,0.0,11,-0.00756145791640328,0.20753181893806394,0.20753181893806394
73,0.3,0.08,11,0.004210919369852073,14.725353975850183,26.871658449729413
73,0.3,0.12,11,0.013749596745165626,18.43991975474649,33.56632935207889
73,0.3,0.2,11,0.03277403272701496,22.442362017807103,40.70545050326931
73,0.3,0.3,11,0.04151474132168986,24.74542315758585,44.76715330059887
73,0.3,0.5,11,0.052567090621154056,26.766691394905333,48.29189448056368
73,1.0,0.0,11,-0.005314414324869787,0.20753181893806394,0.20753181893806394
73,1.0,0.08,11,0.008994290389124693,17.120817953242177,17.120817953242177
73,1.0,0.12,11,0.050075903754956075,23.47656986268407,23.47656986268407
73,1.0,0.2,11,0.1393942961647825,32.02110920122042,32.02110920122042
73,1.0,0.3,11,0.22229783314280316,38.07582595552098,38.07582595552098
73,1.0,0.5,11,0.29977825860348184,43.857141958570864,43.857141958570864
73,0.05,0.0,29,-0.00910500675431336,0.20753181893806394,0.20753181893806394
73,0.05,0.08,29,-0.007847779565145263,8.960377817964282,38.688331611190854
73,0.05,0.12,29,-0.006323455593082228,10.13524748132475,43.56701457035151
73,0.05,0.2,29,-0.004636853658672058,11.103493723416927,47.5294259913452
73,0.05,0.3,29,-0.004350327932462816,11.625958551345365,49.66746697367495
73,0.05,0.5,29,-0.0033661886187905665,12.085302113101394,51.52471838321181
73,0.15,0.0,29,-0.00910500675431336,0.20753181893806394,0.20753181893806394
73,0.15,0.08,29,-0.004761311652209166,12.002052135538982,30.15908382908748
73,0.15,0.12,29,0.0012971889089279376,14.602463406458464,36.544676826219884
73,0.15,0.2,29,0.007000872374689271,17.19524215741906,42.83375104763052
73,0.15,0.3,29,0.011263837787983455,18.628368375761532,46.27589449815695
73,0.15,0.5,29,0.013914409982969111,19.85475769815126,49.21570584235367
73,0.3,0.0,29,-0.00910500675431336,0.20753181893806394,0.20753181893806394
73,0.3,0.08,29,-0.002541175447404731,13.262615020650486,24.190534756738696
73,0.3,0.12,29,0.00888034044920194,17.034573432472175,30.97175074290867
73,0.3,0.2,29,0.02600776178868891,21.29206070899304,38.552047235591566
73,0.3,0.3,29,0.03635163799773966,23.88902353446657,43.135194455785346
73,0.3,0.5,29,0.046493402687972085,26.16035854661548,47.11729491859559
73,1.0,0.0,29,-0.004539951702439371,0.20753181893806394,0.20753181893806394
73,1.0,0.08,29,0.0022431136332585755,14.9353695090157,14.9353695090157
73,1.0,0.12,29,0.030239567258756095,20.90693697165721,20.90693697165721
73,1.0,0.2,29,0.11111485880563177,29.488045621929615,29.488045621929615
73,1.0,0.3,29,0.19192013571104805,35.9164765441068,35.9164765441068
73,1.0,0.5,29,0.2854642350515588,42.32192979621115,42.32192979621115
77,0.05,0.0,11,-0.01104147063754679,0.0,0.0
77,0.05,0.08,11,-0.009042986310890733,9.205585891350017,39.20199858455637
77,0.05,0.12,11,-0.008406492143533506,10.32056860889799,43.72438105540678
77,0.05,0.2,11,-0.007633365836442252,11.292898659536995,47.60118973078431
77,0.05,0.3,11,-0.007048155585573035,11.788284055884843,49.54925945013514
77,0.05,0.5,11,-0.006509365479376195,12.20608188899902,51.18654521839956
77,0.15,0.0,11,-0.01104147063754679,0.0,0.0
77,0.15,0.08,11,-0.004098323941917004,12.24675251977787,31.154653939656928
77,0.15,0.12,11,0.0006839352762160189,14.71696892152104,37.28747711865202
77,0.15,0.2,11,0.008010959001888196,17.26718413782134,43.49935381015634
77,0.15,0.3,11,0.012518503429113759,18.75874938763152,47.05954405608772
77,0.15,0.5,11,0.016761105452936298,20.02482972428839,50.04274062841127
77,0.3,0.0,11,-0.01104147063754679,0.0,0.0
77,0.3,0.08,11,-0.001052792579701478,13.854745532139376,25.291413832074078
77,0.3,0.12,11,0.009465664763848913,17.667467631055704,32.16056344733973
77,0.3,0.2,11,0.028813737515733018,21.889697730861972,39.6695551389168
77,0.3,0.3,11,0.04257542701170203,24.497496652887236,44.231652481993336
77,0.3,0.5,11,0.05722931853644753,26.837768175724264,48.26622192548633
77,1.0,0.0,11,-0.009158505493914282,0.0,0.0
77,1.0,0.08,11,0.00782731681011506,15.925935659019878,15.925935659019878
77,1.0,0.12,11,0.0393951832286179,22.094409413901012,22.094409413901012
77,1.0,0.2,11,0.11520078541452217,30.66456944360121,30.66456944360121
77,1.0,0.3,11,0.20265919192950765,36.967758115765406,36.967758115765406
77,1.0,0.5,11,0.2895433901801201,43.21606008786253,43.21606008786253
77,0.05,0.0,29,-0.005153884317184332,0.0,0.0
77,0.05,0.08,29,-0.004182428721067111,9.292276092728684,38.8730598689142
77,0.05,0.12,29,-0.0030856316451037813,10.539058439056772,43.92313603450786
77,0.05,0.2,29,-0.00219138674145003,11.617506124539462,48.211388002655355
77,0.05,0.3,29,-0.0019872498411745987,12.168893496964177,50.3746626680601
77,0.05,0.5,29,-0.0016408649878437709,12.603721085374852,52.07928901825666
77,0.15,0.0,29,-0.005153884317184332,0.0,0.0
77,0.15,0.08,29,0.0015957236233477001,11.735913477576261,29.803568074815967
77,0.15,0.12,29,0.006382097159013389,14.510731513046707,36.69703746824368
77,0.15,0.2,29,0.013515291801186935,17.245195313310955,43.38690453772152
77,0.15,0.3,29,0.01797777160521319,18.762479119529115,47.034064492948815
77,0.15,0.5,29,0.021353061209228086,20.001625180982153,49.967294092066936
77,0.3,0.0,29,-0.005153884317184332,0.0,0.0
77,0.3,0.08,29,0.003103081052609702,13.174533170943766,23.567048313199667
77,0.3,0.12,29,0.018110098367076777,17.238127667942944,30.74666689661058
77,0.3,0.2,29,0.03839563330370388,21.928962651167797,38.95719788798975
77,0.3,0.3,29,0.05580358286463816,24.731769760226097,43.79911186339928
77,0.3,0.5,29,0.07058816151309688,27.179730316303175,47.97110459300809
77,1.0,0.0,29,-0.01084114202829023,0.0,0.0
77,1.0,0.08,29,0.004558532724371345,14.410483079527747,14.410483079527747
77,1.0,0.12,29,0.03213578007538309,20.188830294530565,20.188830294530565
77,1.0,0.2,29,0.10876557953706656,29.047001277994983,29.047001277994983
77,1.0,0.3,29,0.19660450377601235,35.966596752776915,35.966596752776915
77,1.0,0.5,29,0.324128246853605,42.81594771012825,42.81594771012825
83,0.05,0.0,11,-0.011661409624308172,0.0,0.0
83,0.05,0.08,11,-0.015042751134207277,8.724772430678293,36.5833104222443
83,0.05,0.12,11,-0.013413618212286593,9.758233357754973,40.8951883785943
83,0.05,0.2,11,-0.014263507385614105,10.605361507288986,44.424671224821154
83,0.05,0.3,11,-0.013810714013372971,11.036426077074571,46.22163111613661
83,0.05,0.5,11,-0.013572274473312884,11.462371659109852,47.98778500122983
83,0.15,0.0,11,-0.011661409624308172,0.0,0.0
83,0.15,0.08,11,-0.015399781181373529,11.352820626070216,29.146134098564623
83,0.15,0.12,11,-0.014833763483880436,13.595050331267005,34.88256883521903
83,0.15,0.2,11,-0.010299082503853585,15.820637985302255,40.564634998719455
83,0.15,0.3,11,-0.009689245094786525,16.994425758033355,43.55479448493891
83,0.15,0.5,11,-0.011108342015035078,17.957583824835506,46.01075996382103
83,0.3,0.0,11,-0.011661409624308172,0.0,0.0
83,0.3,0.08,11,-0.01636562358417315,12.921534810279617,23.615784756921357
83,0.3,0.12,11,-0.015800867905429117,16.330760478791525,29.838826234874794
83,0.3,0.2,11,-0.013918879500339099,20.0742125794283,36.653911462187125
83,0.3,0.3,11,-0.005281716281517301,22.422628471367535,40.92260455128812
83,0.3,0.5,11,-0.0026876576216752213,24.392515742150348,44.499832885831616
83,1.0,0.0,11,-0.02958498093273998,0.0,0.0
83,1.0,0.08,11,-0.01655268063652615,14.348289402963463,14.348289402963463
83,1.0,0.12,11,-0.013397684656306863,20.168383068171924,20.168383068171924
83,1.0,0.2,11,0.017254565704105218,28.040361705312307,28.040361705312307
83,1.0,0.3,11,0.06535501433815916,33.881245246871735,33.881245246871735
83,1.0,0.5,11,0.1316050070880499,39.875134776462225,39.875134776462225
83,0.05,0.0,29,-0.0309826440274783,0.0,0.0
83,0.05,0.08,29,-0.034931990028563176,8.816746982794262,39.57558205326722
83,0.05,0.12,29,-0.03325568837838344,9.525320662569776,42.743620805723914
83,0.05,0.2,29,-0.033573754282849366,10.052405443048245,45.112172804762984
83,0.05,0.3,29,-0.032302498711213046,10.360101965264363,46.50284971604023
83,0.05,0.5,29,-0.03216072977371165,10.586170553049284,47.51652549332395
83,0.15,0.0,29,-0.0309826440274783,0.0,0.0
83,0.15,0.08,29,-0.030238993055240027,13.37742213606605,33.579853961949055
83,0.15,0.12,29,-0.026394646827016865,15.362913295196648,38.5483718537765
83,0.15,0.2,29,-0.02611635742712548,17.205704147915355,43.15557398722192
83,0.15,0.3,29,-0.023788082647397513,18.111391819120783,45.425360708727005
83,0.15,0.5,29,-0.024087844764294042,18.85631004645606,47.29194592297055
83,0.3,0.0,29,-0.0309826440274783,0.0,0.0
83,0.3,0.08,29,-0.03175216852616325,15.524404901910613,28.10278210331485
83,0.3,0.12,29,-0.02542427798368907,18.960010494997157,34.31582260524737
83,0.3,0.2,29,-0.019416676942258793,22.27176556952144,40.29546807698428
83,0.3,0.3,29,-0.015067334808043675,24.066667404528463,43.529135282278084
83,0.3,0.5,29,-0.014645186513154274,25.487684095498047,46.087089179466254
83,1.0,0.0,29,-0.03155537356621063,0.0,0.0
83,1.0,0.08,29,-0.02139594900927988,18.13700784728693,18.13700784728693
83,1.0,0.12,29,-0.004239744223307085,24.88370481555802,24.88370481555802
83,1.0,0.2,29,0.03179926000130329,33.046071694996634,33.046071694996634
83,1.0,0.3,29,0.0711314977969768,38.23505473811621,38.23505473811621
83,1.0,0.5,29,0.12050476413922784,42.820349215532936,42.820349215532936
85,0.05,0.0,11,-0.013667314002695385,0.0,0.0
85,0.05,0.08,11,-0.013856372994281774,8.945073813195181,38.6525653865597
85,0.05,0.12,11,-0.013310649659233342,10.004125103857557,43.227869410586905
85,0.05,0.2,11,-0.012688132897465065,10.940883158353435,47.2608701412881
85,0.05,0.3,11,-0.01289818635924378,11.458806280403907,49.48551445546727
85,0.05,0.5,11,-0.013055914873102425,11.848458317528603,51.15691964814976
85,0.15,0.0,11,-0.013667314002695385,0.0,0.0
85,0.15,0.08,11,-0.009831196925692565,11.633161883858193,30.575444898266262
85,0.15,0.12,11,-0.008031507931756776,13.934418724126232,36.62302707473023
85,0.15,0.2,11,-0.002355781399868473,16.307947499247504,42.85843652736281
85,0.15,0.3,11,0.0007010977210373248,17.659570484409688,46.40641226021419
85,0.15,0.5,11,0.004158949711583593,18.847232574373884,49.5209896262369
85,0.3,0.0,11,-0.013667314002695385,0.0,0.0
85,0.3,0.08,11,-0.007689270884423616,13.57041606128721,24.794264948746374
85,0.3,0.12,11,0.0005631265588132983,16.97800981849508,31.020316484548726
85,0.3,0.2,11,0.016721002752922765,21.013320695796512,38.39269195006442
85,0.3,0.3,11,0.02857877026564626,23.62337160216886,43.15939463856299
85,0.3,0.5,11,0.04131483942478864,25.990745144127402,47.47960798470282
85,1.0,0.0,11,-0.010224720385707653,0.0,0.0
85,1.0,0.08,11,0.0084436132556448,16.290764933739954,16.290764933739954
85,1.0,0.12,11,0.03835397154169384,21.958213818853583,21.958213818853583
85,1.0,0.2,11,0.1002447704921422,29.637853946766384,29.637853946766384
85,1.0,0.3,11,0.17491380892320563,35.677118878903514,35.677118878903514
85,1.0,0.5,11,0.2753906320161208,42.208093301912676,42.208093301912676
85,0.05,0.0,29,-0.005801676926370347,0.0,0.0
85,0.05,0.08,29,-0.004886362371352537,9.122979847426237,40.45554793854668
85,0.05,0.12,29,-0.004412268371342787,10.154574881628308,45.045121508887064
85,0.05,0.2,29,-0.0032961020533706087,11.03829596092126,48.980203805023315
85,0.05,0.3,29,-0.002886919160868473,11.482769046885148,50.957152243052306
85,0.05,0.5,29,-0.0025254454684667804,11.798209047774813,52.355482506666625
85,0.15,0.0,29,-0.005801676926370347,0.0,0.0
85,0.15,0.08,29,-0.004517669353324094,12.16617404978263,31.900551498091218
85,0.15,0.12,29,0.002241364689816616,14.660960369168793,38.44145683391103
85,0.15,0.2,29,0.0077387364911282175,17.01732032969594,44.62616163202075
85,0.15,0.3,29,0.011513955856834235,18.31287711915073,48.02504811375383
85,0.15,0.5,29,0.015430353433217525,19.320507677759117,50.66720190603783
85,0.3,0.0,29,-0.005801676926370347,0.0,0.0
85,0.3,0.08,29,-0.002125586302128668,13.861057871159584,25.973803431320597
85,0.3,0.12,29,0.007933786203924265,17.557712488205514,32.89997870921443
85,0.3,0.2,29,0.026058485529712017,21.62520446039402,40.524169055412536
85,0.3,0.3,29,0.037468262900595795,23.968411318863694,44.91711060121111
85,0.3,0.5,29,0.048721370275173315,25.975204703973997,48.677999187272164
85,1.0,0.0,29,-0.007848411861071436,0.0,0.0
85,1.0,0.08,29,0.008340337386508856,16.59105030033346,16.59105030033346
85,1.0,0.12,29,0.03943850634668944,22.92016945193654,22.92016945193654
85,1.0,0.2,29,0.1253981107352683,31.769598746618804,31.769598746618804
85,1.0,0.3,29,0.21009553859117036,38.13671410190702,38.13671410190702
85,1.0,0.5,29,0.29572217781473564,44.25433145174194,44.25433145174194
90,0.05,0.0,11,-0.008212783139114666,0.0,0.0
90,0.05,0.08,11,-0.005837256419765513,8.604693162498442,36.883741254680295
90,0.05,0.12,11,-0.005746023373423559,9.694086027504145,41.49992126395156
90,0.05,0.2,11,-0.005847458376544545,10.638972403123494,45.53284083719535
90,0.05,0.3,11,-0.006131826918957528,11.203010567157563,47.96939132959633
90,0.05,0.5,11,-0.005960858368342814,11.687483542871966,50.11922174638869
90,0.15,0.0,11,-0.008212783139114666,0.0,0.0
90,0.15,0.08,11,-0.003802965081333709,11.85484846843812,30.50229741956003
90,0.15,0.12,11,-0.0034874570638964153,14.181162784877039,36.44055955982216
90,0.15,0.2,11,-0.0004613061896178161,16.550850880486202,42.494942557702146
90,0.15,0.3,11,0.001266594207756655,17.87066711281829,45.887360218493136
90,0.15,0.5,11,0.00350868868187848,19.131307889488156,49.15301957352883
90,0.3,0.0,11,-0.008212783139114666,0.0,0.0
90,0.3,0.08,11,-0.006276772914933004,13.480859871374431,24.691360443464355
90,0.3,0.12,11,-0.0020439689660766147,17.085032485574207,31.248891680239133
90,0.3,0.2,11,0.0054799914581609155,21.159067035754138,38.644124137527044
90,0.3,0.3,11,0.009770887014830865,23.67621076979897,43.22382770880665
90,0.3,0.5,11,0.023872555423407715,25.930432381043083,47.35740578392161
90,1.0,0.0,11,-0.010118158218645368,0.0,0.0
90,1.0,0.08,11,-0.005118247628207562,15.430694643558136,15.430694643558136
90,1.0,0.12,11,0.009556322385088856,21.26344826088651,21.26344826088651
90,1.0,0.2,11,0.04097495019588482,29.428623999733933,29.428623999733933
90,1.0,0.3,11,0.08491005775078209,35.588725851804696,35.588725851804696
90,1.0,0.5,11,0.13649696541018264,41.94638401590674,41.94638401590674
90,0.05,0.0,29,-0.010125107926489685,0.0,0.0
90,0.05,0.08,29,-0.011683881166839605,9.261750839447648,41.356350322943705
90,0.05,0.12,29,-0.012601610036656274,10.292918294177076,45.90115758315129
90,0.05,0.2,29,-0.011823343000780251,11.190362124416382,49.85161781837642
90,0.05,0.3,29,-0.01248896915884401,11.629925203711306,51.78521823823032
90,0.05,0.5,29,-0.012060391057338471,11.998551713747537,53.39942310129182
90,0.15,0.0,29,-0.010125107926489685,0.0,0.0
90,0.15,0.08,29,-0.010727744321757271,12.34418287121103,31.708601964057348
90,0.15,0.12,29,-0.010515936147779348,15.082313890612598,38.72112882211263
90,0.15,0.2,29,-0.008910657542142708,17.614195451584266,45.177655286498045
90,0.15,0.3,29,-0.0064684346720047525,18.98012802948744,48.640963025568865
90,0.15,0.5,29,-0.007155305352100183,20.085927155406896,51.4387337141933
90,0.3,0.0,29,-0.010125107926489685,0.0,0.0
90,0.3,0.08,29,-0.006490107352039809,14.051012610756084,25.467701309557306
90,0.3,0.12,29,-0.006194543554059351,18.156538987623556,32.90232153034197
90,0.3,0.2,29,-0.002116068918600167,22.70272738251329,41.11733153133463
90,0.3,0.3,29,0.0029294067354009856,25.28040348681298,45.76154585995747
90,0.3,0.5,29,0.008502451046211501,27.44337895779522,49.646987821704776
90,1.0,0.0,29,-0.011581690910568154,0.0,0.0
90,1.0,0.08,29,-0.002181238028585164,15.875694699339771,15.875694699339771
90,1.0,0.12,29,0.005840570380494459,22.08566150557756,22.08566150557756
90,1.0,0.2,29,0.03730468510545182,31.342578678640315,31.342578678640315
90,1.0,0.3,29,0.07432054621524775,38.27275378665871,38.27275378665871
90,1.0,0.5,29,0.11739219911014998,44.89334025377174,44.89334025377174
92,0.05,0.0,11,-0.015975427728637914,0.0,0.0
92,0.05,0.08,11,-0.016924738831679886,9.404484637757513,40.26143004425196
92,0.05,0.12,11,-0.01591773699885124,10.409935639995249,44.35402941136905
92,0.05,0.2,11,-0.014982375645903434,11.240442033258116,47.65809601450672
92,0.05,0.3,11,-0.015130504556074564,11.67608018762155,49.37210303002795
92,0.05,0.5,11,-0.015069058534131874,11.98693906882002,50.60952875844631
92,0.15,0.0,11,-0.015975427728637914,0.0,0.0
92,0.15,0.08,11,-0.012882461693125347,12.535227862787105,32.13804610776952
92,0.15,0.12,11,-0.011290403237425473,14.801766488440697,37.79634630592568
92,0.15,0.2,11,-0.00893516670848915,17.056655171707806,43.32757066835915
92,0.15,0.3,11,-0.00703788014589124,18.339842662388335,46.41874206917392
92,0.15,0.5,11,-0.005391481276004306,19.394169751395616,48.93655469548009
92,0.3,0.0,11,-0.015975427728637914,0.0,0.0
92,0.3,0.08,11,-0.007431834613847443,14.817982329477966,26.89345202538462
92,0.3,0.12,11,-0.0011457576941475978,18.308608547631646,33.14727227612792
92,0.3,0.2,11,0.009390136300939544,22.219720758448346,40.052246702088794
92,0.3,0.3,11,0.019997106499639483,24.557671450501374,44.123198886844484
92,0.3,0.5,11,0.026330674013003708,26.531365265009683,47.51903253036191
92,1.0,0.0,11,-0.010279319157388445,0.0,0.0
92,1.0,0.08,11,0.006487689607894587,17.5836563655201,17.5836563655201
92,1.0,0.12,11,0.040259177892522646,23.594538886949323,23.594538886949323
92,1.0,0.2,11,0.11300743225060117,31.565847550502372,31.565847550502372
92,1.0,0.3,11,0.18098310139350215,37.419195482383834,37.419195482383834
92,1.0,0.5,11,0.26097371191932384,43.178051218886054,43.178051218886054
92,0.05,0.0,29,-0.01683390755016345,0.0,0.0
92,0.05,0.08,29,-0.015092273248254129,8.965790729579545,38.63503034203198
92,0.05,0.12,29,-0.014557266761428322,10.06746355482235,43.223372955169665
92,0.05,0.2,29,-0.014676204571818063,10.994538530679016,47.02538432736876
92,0.05,0.3,29,-0.014480623845900764,11.516010049134147,49.1178123905687
92,0.05,0.5,29,-0.014490793226144327,11.894717065169749,50.59697471207091
92,0.15,0.0,29,-0.01683390755016345,0.0,0.0
92,0.15,0.08,29,-0.012844356635167697,12.112592412700762,30.82600373684986
92,0.15,0.12,29,-0.008859202590998594,14.544465263809819,36.88297303880687
92,0.15,0.2,29,-0.004652570182488769,16.992501946689153,42.893360335104305
92,0.15,0.3,29,-0.0024021040432884444,18.315391751172363,46.10824471320598
92,0.15,0.5,29,0.0014092938791429033,19.44579908389649,48.80941835670926
92,0.3,0.0,29,-0.01683390755016345,0.0,0.0
92,0.3,0.08,29,-0.007763768780562397,14.054718241853612,25.12384589598246
92,0.3,0.12,29,-0.0015814732705389245,17.670848136883304,31.519292936062737
92,0.3,0.2,29,0.01464888811918097,21.797356635588365,38.729814070824176
92,0.3,0.3,29,0.02681973948326788,24.317820888161002,43.07715839149413
92,0.3,0.5,29,0.03583040788357417,26.504341449234325,46.804708746943405
92,1.0,0.0,29,-0.016252548013416357,0.0,0.0
92,1.0,0.08,29,0.0026496822627630756,16.04230619677547,16.04230619677547
92,1.0,0.12,29,0.030876308032818045,21.93945966146937,21.93945966146937
92,1.0,0.2,29,0.10445774438494415,30.070771888999577,30.070771888999577
92,1.0,0.3,29,0.17632586979182385,36.147259806268245,36.147259806268245
92,1.0,0.5,29,0.26547626487508136,42.18028172260831,42.18028172260831
93,0.05,0.0,11,-0.008193633286989965,0.0,0.0
93,0.05,0.08,11,-0.007954351749282385,8.3417969872634,37.144942583509795
93,0.05,0.12,11,-0.007326236476368986,9.588301006669152,42.461166424771314
93,0.05,0.2,11,-0.006922612852096721,10.641720533697594,46.86098337715342
93,0.05,0.3,11,-0.00613871227101237,11.175246109097117,49.072869027311555
93,0.05,0.5,11,-0.0057435731939897705,11.608505166325298,50.833776842360656
93,0.15,0.0,11,-0.008193633286989965,0.0,0.0
93,0.15,0.08,11,-0.0053579518578241725,11.05645574203225,28.760972010246377
93,0.15,0.12,11,-0.0016344243120142155,13.693819093145676,35.489223981230126
93,0.15,0.2,11,0.003541180678750866,16.40384665931994,42.25864116847759
93,0.15,0.3,11,0.00816476350004769,17.90576949370815,45.936236320454036
93,0.15,0.5,11,0.012360038018265684,19.128506834292274,48.885387136928024
93,0.3,0.0,11,-0.008193633286989965,0.0,0.0
93,0.3,0.08,11,-0.0014888225468355776,12.80928939799406,23.18805304161996
93,0.3,0.12,11,0.008683243205007796,16.79115243981848,30.320795783326275
93,0.3,0.2,11,0.02659557047891936,21.34592243027986,38.37242647893783
93,0.3,0.3,11,0.03993232309547923,24.140660525055406,43.2233212630202
93,0.3,0.5,11,0.05615409926767423,26.519875238353436,47.29546683174138
93,1.0,0.0,11,-0.009297231600434386,0.0,0.0
93,1.0,0.08,11,0.0014542825955726757,14.078300438149302,14.078300438149302
93,1.0,0.12,11,0.02527212673722612,19.911671465426366,19.911671465426366
93,1.0,0.2,11,0.09530772635156648,28.779539892566568,28.779539892566568
93,1.0,0.3,11,0.178100114091977,35.597234806993036,35.597234806993036
93,1.0,0.5,11,0.2805753225408877,42.30452566386305,42.30452566386305
93,0.05,0.0,29,-0.011839185280819287,0.0,0.0
93,0.05,0.08,29,-0.011279093565703335,8.731819556746121,38.623574909503674
93,0.05,0.12,29,-0.011096552670058601,9.805068537424972,43.173821056948675
93,0.05,0.2,29,-0.01006839606360821,10.676425061331532,46.81749242880669
93,0.05,0.3,29,-0.009824612642624686,11.15248658472694,48.75087331192719
93,0.05,0.5,29,-0.009786535257800155,11.574414030532,50.457681268005985
93,0.15,0.0,29,-0.011839185280819287,0.0,0.0
93,0.15,0.08,29,-0.007254188668645356,11.443168360956202,30.149972767841266
93,0.15,0.12,29,-0.003986111208805876,13.9669940041289,36.636673912933695
93,0.15,0.2,29,0.0013667398437725575,16.479145569297685,42.978045462343275
93,0.15,0.3,29,0.004646775602448194,17.815272891753036,46.31353651952795
93,0.15,0.5,29,0.0067160675375561585,18.949785079030782,49.11147865605927
93,0.3,0.0,29,-0.011839185280819287,0.0,0.0
93,0.3,0.08,29,-0.0037009906122604797,13.363366242224018,24.214788651933464
93,0.3,0.12,29,0.009062564692785768,17.23825364766198,31.13571334940651
93,0.3,0.2,29,0.029833098741745667,21.646748999067,38.915572904401195
93,0.3,0.3,29,0.042731810115729685,24.296048168952172,43.52614953734844
93,0.3,0.5,29,0.0545660996253311,26.56001315316892,47.41764576882072
93,1.0,0.0,29,-0.008309568644345955,0.0,0.0
93,1.0,0.08,29,0.003203778206185337,14.859325552387714,14.859325552387714
93,1.0,0.12,29,0.031776785697688825,20.656590608747123,20.656590608747123
93,1.0,0.2,29,0.11268303185155071,29.154039831152357,29.154039831152357
93,1.0,0.3,29,0.20446986408007506,35.74293005513007,35.74293005513007
93,1.0,0.5,29,0.310391605412597,42.39738039915391,42.39738039915391
