q,K,seed,world,I,P,C,W
53,8,11,permC,0.2402296022793871,0.11467024572327025,-0.00195989432806426,-0.11562549231001334
53,8,11,margin,0.24908595414875012,0.10739255714556524,-0.0011484998616847857,-0.30533771919431196
53,8,11,rowshuf,-0.00042263533129124886,0.10378085689665939,-0.0027489492511984606,-0.3962456317126449
53,8,11,colshuf,0.2552598651522254,-0.03421931122023114,-0.0025477977245405847,-0.3456696192117026
53,1,29,real,0.24520063883011498,0.10848594027413287,0.00010686243295272385,0.01635097089698035
53,1,29,permC,0.24535287050254756,0.10833473701874881,-0.00011241003801235974,0.01647624957580629
53,1,29,margin,0.2578087149840779,0.10529618335194299,-0.0005804776080676477,-0.032115378086911825
53,1,29,rowshuf,8.047610735647154e-05,0.06191228157069279,-0.0007151198202831794,-0.06080400136036823
53,1,29,colshuf,0.2494706170177629,-0.0375969065357457,0.00036249258296882264,-0.061763726954837464
53,2,29,real,0.24555679787189033,0.10857437061436845,0.0018529017367689784,0.008550274815897317
53,2,29,permC,0.24545767409496844,0.10852161222167776,-0.00016511008956804352,0.010533868789179205
53,2,29,margin,0.25822300904702145,0.10869783850419848,0.00024421499911989975,-0.07690433175347243
53,2,29,rowshuf,6.240753545712815e-05,0.06624117699552923,-0.0008444698511067363,-0.11976023660857446
53,2,29,colshuf,0.25029923608754245,-0.035326381961316135,0.00056307491726304,-0.1079522579051216
53,3,29,real,0.24679956171545975,0.11176753257011054,0.004943511820717477,-0.012704550631713005
53,3,29,permC,0.24686243938297922,0.11152118444189338,-8.320545352056655e-05,-0.008550124535085376
53,3,29,margin,0.25681900246915534,0.11140504470550897,0.00032130458100889286,-0.12854421484570405
53,3,29,rowshuf,0.00013843827503726147,0.06904148019834648,-0.0005279042902396058,-0.17347064191683367
53,3,29,colshuf,0.25122257545744464,-0.03266793522791321,3.230122043595962e-05,-0.16253193876934946
53,5,29,real,0.24728747091612244,0.11401509096557512,0.0065919523834840335,-0.057488349065530776
53,5,29,permC,0.24695556992121132,0.11405052040122246,-0.0008435719938008346,-0.052386300169484395
53,5,29,margin,0.2590196036467545,0.11169581320130488,-6.421250829063976e-05,-0.19789674081720154
53,5,29,rowshuf,8.302485891239128e-05,0.07904113687277761,-6.173387399286781e-05,-0.28627623655489864
53,5,29,colshuf,0.25426669284262465,-0.030902129898642685,-0.00047869928684523183,-0.2415958254272415
53,8,29,real,0.2488220380604011,0.11852528767819469,0.0066671715304685575,-0.13288151325006975
53,8,29,permC,0.24954276887300045,0.11915732665071053,-0.00034080514405102996,-0.12783816400630832
53,8,29,margin,0.26148616169712047,0.11877989513901813,-0.0003751288672156905,-0.32401576242965757
53,8,29,rowshuf,3.6275023166480264e-05,0.08409410572983962,0.00014547929826119743,-0.40688487728313183
53,8,29,colshuf,0.2515961573539127,-0.02583624240381659,-0.0009531503752629178,-0.33445311620550483
55,1,11,real,0.23965929514984358,0.0841378974110312,0.004067689868610586,-0.014372733467946937
55,1,11,permC,0.23963812804719425,0.08377129312143289,-0.00041004773868814437,-0.014376873105706262
55,1,11,margin,0.24300625798274936,0.08964456289293579,-0.0005756277744269993,-0.06818827221322027
55,1,11,rowshuf,-0.0005750265398598575,0.05218399296268378,-0.00041564899223271257,-0.07451893993363391
55,1,11,colshuf,0.2303373752068332,-0.04439698913041321,-0.00022935185486159618,-0.08202005684703623
55,2,11,real,0.2318697776583279,0.08900322432414268,0.005717886366550934,-0.05225233486130378
55,2,11,permC,0.2320554953108131,0.0884679030185472,-0.0004834390688176667,-0.05231515485129027
55,2,11,margin,0.22896203550816058,0.09305818203094526,-0.001105494693128678,-0.10841072807702516
55,2,11,rowshuf,-0.0006407925337934642,0.054018551597510775,-0.0007639291149504068,-0.14141362477110425
55,2,11,colshuf,0.2263573224510337,-0.040406374464519,-0.00031529377237023615,-0.14429238047508763
55,3,11,real,0.22495271976748912,0.09470868149855179,0.006161666468548497,-0.08391846954586929
55,3,11,permC,0.22513741814340996,0.09385758951617851,-0.0006308162166454856,-0.0831493196695676
55,3,11,margin,0.22553713539769327,0.09803103387713266,-0.0005637989032079108,-0.16000723613638967
55,3,11,rowshuf,-0.0007396056146927269,0.057544291334509806,-0.0007253848477111469,-0.20368934520788587
55,3,11,colshuf,0.21962525503103378,-0.03817267445233394,-0.0003420692606367256,-0.2110756788539685
55,5,11,real,0.21807854495705592,0.09321906495813766,0.007548293177763492,-0.13178234224219926
55,5,11,permC,0.21865633894426717,0.09220192212659017,-0.001027009290076782,-0.12948113870458938
55,5,11,margin,0.22421344865493115,0.10309152316178254,-0.00023684901183820817,-0.2563360262521384
55,5,11,rowshuf,-0.0005475278007877245,0.06599541276690091,-0.0009502093033915323,-0.31817143857882596
55,5,11,colshuf,0.2172701896318077,-0.03585852786618879,-0.0008068025781704421,-0.3181100753492374
55,8,11,real,0.21982334114217045,0.08984465095749267,0.010107800339634432,-0.1978541003173904
55,8,11,permC,0.21952019176395798,0.08878089772928628,-0.0010825112541260247,-0.19345769263280654
55,8,11,margin,0.21761249165007684,0.09916409824319919,0.0006279064152012737,-0.325973567334496
55,8,11,rowshuf,-0.0005022151322256659,0.07107318024294842,-0.0005946695162167281,-0.494877829611015
55,8,11,colshuf,0.22518912813598507,-0.03025609813285876,-0.0012424581368798335,-0.36851510998342557
55,1,29,real,0.2592949848911039,0.08652499182115747,0.00476392780094706,-0.0016120217396717222
55,1,29,permC,0.2592660350706453,0.0861584668905628,0.00014488889856911769,-0.0015543765045111235
55,1,29,margin,0.25300674221243086,0.07798722998962826,5.264796204042702e-06,-0.051894999369223954
55,1,29,rowshuf,-0.00011395826615691791,0.04238592999800468,-8.518597046991427e-05,-0.07096278891818947
55,1,29,colshuf,0.2415198798376848,-0.05022451534267941,-0.00022779546605872222,-0.06512954222827456
55,2,29,real,0.25125889058345197,0.09024865406947057,0.0059446420608797275,-0.04016006888365638
55,2,29,permC,0.25153325387088005,0.08977638283964007,-4.576026157894947e-05,-0.03950044819219332
55,2,29,margin,0.24794582111698119,0.08378626928797356,-6.977621791455965e-05,-0.10589184950544697
55,2,29,rowshuf,7.859314485400559e-05,0.04620992380383244,-0.000642820760239406,-0.14079556446308114
55,2,29,colshuf,0.2360082139100878,-0.04572092120853273,-0.00034714484211950675,-0.14081134108153356
55,3,29,real,0.24506160145530786,0.09442451637492552,0.008653633888309809,-0.07347324344969054
55,3,29,permC,0.24512474424183428,0.09371123196085471,0.00011950593792683001,-0.07273734729753907
55,3,29,margin,0.24060855765120231,0.08647648871929726,0.0006410148177597627,-0.16495419554572976
55,3,29,rowshuf,0.0001010070376395722,0.050548353475562774,-0.0008870260688564983,-0.20377474771582116
55,3,29,colshuf,0.2340154269085914,-0.045876065196920224,-0.00048400237066575924,-0.20255329992237947
55,5,29,real,0.23556886998330048,0.09338227664068781,0.010199665255097662,-0.12515941579271034
55,5,29,permC,0.23643788320884238,0.09343869765607814,-0.00023745196081662034,-0.12242202239913873
55,5,29,margin,0.2365044967171028,0.09015937906103842,0.000631122866910111,-0.2629367881649238
55,5,29,rowshuf,-0.00012360501492505077,0.057014181439222024,-0.0011785923490572612,-0.32875987336384227
55,5,29,colshuf,0.22324571117819808,-0.04083245890936705,-0.00019123425295483604,-0.2723206367152639
55,8,29,real,0.2291401114659904,0.09359856125617506,0.013710391007891195,-0.20240637509406087
55,8,29,permC,0.22944036166541162,0.09245748217306494,-0.0006528334163268996,-0.1984656649303427
55,8,29,margin,0.2304968431028112,0.08936895540324866,0.0019830340211350233,-0.3118036950699238
55,8,29,rowshuf,-0.00012797171639173746,0.06700701476853063,-0.0020073858327487966,-0.502324475690757
55,8,29,colshuf,0.2319878757446681,-0.037457183310934256,-0.00037287941007582703,-0.37079324596641267
62,1,11,real,0.19480947682097505,0.08803887500974812,0.003443530304516773,0.005640675549461663
62,1,11,permC,0.19524756168581534,0.0875445511943459,-0.0001244168893797156,0.008855250418784117
62,1,11,margin,0.1974593152026219,0.08934039923881743,-0.00042536383306365777,-0.05528529443229534
62,1,11,rowshuf,-0.00026099745973934274,0.05121398530282965,-0.0002826972093080323,-0.06306664595987889
62,1,11,colshuf,0.18845004043787306,-0.0447509821619527,-0.0009293702593830184,-0.06847599504182604
62,2,11,real,0.18984033521482727,0.09150939401962464,0.0052119406438405165,-0.016385058059502716
62,2,11,permC,0.19005285178492942,0.09144244650122824,-0.00041695453085847467,-0.012393269380146323
62,2,11,margin,0.19130328250697573,0.0924369309361631,-0.0013007481741675597,-0.11651128458173783
62,2,11,rowshuf,-0.00015591153267637453,0.052651121640200915,-0.000449056475554895,-0.12295665976062932
62,2,11,colshuf,0.18327444837105808,-0.04171138018318355,-0.0010078763330607365,-0.13999785190973812
62,3,11,real,0.18613071574442763,0.09490868888688267,0.007899849485018234,-0.03937313983036189
62,3,11,permC,0.1868637293091922,0.09449198694453714,-0.0011609285546212895,-0.03331709183523907
62,3,11,margin,0.18914226413757976,0.0961340464034635,-0.0012806303007762512,-0.16846820858447556
62,3,11,rowshuf,-0.0002474424192984529,0.05539384667867347,-0.00015564196967978355,-0.1760760602343885
62,3,11,colshuf,0.1756634706704477,-0.038916987529943894,-0.0011575873153917466,-0.18937997646875687
62,5,11,real,0.18256492625743448,0.09548839643641993,0.019666936701022632,-0.09117137147481279
62,5,11,permC,0.18340297339867428,0.09454563724559424,-0.0016265213524550384,-0.08361958666889041
62,5,11,margin,0.17943457997625842,0.10014586716696121,-0.001628021775098992,-0.26879945718159415
62,5,11,rowshuf,-0.00017235710606354018,0.0608930707994905,-0.0005447653098669865,-0.28813065790219605
62,5,11,colshuf,0.17148824054363151,-0.0347469279323559,-0.00089460841708174,-0.2789623724906646
62,8,11,real,0.17449416278358384,0.09502583392482818,0.02508256147222715,-0.18496480659999667
62,8,11,permC,0.17477258765500747,0.09484752869989461,-0.0015955325917360317,-0.17765455533762808
62,8,11,margin,0.17212747460853242,0.0970555584358799,-0.0012219259972878018,-0.38408980530983017
62,8,11,rowshuf,-0.00010842769797236862,0.06692399033257954,-0.0012713866445259552,-0.42137693834174406
62,8,11,colshuf,0.16550965187468775,-0.03200931665414885,-0.0017127240746422632,-0.3561446452237582
62,1,29,real,0.19022047899253441,0.08500972996420585,0.001645001680530325,0.012965094718784698
62,1,29,permC,0.1905636578320883,0.08481821738646275,0.0001202473556807804,0.01642069587321952
62,1,29,margin,0.19367939761453845,0.08140854447663806,9.98004827214756e-06,-0.0581910430612727
62,1,29,rowshuf,-0.0003879510426296843,0.05309552451836862,0.0002654473054299796,-0.06568564904461824
62,1,29,colshuf,0.18670677791747362,-0.04465055909819371,1.9337249909268103e-05,-0.0594044815127803
62,2,29,real,0.1839666905984562,0.08646962968899939,0.00423495305655779,-0.005086370958441971
62,2,29,permC,0.18467456510573443,0.08633979486552885,0.0002505423687146994,-0.0018862998634368116
62,2,29,margin,0.18631128476427133,0.0854913240088804,0.000276269993267538,-0.11692246209727247
62,2,29,rowshuf,-0.0005568581926191732,0.05552289836328539,-0.00023785468589095543,-0.11831091720857194
62,2,29,colshuf,0.1804130999619754,-0.042301393166484305,-0.00016402059085729448,-0.11379692214071656
62,3,29,real,0.1821770732406574,0.0894391848110292,0.006820993529259874,-0.03190476372519994
62,3,29,permC,0.18290402167646527,0.08918643193443576,0.00044372412542442724,-0.027646425750579386
62,3,29,margin,0.17989580430371158,0.08936895313148085,0.00022639763274207947,-0.17040805654251265
62,3,29,rowshuf,-0.000621035557223204,0.05752793744158454,-0.0006448761336640036,-0.1787961753800293
62,3,29,colshuf,0.17585236762566356,-0.0411431261942512,-0.00010193284764311214,-0.16407183012618953
62,5,29,real,0.176636547790898,0.09279305094785911,0.017942947684401096,-0.09975076994076768
62,5,29,permC,0.17586982198507395,0.09195778689202078,0.0008831618062646965,-0.09520491571083266
62,5,29,margin,0.17573485312514586,0.0953121748657927,-0.0002347466840877573,-0.24676969421219813
62,5,29,rowshuf,-0.00034373183652453937,0.06173587950800049,-0.0004795275105488327,-0.2670734033793303
62,5,29,colshuf,0.17289034708304662,-0.03735423498159173,-0.0005494380631592041,-0.27130176205807827
62,8,29,real,0.17427791356360547,0.09556792636703866,0.02141427407376872,-0.18862904755190524
62,8,29,permC,0.1730387721991923,0.09562880781003262,0.000291303545172696,-0.18381106046502269
62,8,29,margin,0.16810344565760327,0.09520031082625846,8.421055873059079e-05,-0.3626993899770885
62,8,29,rowshuf,-0.00020013982601976843,0.07023171175748244,-0.002056923038167763,-0.41862765224849047
62,8,29,colshuf,0.16555204133213094,-0.030373326897238723,-0.00024504183398665885,-0.37317207271326747
63,1,11,real,0.23221262184665326,0.08697219512251834,-0.0007829919433628245,-0.03149147759755229
63,1,11,permC,0.23200434214563392,0.08686335712347322,-0.00037201616579102264,-0.03143789933487864
63,1,11,margin,0.2257523690934908,0.0880704822175134,-0.00042994341353141025,-0.06933102110314054
63,1,11,rowshuf,-0.00024017644745712627,0.050670319703491354,-0.00022986190871815412,-0.0657686127446026
63,1,11,colshuf,0.2215550676132446,-0.048809244735475536,0.0004262408670660337,-0.07427213747142411
63,2,11,real,0.22488153206731504,0.0869718581162918,0.0013283148218195446,-0.05035284660383472
63,2,11,permC,0.22503016139450388,0.08654421396756706,-0.0003903129418796151,-0.04992361569134315
63,2,11,margin,0.2191402664478945,0.09066896160869421,-0.00019548198193029367,-0.10937476880828437
63,2,11,rowshuf,-0.0003720230201510558,0.054334243962837134,-0.0003179177229052088,-0.13389174599182518
63,2,11,colshuf,0.21512904833692165,-0.04228255655620895,0.0001429637075518464,-0.11469021065938662
63,3,11,real,0.21772394577869028,0.09049428219797673,0.004113994462633394,-0.07666476462277719
63,3,11,permC,0.2183673318710316,0.08987496541790319,-0.00105417526885652,-0.07458340970405655
63,3,11,margin,0.21283913924056191,0.0963133396107271,5.4403760951458435e-05,-0.16823610637755748
63,3,11,rowshuf,-0.0002670918130976696,0.05700478970803486,-0.0005728921876220298,-0.2022412696625972
63,3,11,colshuf,0.2146203916530773,-0.0389970685042444,9.901832853998853e-05,-0.1801584434444096
63,5,11,real,0.21347602284773654,0.09268983467174675,0.0059562129087868485,-0.14926283188824188
63,5,11,permC,0.2136092235371265,0.09191580626097437,-0.0011746297273666588,-0.14656746652168517
63,5,11,margin,0.20413267462023083,0.09578118636749938,-7.241285422783977e-05,-0.2529191119184644
63,5,11,rowshuf,-0.0003680272069755871,0.0632535007843518,-0.0004323101670988538,-0.3246708074642936
63,5,11,colshuf,0.20914269551143502,-0.03799327708623217,-0.000268634121702462,-0.2855413999491415
63,8,11,real,0.22004326661449367,0.09146370029115454,0.008634193171804184,-0.2652712312215415
63,8,11,permC,0.22048219797697408,0.09038763095206792,-0.001915280587862981,-0.26232913361674104
63,8,11,margin,0.20037932963398922,0.09290691251827943,-0.0003910502913173352,-0.3573330422759974
63,8,11,rowshuf,-8.186368272807461e-05,0.07000074241467603,-0.0008262277564235106,-0.4752395787405338
63,8,11,colshuf,0.20719782878538714,-0.033865376002105554,-0.0006359933978931273,-0.4165359753073241
63,1,29,real,0.22498428654224706,0.08516493942142256,0.0014027681152755656,-0.010637997057486137
63,1,29,permC,0.225162020440522,0.08512810012411504,0.0002916253254692339,-0.010540284598003019
63,1,29,margin,0.2200795287597808,0.08013913623142822,0.00048201476904397017,-0.0762215055678562
63,1,29,rowshuf,-0.0002815993669091817,0.04434624299444337,-1.582502001957568e-05,-0.06820746727649749
63,1,29,colshuf,0.20894737466085878,-0.042413391669231304,-0.00013527231535352216,-0.07262858871022267
63,2,29,real,0.21614808879274233,0.08684100079414507,0.001984295599284952,-0.03634867461860396
63,2,29,permC,0.21615694972063443,0.08663810019527524,0.00021799824617665015,-0.03601940190669831
63,2,29,margin,0.21576077737909083,0.08432848459029565,0.0005445208239210075,-0.1232554196339127
63,2,29,rowshuf,-0.00045143398000191404,0.049583746546362065,-8.812457099425611e-05,-0.13424851764625612
63,2,29,colshuf,0.2056460079439829,-0.04078010169264788,-0.0002411727824110273,-0.12428854204364669
63,3,29,real,0.2088990708333211,0.08766147971902055,0.0030667376784088893,-0.05838654610219396
63,3,29,permC,0.20893916190289058,0.0872057314373058,0.00033147026245414213,-0.05642301087574721
63,3,29,margin,0.21390192634617866,0.08466895261447946,0.0007071490262869259,-0.16610221763412764
63,3,29,rowshuf,-0.0004692732497382223,0.054035714230942646,-0.0004804635975058646,-0.20377295832492712
63,3,29,colshuf,0.20272347724351314,-0.037036283120758615,-0.0005166621988856682,-0.17524111007637586
63,5,29,real,0.20808871661572176,0.09061549704853844,0.0052205054665012025,-0.12902881401560867
63,5,29,permC,0.2082791356780044,0.08994180112410617,0.0004358616586513005,-0.12690299053739032
63,5,29,margin,0.19866444499860614,0.08379938061324903,0.0003192081734304982,-0.25809624502082595
63,5,29,rowshuf,-0.00013947561934107844,0.05730645471639062,-1.9874626000708024e-05,-0.3278187319355558
63,5,29,colshuf,0.2038501646631955,-0.03307431645575591,-0.0009909287968340639,-0.2835825420266877
63,8,29,real,0.20894408132620987,0.0904866838893009,0.006527035491969997,-0.2374568510524308
63,8,29,permC,0.20910836633059438,0.08985049026269211,-0.0004175000771407348,-0.23459287035734233
63,8,29,margin,0.1975758268739966,0.08854360966403851,0.000808864111780864,-0.3661400805052035
63,8,29,rowshuf,-7.161607076823043e-05,0.06740979628458581,-8.851606415979929e-05,-0.4963771099086559
63,8,29,colshuf,0.1946304105320342,-0.029479846502319683,-0.001118658320783931,-0.4147774377226652
67,1,11,real,0.16886125637042432,0.10724240299238014,0.0022251576028111024,-0.03853743980974786
67,1,11,permC,0.16877695041363436,0.10680670912220656,-0.00021167221509492867,-0.03754645535068926
67,1,11,margin,0.17166183143034866,0.1079890601304788,-0.0002453964422854763,-0.07223398497144146
67,1,11,rowshuf,-0.0005468436393418947,0.0801577583133318,-6.309609740207112e-05,-0.07174459527763895
67,1,11,colshuf,0.16294317873043668,-0.053615342455219976,-7.489955374640847e-05,-0.0826009272508037
67,2,11,real,0.16635914777922106,0.1128529421486189,0.0032786101058879984,-0.07320896212953683
67,2,11,permC,0.1663845899116797,0.11263522768319345,-0.00023448985135272418,-0.07192895197956164
67,2,11,margin,0.16857832151362345,0.11077583241459674,-8.215976061358893e-05,-0.13665683713468268
67,2,11,rowshuf,-0.0005917600871181983,0.08336301140713288,-6.821919586151118e-05,-0.1530725926768953
67,2,11,colshuf,0.16004934072567972,-0.04933924066951994,7.297671019459995e-05,-0.14235993364125255
67,3,11,real,0.16369965275258164,0.11681016809254349,0.004535774582351854,-0.11152244545955425
67,3,11,permC,0.1640087381099531,0.11640738023301878,-0.00036287544478833905,-0.1098284360179553
67,3,11,margin,0.1641577493615792,0.11622025020766132,0.00026503077627357263,-0.18225028668241605
67,3,11,rowshuf,-0.0006397461897107899,0.08759962437282216,-2.6460190388627458e-05,-0.2272823980495712
67,3,11,colshuf,0.15820108470696614,-0.04623057858950735,0.00031826210273771155,-0.20597847924228765
67,5,11,real,0.1581256187432295,0.11793505172381422,0.006252766213371508,-0.1728693115139566
67,5,11,permC,0.158312025993827,0.11781230057381538,-0.0004074148178213425,-0.17132837534195153
67,5,11,margin,0.15948917907290389,0.12261323808097885,0.00010456897428701151,-0.2782390616178828
67,5,11,rowshuf,-0.000545080177338018,0.10056094439969306,-0.00032262770737204183,-0.3611086749774379
67,5,11,colshuf,0.15651738418281896,-0.04322264419083279,0.0004932755774992673,-0.3115586119301867
67,8,11,real,0.15647554150445997,0.11811714769756611,0.007133958870008635,-0.2680517423686736
67,8,11,permC,0.1563738628649589,0.11746227329960154,-0.0005720885478724494,-0.2660720416946464
67,8,11,margin,0.1553774615800858,0.11765480413460848,-0.0001566902534397933,-0.3796737158561381
67,8,11,rowshuf,-0.0004787592970111331,0.10806730447105814,-0.0009031511709406785,-0.5297201814522179
67,8,11,colshuf,0.1560444844233957,-0.039696317267599604,-0.0001134298864230443,-0.4194965324666475
67,1,29,real,0.1691892712667576,0.11362709702470682,0.002016764942862995,-0.02917189632250355
67,1,29,permC,0.16913585194756586,0.11341813662680697,0.00020860324967444943,-0.02785759074498061
67,1,29,margin,0.17101083745277154,0.10724636700824695,0.0003019319791602026,-0.0745593820100364
67,1,29,rowshuf,-0.00045416682961106164,0.06686892729989903,-0.00019615104435782849,-0.06750527779323487
67,1,29,colshuf,0.15912498222305782,-0.06450957405601586,3.597228410151532e-05,-0.07438358708583921
67,2,29,real,0.16672850991756133,0.11939805136338925,0.0041691510337237645,-0.0751471294404488
67,2,29,permC,0.16641980576559695,0.11922390470053229,0.00042187384241017717,-0.07410999556089434
67,2,29,margin,0.16833049369014547,0.11079869487832433,0.0006153459513672059,-0.1365502285733729
67,2,29,rowshuf,-0.0005712955981457084,0.07112877765556272,-0.00040741865914045716,-0.1471470994574566
67,2,29,colshuf,0.15688798962472675,-0.05768066297583193,0.0001579210787450251,-0.15690973528311342
67,3,29,real,0.16375905356554293,0.12386581821339586,0.005272860386240881,-0.10199727318684296
67,3,29,permC,0.1638971770659579,0.12347289793581927,0.00014410814406288588,-0.10042960104292117
67,3,29,margin,0.16494626745469781,0.11481099770298564,0.0003472414212816651,-0.19288144611102395
67,3,29,rowshuf,-0.0005824074883171899,0.0770589813861545,-0.0005612209225978604,-0.20460706465660627
67,3,29,colshuf,0.15254052546754587,-0.05222584913117744,-0.0005564551701011852,-0.22168718455818814
67,5,29,real,0.15993862990227325,0.1282538531899946,0.006315484810368995,-0.18154455684685952
67,5,29,permC,0.1596937605464956,0.12826656657715704,-0.0002205813155615466,-0.179773321119246
67,5,29,margin,0.15990999947424717,0.12245857367407513,1.9828077892738064e-05,-0.28103908735268796
67,5,29,rowshuf,-0.0005313828884710714,0.09077953143227249,-0.0006121494621658582,-0.3103340204832321
67,5,29,colshuf,0.1484060596607284,-0.05033642414236745,-0.0008208140375559706,-0.30114794691968316
67,8,29,real,0.15353397935781038,0.12567274933305175,0.007590608936670314,-0.26975010140923683
67,8,29,permC,0.15377832623036997,0.12521179900511048,-0.000113158047457614,-0.2666327751023576
67,8,29,margin,0.15602668274987574,0.11555420398430612,-3.372377571637478e-05,-0.39006083921580215
67,8,29,rowshuf,-0.0003000781406871841,0.09725073325021155,-0.0009894306796893921,-0.4978741676060411
67,8,29,colshuf,0.15575884078906105,-0.04488942954069605,-0.0007772928550790573,-0.405228934804164
73,1,11,real,0.23441586090651573,0.09102042680551123,0.002818162861283613,0.02831404098327918
73,1,11,permC,0.2349252878408597,0.09102857264754974,-0.000562135393311199,0.02861272943122874
73,1,11,margin,0.2347240416514099,0.09070399968310164,-0.0002528380446571905,-0.05261043083525136
73,1,11,rowshuf,-0.0003126495608399189,0.06267769943154693,9.882139800163059e-05,-0.053082324185676676
73,1,11,colshuf,0.22904665170941524,-0.04443307959975764,-0.00016046318570206441,-0.08354052065989243
73,2,11,real,0.23101128884372102,0.09569175153643225,0.003934565127675305,0.01225556422003174
73,2,11,permC,0.23178905925017054,0.09519163251777688,-0.0008556976831853857,0.014587401308834014
73,2,11,margin,0.23331886329914517,0.09677037894276327,0.00046032471292458316,-0.10345397500401188
73,2,11,rowshuf,-0.00032139231839834837,0.06605557855487432,0.00017542006971413282,-0.11828738740242703
73,2,11,colshuf,0.2247803720571277,-0.04110600636796805,-0.0009472737270337003,-0.14532681360082617
73,3,11,real,0.22620036472014846,0.09495235368188296,0.002896132095836057,-0.0018870173958717338
73,3,11,permC,0.22673976931497627,0.09457394778215253,-0.0006028951216278297,0.0011706764689249358
73,3,11,margin,0.2258010948871487,0.09839216245513553,0.0008303158127354604,-0.1427323907538962
73,3,11,rowshuf,-8.423594126178806e-05,0.06872801284921543,-0.00023751866544483022,-0.17086512610346785
73,3,11,colshuf,0.2226525011110767,-0.03858602977753721,-0.001560756029500611,-0.18654161524167662
73,5,11,real,0.22346264952157655,0.09832306582130322,0.00372206817202883,-0.05305440554066179
73,5,11,permC,0.22433512451968302,0.09783848433369673,-0.0006216739542327654,-0.050485382563256395
73,5,11,margin,0.21859264598383718,0.10322643755464819,-3.0413608394924685e-05,-0.23919244506036774
73,5,11,rowshuf,-0.00013198986453101988,0.07652513989229208,-0.0002224092224180444,-0.28296715109803283
73,5,11,colshuf,0.2176279219219967,-0.03655160870667055,-0.0015010044720644897,-0.27769182518027713
73,8,11,real,0.2208664445495189,0.09908028359583232,0.008313506750756483,-0.12914835500468397
73,8,11,permC,0.2209850408351932,0.09923638137795429,-0.0019466663922950067,-0.12652779291646876
73,8,11,margin,0.20735796613892046,0.1067784746266279,-0.0007319355214211176,-0.34075048784700246
73,8,11,rowshuf,5.453293247803322e-07,0.08321691487684413,-0.000513542063466127,-0.4393931294409069
73,8,11,colshuf,0.2093688510644626,-0.03326187484408845,-0.0015544843495073348,-0.3876593088106251
73,1,29,real,0.24995967812898498,0.09003090934290851,0.0007579956410302586,0.019005227997323862
73,1,29,permC,0.24940613823684746,0.0897457027704078,-9.504277637237268e-05,0.019316990894614423
73,1,29,margin,0.24181447695601804,0.09135001922255276,-0.001682998451204722,-0.06686220140180218
73,1,29,rowshuf,-0.0003996661997962003,0.04872067730490163,-0.0006505295048959692,-0.06750263918844376
73,1,29,colshuf,0.2379386010218629,-0.042104037147626464,-0.0008764636412376773,-0.0549094580879981
73,2,29,real,0.2449048652372408,0.09449378880600294,0.001918217033803321,0.014724509414740267
73,2,29,permC,0.24454529085439436,0.09369799627030569,-0.0007051895596845343,0.017361899645321643
73,2,29,margin,0.23971648440050372,0.09525414622553009,-0.001643871486332928,-0.11142678729917592
73,2,29,rowshuf,-0.00036516089078266384,0.0532779386147515,-0.0016171238465141717,-0.14018030178103807
73,2,29,colshuf,0.23240035126379086,-0.039139655770505,-0.0010067167321633486,-0.10733493778084162
73,3,29,real,0.24540073540025367,0.09547285406168202,0.0018176027918378468,-0.01229003518276985
73,3,29,permC,0.24470467930744877,0.09438877187611583,-0.0006519871981570575,-0.009608249752825064
73,3,29,margin,0.23388416475652368,0.09478016436253997,-0.0021989108667197126,-0.14975028299495594
73,3,29,rowshuf,-0.0002882425454155402,0.058159659236621954,-0.0023651889290391788,-0.19631880989611844
73,3,29,colshuf,0.22893566780491373,-0.03755805878731239,-0.000995050628740409,-0.15481537359006475
73,5,29,real,0.23918650560672697,0.0997810826671828,0.003007660410605202,-0.05643806616068157
73,5,29,permC,0.23910185534041245,0.09851640585757451,-0.0003764841212186565,-0.05341528584359091
73,5,29,margin,0.22716517313871964,0.0997638009765662,-0.002286595946966637,-0.25017821952251684
73,5,29,rowshuf,-0.0006148561376672912,0.06773209909239336,-0.003862999075312947,-0.30107941636900964
73,5,29,colshuf,0.22423849922949593,-0.034526646532412546,-0.001237542101142954,-0.2726785908318773
73,8,29,real,0.23473450846105182,0.10078848566275131,0.00644305820054573,-0.1422685219038941
73,8,29,permC,0.2348320487650623,0.09989326145671874,-0.0011253746771995494,-0.13927872457630536
73,8,29,margin,0.21807230439348194,0.10472535584585184,-0.0031965501957651743,-0.3245714237117633
73,8,29,rowshuf,-0.00048191503687974863,0.07061362846842673,-0.004342832099329924,-0.44864836047681533
73,8,29,colshuf,0.2162183077364316,-0.030555783445144636,-0.0005515596769895085,-0.37859680931526274
77,1,11,real,0.2761077911134397,0.10767227810753995,0.005001797870389976,0.021598548681592278
77,1,11,permC,0.2766419798026378,0.10719135816666703,-0.00011598539623435451,0.026116615384154246
77,1,11,margin,0.2795459887498038,0.10979626528777982,0.0006777043630017966,-0.028628227504340964
77,1,11,rowshuf,-0.00021191444745516375,0.0691955069773646,-0.00014472060736072284,-0.06635009945409513
77,1,11,colshuf,0.26740770481510456,-0.04165155644927152,-0.00022042645493950777,-0.06531642856670472
77,2,11,real,0.2748562902254779,0.10856280165072095,0.005924018010836482,0.005126914551438424
77,2,11,permC,0.27543206660164754,0.10811253844163453,-0.0002876019368805901,0.00933850206144311
