world,q,sub,Kc,seed,arm,C,m
real,63,2,2,11,perm,-0.0006319385186559501,18
real,63,2,2,29,real,0.00149598377883986,18
real,63,2,2,29,perm,-0.0007671275015581625,18
real,63,2,3,11,real,0.0022396291228194976,18
real,63,2,3,11,perm,-0.0007507489027205327,18
real,63,2,3,29,real,0.0017316268930042122,18
real,63,2,3,29,perm,-0.0011089891574784794,18
real,63,2,5,11,real,0.002868564430222764,18
real,63,2,5,11,perm,-0.0010492706325365697,18
real,63,2,5,29,real,0.0013352889174785831,18
real,63,2,5,29,perm,-0.0011238855668131986,18
real,63,2,8,11,real,0.0035995741175770535,18
real,63,2,8,11,perm,-0.0014266951927054405,18
real,63,2,8,29,real,0.0024663661540755832,18
real,63,2,8,29,perm,-0.001657327276124776,18
real,63,2,12,11,real,0.007619447476349905,18
real,63,2,12,11,perm,-0.0027882214533447858,18
real,63,2,12,29,real,0.007354901159667415,18
real,63,2,12,29,perm,-0.002022016156470352,18
real,63,2,16,11,real,0.009606468684126845,18
real,63,2,16,11,perm,-0.0037256867462748255,18
real,63,2,16,29,real,0.008165590790778943,18
real,63,2,16,29,perm,-0.001996583135055352,18
real,67,0,1,11,real,0.0003513908471097782,16
real,67,0,1,11,perm,-0.00037259816762669207,16
real,67,0,1,29,real,0.00037607378324788776,16
real,67,0,1,29,perm,-0.00036996404259914684,16
real,67,0,2,11,real,0.0024798372828012116,16
real,67,0,2,11,perm,-0.0004244006444892312,16
real,67,0,2,29,real,0.002445309048227595,16
real,67,0,2,29,perm,-0.000392520940895813,16
real,67,0,3,11,real,0.0025030231534821645,16
real,67,0,3,11,perm,-0.0006341059911942892,16
real,67,0,3,29,real,0.0024995469652360214,16
real,67,0,3,29,perm,-0.0006836097996923973,16
real,67,0,5,11,real,0.0025693751157227496,16
real,67,0,5,11,perm,-0.0007712520898909281,16
real,67,0,5,29,real,0.0026162455900915482,16
real,67,0,5,29,perm,-0.0009362474029647183,16
real,67,0,8,11,real,0.002174076335985209,16
real,67,0,8,11,perm,-0.000752984982040239,16
real,67,0,8,29,real,0.0033107088024382225,16
real,67,0,8,29,perm,-0.001728567674975423,16
real,67,0,12,11,real,0.002949440755551813,16
real,67,0,12,11,perm,-0.0009576819967203054,16
real,67,0,12,29,real,0.003670802640187709,16
real,67,0,12,29,perm,-0.002255094323949991,16
real,67,0,16,11,real,0.002841442131582439,16
real,67,0,16,11,perm,-0.0015924065256029962,16
real,67,0,16,29,real,0.003237130739439209,16
real,67,0,16,29,perm,-0.002808195689976034,16
real,67,1,1,11,real,0.0005909383378878141,16
real,67,1,1,11,perm,-0.00032400286846867576,16
real,67,1,1,29,real,0.0006695624137824652,16
real,67,1,1,29,perm,0.0001082019247103938,16
real,67,1,2,11,real,0.0006471721345056025,16
real,67,1,2,11,perm,-0.00013544572737234084,16
real,67,1,2,29,real,0.0006342626934000561,16
real,67,1,2,29,perm,4.264124227704169e-05,16
real,67,1,3,11,real,0.0006936735468658917,16
real,67,1,3,11,perm,-0.00015985870316759243,16
real,67,1,3,29,real,0.0009058634370440188,16
real,67,1,3,29,perm,1.1316822027929163e-05,16
real,67,1,5,11,real,0.0014098054524499526,16
real,67,1,5,11,perm,-0.0007619585406991591,16
real,67,1,5,29,real,0.003135342194235613,16
real,67,1,5,29,perm,-0.0005768973356994334,16
real,67,1,8,11,real,0.0011697643858568085,16
real,67,1,8,11,perm,-0.0010246893073372343,16
real,67,1,8,29,real,0.003703639216583343,16
real,67,1,8,29,perm,-0.0015947303725665218,16
real,67,1,12,11,real,0.0012410981405348576,16
real,67,1,12,11,perm,-0.0018008334738067733,16
real,67,1,12,29,real,0.0039990145925474785,16
real,67,1,12,29,perm,-0.0019301695369887684,16
real,67,1,16,11,real,0.0006469437464367012,16
real,67,1,16,11,perm,-0.0021760787140641114,16
real,67,1,16,29,real,0.003701303846436188,16
real,67,1,16,29,perm,-0.0024481204250779154,16
real,67,2,1,11,real,0.00046615312706355105,16
real,67,2,1,11,perm,7.63544924295978e-05,16
real,67,2,1,29,real,0.0005455520200494668,16
real,67,2,1,29,perm,0.00022818702363069931,16
real,67,2,2,11,real,0.0004420202769419568,16
real,67,2,2,11,perm,0.00011390152272761078,16
real,67,2,2,29,real,0.0008909436204311838,16
real,67,2,2,29,perm,0.00029870383370134146,16
real,67,2,3,11,real,0.00039419319406064357,16
real,67,2,3,11,perm,0.00021259743059631742,16
real,67,2,3,29,real,0.0009062637437017296,16
real,67,2,3,29,perm,0.00023881788642454715,16
real,67,2,5,11,real,0.0015277753955081907,16
real,67,2,5,11,perm,-0.00015946187747784002,16
real,67,2,5,29,real,0.0007590802106067773,16
real,67,2,5,29,perm,0.00015943710494947805,16
real,67,2,8,11,real,0.0016203766929545615,16
real,67,2,8,11,perm,-0.0007174144115116299,16
real,67,2,8,29,real,0.0012982846188068775,16
real,67,2,8,29,perm,0.0001773936813042054,16
real,67,2,12,11,real,0.0018343832655929315,16
real,67,2,12,11,perm,-0.0014577969307579819,16
real,67,2,12,29,real,0.0018740122032436801,16
real,67,2,12,29,perm,-0.0005238620193710464,16
real,67,2,16,11,real,0.0014444360078765817,16
real,67,2,16,11,perm,-0.0018968004291147755,16
real,67,2,16,29,real,0.0018105585482530717,16
real,67,2,16,29,perm,-0.0017924328303591253,16
real,73,0,1,11,real,-0.0005856859372107559,20
real,73,0,1,11,perm,-0.00020559225788696622,20
real,73,0,1,29,real,-0.00016019443417603085,20
real,73,0,1,29,perm,-1.6373307055062014e-05,20
real,73,0,2,11,real,-0.0003522732714855703,20
real,73,0,2,11,perm,-0.0002910843047340128,20
real,73,0,2,29,real,0.00043481367762066014,20
real,73,0,2,29,perm,0.0001717597318938724,20
real,73,0,3,11,real,-0.000690383147585738,20
real,73,0,3,11,perm,-0.0005923729215263629,20
real,73,0,3,29,real,0.0009175565375694195,20
real,73,0,3,29,perm,-7.252916194022685e-05,20
real,73,0,5,11,real,6.455874977351339e-05,20
real,73,0,5,11,perm,-0.0007092641328284577,20
real,73,0,5,29,real,0.0012025052574735628,20
real,73,0,5,29,perm,-0.0006237392924116625,20
real,73,0,8,11,real,-0.0007683451842576128,20
real,73,0,8,11,perm,-0.002585971840926793,20
real,73,0,8,29,real,0.001199753115076141,20
real,73,0,8,29,perm,-0.0014754150505134067,20
real,73,0,12,11,real,0.0026802226535304063,20
real,73,0,12,11,perm,-0.003366669860142668,20
real,73,0,12,29,real,0.004241062139544449,20
real,73,0,12,29,perm,-0.002188997919032931,20
real,73,0,16,11,real,0.015288283229623945,20
real,73,0,16,11,perm,-0.005552689945331091,20
real,73,0,16,29,real,0.014342407205723884,20
real,73,0,16,29,perm,-0.00286695694309802,20
real,73,1,1,11,real,3.9162036743145556e-05,20
real,73,1,1,11,perm,-0.00043696553616545675,20
real,73,1,1,29,real,-0.0004931870904489877,20
real,73,1,1,29,perm,-6.934118669421618e-05,20
real,73,1,2,11,real,-0.0003064244376993486,20
real,73,1,2,11,perm,-0.0003558245801486004,20
real,73,1,2,29,real,-0.0007689692988719354,20
real,73,1,2,29,perm,0.0001642618118569139,20
real,73,1,3,11,real,-3.5269856367925456e-05,20
real,73,1,3,11,perm,-0.0007348184130605562,20
real,73,1,3,29,real,-0.0015408574345651127,20
real,73,1,3,29,perm,0.0006354458237488592,20
real,73,1,5,11,real,0.00011530454195962658,20
real,73,1,5,11,perm,-0.0018173147777810206,20
real,73,1,5,29,real,-0.0008568969244215907,20
real,73,1,5,29,perm,-0.00039636233892748063,20
real,73,1,8,11,real,0.0029843661855705195,20
real,73,1,8,11,perm,-0.003151711363458598,20
real,73,1,8,29,real,0.0022121130093737396,20
real,73,1,8,29,perm,-0.0009340596324955985,20
real,73,1,12,11,real,0.017375984185912907,20
real,73,1,12,11,perm,-0.004720452628205418,20
real,73,1,12,29,real,0.016433724165752617,20
real,73,1,12,29,perm,-0.002670465010620182,20
real,73,1,16,11,real,0.023020266926958466,20
real,73,1,16,11,perm,-0.006058095625970261,20
real,73,1,16,29,real,0.024196490906060242,20
real,73,1,16,29,perm,-0.004436144402931164,20
real,73,2,1,11,real,0.00012311090681704773,20
real,73,2,1,11,perm,-0.00027126794874365867,20
real,73,2,1,29,real,4.251527475063188e-05,20
real,73,2,1,29,perm,0.00013797605232557242,20
real,73,2,2,11,real,0.001019657438591226,20
real,73,2,2,11,perm,-0.0003066064652328393,20
real,73,2,2,29,real,0.00017294107764886935,20
real,73,2,2,29,perm,-0.0002558336447866516,20
real,73,2,3,11,real,0.0003969915900855492,20
real,73,2,3,11,perm,-0.00044825018109151404,20
real,73,2,3,29,real,-0.0005537601289066219,20
real,73,2,3,29,perm,-0.0002466654347230701,20
real,73,2,5,11,real,0.0009108593120297215,20
real,73,2,5,11,perm,-0.00041956430483824914,20
real,73,2,5,29,real,-0.0002721218697215866,20
real,73,2,5,29,perm,-0.0016403417933867903,20
real,73,2,8,11,real,0.005761999098209514,20
real,73,2,8,11,perm,-0.0012152851598755676,20
real,73,2,8,29,real,0.0029520084443299677,20
real,73,2,8,29,perm,-0.0020708857565986394,20
real,73,2,12,11,real,0.005663012910685161,20
real,73,2,12,11,perm,-0.0026661830038275935,20
real,73,2,12,29,real,0.005939002155002648,20
real,73,2,12,29,perm,-0.0025844887381841763,20
real,73,2,16,11,real,0.007348889461648578,20
real,73,2,16,11,perm,-0.004171680847997239,20
real,73,2,16,29,real,0.009958090203588288,20
real,73,2,16,29,perm,-0.0011356370118491554,20
real,77,0,1,11,real,8.906578089029615e-05,21
real,77,0,1,11,perm,-0.00025984710960980095,21
real,77,0,1,29,real,8.791403352848004e-05,21
real,77,0,1,29,perm,-5.13677578881655e-05,21
real,77,0,2,11,real,0.00014380287577986373,21
real,77,0,2,11,perm,-0.0003422317965754429,21
real,77,0,2,29,real,0.00026790468858761685,21
real,77,0,2,29,perm,-0.0003155171314060956,21
real,77,0,3,11,real,0.00035424487379387415,21
real,77,0,3,11,perm,-0.0004944468646996825,21
real,77,0,3,29,real,0.0005873777490166265,21
real,77,0,3,29,perm,-0.00033151472971248985,21
real,77,0,5,11,real,0.0007532077859921937,21
real,77,0,5,11,perm,-0.0005586125668531894,21
real,77,0,5,29,real,0.0002737326351098801,21
real,77,0,5,29,perm,-0.0006141661086512817,21
real,77,0,8,11,real,0.0005489106840824709,21
real,77,0,8,11,perm,-0.0014315054727886967,21
real,77,0,8,29,real,0.000241124032593798,21
real,77,0,8,29,perm,-0.0011878817058484925,21
real,77,0,12,11,real,0.0018439647720209784,21
real,77,0,12,11,perm,-0.0016327766940636979,21
real,77,0,12,29,real,0.0011630278806431527,21
real,77,0,12,29,perm,-0.0016975690001604926,21
real,77,0,16,11,real,0.001652621501574636,21
real,77,0,16,11,perm,-0.0014437460529549417,21
real,77,0,16,29,real,0.0015259001870506772,21
real,77,0,16,29,perm,-0.0022081692379058993,21
real,77,1,1,11,real,0.006608060735073584,21
real,77,1,1,11,perm,-0.00023727177294363688,21
real,77,1,1,29,real,0.004491452500651305,21
real,77,1,1,29,perm,-0.00021234687246818318,21
real,77,1,2,11,real,0.00962541746788792,21
real,77,1,2,11,perm,-0.000153506061299713,21
real,77,1,2,29,real,0.007920893033679155,21
real,77,1,2,29,perm,-0.0003172859120187388,21
real,77,1,3,11,real,0.011595331536736864,21
real,77,1,3,11,perm,-0.00035024327948995904,21
real,77,1,3,29,real,0.010612898061408194,21
real,77,1,3,29,perm,-0.00021128883542920196,21
real,77,1,5,11,real,0.01417647963832147,21
real,77,1,5,11,perm,-0.0004155364915263693,21
real,77,1,5,29,real,0.01309019754558316,21
real,77,1,5,29,perm,-0.00017464272137723835,21
real,77,1,8,11,real,0.015127000385188216,21
real,77,1,8,11,perm,-0.001048316619044476,21
real,77,1,8,29,real,0.013909607132259194,21
real,77,1,8,29,perm,-0.0012203073720137292,21
real,77,1,12,11,real,0.015746965552385972,21
real,77,1,12,11,perm,-0.0014564057321805324,21
real,77,1,12,29,real,0.014795766089008455,21
real,77,1,12,29,perm,-0.002113291547203189,21
real,77,1,16,11,real,0.016260935933069542,21
real,77,1,16,11,perm,-0.0013894358772297277,21
real,77,1,16,29,real,0.017014960380080213,21
real,77,1,16,29,perm,-0.0029106375984150334,21
real,77,2,1,11,real,0.002032804614708117,21
real,77,2,1,11,perm,0.00017407736118046913,21
real,77,2,1,29,real,0.0016750332433140835,21
real,77,2,1,29,perm,0.00011675560322954581,21
real,77,2,2,11,real,0.002137702217600679,21
real,77,2,2,11,perm,1.2821924138872731e-05,21
real,77,2,2,29,real,0.0017933976275400498,21
real,77,2,2,29,perm,0.00042886152429721935,21
real,77,2,3,11,real,0.003650610260513054,21
real,77,2,3,11,perm,9.036446791321762e-05,21
real,77,2,3,29,real,0.0017045357863068045,21
real,77,2,3,29,perm,0.0004190214818184934,21
real,77,2,5,11,real,0.004405335720614301,21
real,77,2,5,11,perm,-0.00021245348373288842,21
real,77,2,5,29,real,0.0038137340745005854,21
real,77,2,5,29,perm,0.00031482683046402116,21
real,77,2,8,11,real,0.008898022782793613,21
real,77,2,8,11,perm,-0.0002767986815118695,21
real,77,2,8,29,real,0.008349610987856138,21
real,77,2,8,29,perm,-0.00023068771892020834,21
real,77,2,12,11,real,0.012778619737034536,21
real,77,2,12,11,perm,-0.0010525289092374601,21
real,77,2,12,29,real,0.012637224069604547,21
real,77,2,12,29,perm,-0.00021495693290940476,21
real,77,2,16,11,real,0.01819272129868521,21
real,77,2,16,11,perm,-0.0014668432584747926,21
real,77,2,16,29,real,0.016927712226772473,21
real,77,2,16,29,perm,-0.0009486549421249268,21
real,83,0,1,11,real,-0.00048100422176200475,10
real,83,0,1,11,perm,-0.00019567621109473077,10
real,83,0,1,29,real,-0.0005694075413920086,10
real,83,0,1,29,perm,-0.0005290121923279267,10
real,83,0,2,11,real,0.0008503289603716269,10
real,83,0,2,11,perm,0.00022951770026458096,10
real,83,0,2,29,real,-0.0009902173374474188,10
real,83,0,2,29,perm,-0.0005433952572102552,10
real,83,0,3,11,real,0.0061168949032840425,10
real,83,0,3,11,perm,-0.0011469940070018003,10
real,83,0,3,29,real,0.0020350545692787714,10
real,83,0,3,29,perm,-0.0007782560163379637,10
real,83,0,5,11,real,0.004987476321577811,10
real,83,0,5,11,perm,-0.0006161680319658469,10
real,83,0,5,29,real,0.001421855226099722,10
real,83,0,5,29,perm,-0.002929579333584842,10
real,83,0,8,11,real,0.006297976351681389,10
real,83,0,8,11,perm,0.00013473960794385675,10
real,83,0,8,29,real,0.0018970715337258692,10
real,83,0,8,29,perm,-0.004959158220726345,10
real,83,1,1,11,real,-0.0005088936755686113,10
real,83,1,1,11,perm,-0.0006906062377162181,10
real,83,1,1,29,real,-0.001894804760790847,10
real,83,1,1,29,perm,2.459988303216143e-05,10
real,83,1,2,11,real,-0.001168062800747438,10
real,83,1,2,11,perm,-0.002514106246627845,10
real,83,1,2,29,real,-0.002106136448909224,10
real,83,1,2,29,perm,-0.00018267923704451405,10
real,83,1,3,11,real,0.0007872476909995818,10
real,83,1,3,11,perm,-0.0020938456221075707,10
real,83,1,3,29,real,-0.001779645048611389,10
real,83,1,3,29,perm,-0.0005603905658736474,10
real,83,1,5,11,real,0.0002023776066174543,10
real,83,1,5,11,perm,-0.002294773366942615,10
real,83,1,5,29,real,-0.002040944519904553,10
real,83,1,5,29,perm,-0.00045054338665495575,10
real,83,1,8,11,real,0.009825588691845244,10
real,83,1,8,11,perm,-0.004122553380423999,10
real,83,1,8,29,real,0.010225149187853888,10
real,83,1,8,29,perm,-0.003628661300543956,10
real,83,2,1,11,real,0.0001476019693466002,10
real,83,2,1,11,perm,-0.0015514077648589586,10
real,83,2,1,29,real,-0.00024126721204420498,10
real,83,2,1,29,perm,-0.0004530504547799463,10
real,83,2,2,11,real,0.0008551606414476387,10
real,83,2,2,11,perm,-0.0006734689189090703,10
real,83,2,2,29,real,0.0020990576704379427,10
real,83,2,2,29,perm,-0.002209146319065547,10
real,83,2,3,11,real,-0.0004291199457039374,10
real,83,2,3,11,perm,-0.001214870719166039,10
real,83,2,3,29,real,-0.0007634173388822996,10
real,83,2,3,29,perm,-0.0017163245277600492,10
real,83,2,5,11,real,0.003686684060173584,10
real,83,2,5,11,perm,-0.003060767574944445,10
real,83,2,5,29,real,-0.0004132404241942167,10
real,83,2,5,29,perm,-0.0024917125253716144,10
real,83,2,8,11,real,0.07787667590975755,10
real,83,2,8,11,perm,-0.003369837323461966,10
real,83,2,8,29,real,0.06455053257799503,10
real,83,2,8,29,perm,-0.004188870827594671,10
real,85,0,1,11,real,-5.261091573494081e-05,22
real,85,0,1,11,perm,-0.0002934977647753856,22
real,85,0,1,29,real,-0.0008390505115368763,22
real,85,0,1,29,perm,2.56086252260479e-05,22
real,85,0,2,11,real,-8.908883695590841e-05,22
real,85,0,2,11,perm,-0.0008583345072634696,22
real,85,0,2,29,real,-0.0010812785697524863,22
real,85,0,2,29,perm,-0.0007651326443889328,22
real,85,0,3,11,real,0.0002021719836249325,22
real,85,0,3,11,perm,-0.0007326921371052508,22
real,85,0,3,29,real,-0.0005649879609640474,22
real,85,0,3,29,perm,-0.0010432886047423429,22
real,85,0,5,11,real,0.0013513268879973284,22
real,85,0,5,11,perm,-0.0012022891966256832,22
real,85,0,5,29,real,0.00016631515763487759,22
real,85,0,5,29,perm,-0.0018079092327470958,22
real,85,0,8,11,real,0.0012860689676602588,22
real,85,0,8,11,perm,-0.0025076359440291407,22
real,85,0,8,29,real,0.0017077110241014992,22
real,85,0,8,29,perm,-0.002444595622176915,22
real,85,0,12,11,real,0.0062802950607904195,22
real,85,0,12,11,perm,-0.0029919808743336107,22
real,85,0,12,29,real,0.004148844866395107,22
real,85,0,12,29,perm,-0.0044995834116673405,22
real,85,0,16,11,real,0.007123851995020969,22
real,85,0,16,11,perm,-0.004096948304994852,22
real,85,0,16,29,real,0.006777260046992195,22
real,85,0,16,29,perm,-0.00585000144515091,22
real,85,1,1,11,real,0.0012981503903497504,22
real,85,1,1,11,perm,-0.000649495300937053,22
real,85,1,1,29,real,0.0008293513815516018,22
real,85,1,1,29,perm,-0.0004375965631856493,22
real,85,1,2,11,real,0.0017950449729371432,22
real,85,1,2,11,perm,-0.00036028988496428216,22
real,85,1,2,29,real,0.0013158195594741295,22
real,85,1,2,29,perm,-0.0006735417537201416,22
real,85,1,3,11,real,0.0019388749091449053,22
real,85,1,3,11,perm,-0.0007471127577339809,22
real,85,1,3,29,real,0.001198484755552176,22
real,85,1,3,29,perm,-0.0007429048479099531,22
real,85,1,5,11,real,0.005337838120545668,22
real,85,1,5,11,perm,-0.001585915931808568,22
real,85,1,5,29,real,0.004584200660449733,22
real,85,1,5,29,perm,-0.00139246555657635,22
real,85,1,8,11,real,0.0063443163770536826,22
real,85,1,8,11,perm,-0.001119372216169534,22
real,85,1,8,29,real,0.005752377072762216,22
real,85,1,8,29,perm,-0.0023804617320249966,22
real,85,1,12,11,real,0.009114817760616956,22
real,85,1,12,11,perm,-0.0013531328792703023,22
real,85,1,12,29,real,0.008136323546005908,22
real,85,1,12,29,perm,-0.004540230769114362,22
real,85,1,16,11,real,0.011384437160179783,22
real,85,1,16,11,perm,-0.0027660231117890843,22
real,85,1,16,29,real,0.01120188124681154,22
real,85,1,16,29,perm,-0.005699417734026935,22
real,85,2,1,11,real,-0.0004934616775102985,22
real,85,2,1,11,perm,-0.0010731767643247236,22
real,85,2,1,29,real,9.996329179950969e-05,22
real,85,2,1,29,perm,0.0001170906390486337,22
real,85,2,2,11,real,7.370514912830028e-05,22
real,85,2,2,11,perm,-0.0015282622140621038,22
real,85,2,2,29,real,0.0016110272726356234,22
real,85,2,2,29,perm,-0.000316933022131316,22
real,85,2,3,11,real,-0.00014863922122720918,22
real,85,2,3,11,perm,-0.0017635070594149704,22
real,85,2,3,29,real,0.0016666011598938102,22
real,85,2,3,29,perm,-0.0009849539136210783,22
real,85,2,5,11,real,-0.0010262456883375348,22
real,85,2,5,11,perm,-0.002324843426996792,22
real,85,2,5,29,real,0.0017173585714633788,22
real,85,2,5,29,perm,-0.0014032451185466144,22
real,85,2,8,11,real,-0.002161934766827467,22
real,85,2,8,11,perm,-0.004579934039731115,22
real,85,2,8,29,real,0.001997661911173343,22
real,85,2,8,29,perm,-0.0021375593083416966,22
real,85,2,12,11,real,-0.0022390351587207036,22
real,85,2,12,11,perm,-0.005389438746345676,22
real,85,2,12,29,real,0.0036961708992762077,22
real,85,2,12,29,perm,-0.0031109010077632337,22
real,85,2,16,11,real,-0.002842211968830166,22
real,85,2,16,11,perm,-0.005570526048782165,22
real,85,2,16,29,real,0.0015222393172655835,22
real,85,2,16,29,perm,-0.002211631585859797,22
real,90,0,1,11,real,-0.00024734456196451315,10
real,90,0,1,11,perm,-0.00029406359118067105,10
real,90,0,1,29,real,-0.0006130804672879187,10
real,90,0,1,29,perm,8.894263098246924e-07,10
real,90,0,2,11,real,0.0004972221218241257,10
real,90,0,2,11,perm,-0.0004319875254203964,10
real,90,0,2,29,real,-0.0002683106566621074,10
real,90,0,2,29,perm,-0.0002837013208933925,10
real,90,0,3,11,real,0.00022197301043502815,10
real,90,0,3,11,perm,-0.0004610686262728203,10
real,90,0,3,29,real,-0.0002299487060286598,10
real,90,0,3,29,perm,-0.0002856135213047395,10
real,90,0,5,11,real,0.0004343047606015782,10
real,90,0,5,11,perm,-0.0008770335507228832,10
real,90,0,5,29,real,-0.00026183831589188244,10
real,90,0,5,29,perm,-0.00042306091533028667,10
real,90,0,8,11,real,0.0011024950183095017,10
real,90,0,8,11,perm,-0.0012939339444690834,10
real,90,0,8,29,real,0.0010551462402493827,10
real,90,0,8,29,perm,-0.0006961823353999197,10
real,90,1,1,11,real,0.0006484200194539769,10
real,90,1,1,11,perm,0.0003564539514943066,10
real,90,1,1,29,real,-7.310112899761023e-05,10
real,90,1,1,29,perm,-0.00038829394519890315,10
real,90,1,2,11,real,-1.2968149189496181e-05,10
real,90,1,2,11,perm,0.00017063555615537407,10
real,90,1,2,29,real,0.0006307702690507844,10
real,90,1,2,29,perm,-0.0007039526170294907,10
real,90,1,3,11,real,5.786887377101646e-05,10
real,90,1,3,11,perm,0.0003656372055421686,10
real,90,1,3,29,real,0.0005363644176115123,10
real,90,1,3,29,perm,-0.0008090063649901502,10
real,90,1,5,11,real,0.002868655357548988,10
real,90,1,5,11,perm,0.0003866498343347846,10
real,90,1,5,29,real,0.0018674133443171703,10
real,90,1,5,29,perm,-0.0005377306551551664,10
real,90,1,8,11,real,0.0018771701958548714,10
real,90,1,8,11,perm,0.0002567318643007521,10
real,90,1,8,29,real,0.002293018265699498,10
real,90,1,8,29,perm,-0.0007905989665747404,10
real,90,2,1,11,real,1.996190688335897e-05,10
real,90,2,1,11,perm,-0.00015878416588821498,10
real,90,2,1,29,real,-0.000249152923803897,10
real,90,2,1,29,perm,-0.00010852305074726676,10
real,90,2,2,11,real,-4.489414212871523e-05,10
real,90,2,2,11,perm,-0.000508753550117147,10
real,90,2,2,29,real,-0.0001211586433574885,10
real,90,2,2,29,perm,-4.239138039263679e-06,10
real,90,2,3,11,real,0.00074777685281191,10
real,90,2,3,11,perm,-0.0004213108414626854,10
real,90,2,3,29,real,0.0011029618698323862,10
real,90,2,3,29,perm,-0.00011077326622010997,10
real,90,2,5,11,real,0.0016340469779393407,10
real,90,2,5,11,perm,-0.00012997339902143246,10
real,90,2,5,29,real,9.124405828997428e-05,10
real,90,2,5,29,perm,-0.00046342714894764825,10
real,90,2,8,11,real,0.0022226392525934724,10
real,90,2,8,11,perm,-0.000261346766969095,10
real,90,2,8,29,real,-0.00017766550622932975,10
real,90,2,8,29,perm,-0.0007685103613160882,10
real,92,0,1,11,real,0.00023057666291170786,18
real,92,0,1,11,perm,-0.0005873102503999306,18
real,92,0,1,29,real,0.00011357721242066798,18
real,92,0,1,29,perm,0.00012237860061858896,18
real,92,0,2,11,real,0.0007769691150107949,18
real,92,0,2,11,perm,-0.0007968146745658267,18
real,92,0,2,29,real,6.735402597102258e-05,18
real,92,0,2,29,perm,0.0005105648057115442,18
real,92,0,3,11,real,0.0003033203663375117,18
real,92,0,3,11,perm,-0.0005916356406545642,18
real,92,0,3,29,real,5.778466466421772e-05,18
real,92,0,3,29,perm,0.000541045249487615,18
real,92,0,5,11,real,0.001367437793222348,18
real,92,0,5,11,perm,-0.0009518526584761933,18
real,92,0,5,29,real,0.0021412475095581307,18
real,92,0,5,29,perm,-2.511572363794734e-05,18
real,92,0,8,11,real,0.006465137234239915,18
real,92,0,8,11,perm,-0.0009471990145633047,18
real,92,0,8,29,real,0.006858582492242249,18
real,92,0,8,29,perm,-0.0011944382350719263,18
real,92,0,12,11,real,0.012217907393057614,18
real,92,0,12,11,perm,-0.002210680962570599,18
real,92,0,12,29,real,0.013773959359660748,18
real,92,0,12,29,perm,-0.0015530095020926948,18
real,92,0,16,11,real,0.012983869144778004,18
real,92,0,16,11,perm,-0.0029631645495629133,18
real,92,0,16,29,real,0.01367668130722799,18
real,92,0,16,29,perm,-0.002897946707377863,18
real,92,1,1,11,real,0.001367135808632347,18
real,92,1,1,11,perm,-0.0006479981585492123,18
real,92,1,1,29,real,0.0021322391554331466,18
real,92,1,1,29,perm,-2.9753249744191024e-05,18
real,92,1,2,11,real,0.0022012021106304624,18
real,92,1,2,11,perm,-0.0015128537565770594,18
real,92,1,2,29,real,0.0026752816636924637,18
real,92,1,2,29,perm,-7.36875507115764e-05,18
real,92,1,3,11,real,0.0025332141248093354,18
real,92,1,3,11,perm,-0.0019488752855648661,18
real,92,1,3,29,real,0.0027348087266404475,18
real,92,1,3,29,perm,-3.590894015781387e-05,18
real,92,1,5,11,real,0.003542860086361066,18
real,92,1,5,11,perm,-0.0019696370551071096,18
real,92,1,5,29,real,0.0034811151500915294,18
real,92,1,5,29,perm,-5.3658411888202195e-05,18
real,92,1,8,11,real,0.004995167352891738,18
real,92,1,8,11,perm,-0.002384903787473025,18
real,92,1,8,29,real,0.0044498115419293605,18
real,92,1,8,29,perm,-0.0007085003592041117,18
real,92,1,12,11,real,0.009502195998348673,18
real,92,1,12,11,perm,-0.0022258611261285477,18
real,92,1,12,29,real,0.008275607859706158,18
real,92,1,12,29,perm,-0.0010131747425385917,18
real,92,1,16,11,real,0.00873855900516618,18
real,92,1,16,11,perm,-0.0025292204648237337,18
real,92,1,16,29,real,0.008001387068101384,18
real,92,1,16,29,perm,-0.0016225918381795879,18
real,92,2,1,11,real,0.002286525659648042,18
real,92,2,1,11,perm,-1.1230235682724299e-05,18
real,92,2,1,29,real,0.0033921758691598525,18
real,92,2,1,29,perm,-0.00022097001784182613,18
real,92,2,2,11,real,0.002184256978367216,18
real,92,2,2,11,perm,-5.6347484607921494e-05,18
real,92,2,2,29,real,0.003419751390439374,18
real,92,2,2,29,perm,-0.00028342868445152547,18
real,92,2,3,11,real,0.0024892572244781253,18
real,92,2,3,11,perm,-0.00011014454523117223,18
real,92,2,3,29,real,0.002964715912292415,18
real,92,2,3,29,perm,-0.0007658791192468595,18
real,92,2,5,11,real,0.0023433825384681084,18
real,92,2,5,11,perm,-0.0001840040212897076,18
real,92,2,5,29,real,0.0035973002985136837,18
real,92,2,5,29,perm,-0.0014568741873101088,18
real,92,2,8,11,real,0.0037604972436456885,18
real,92,2,8,11,perm,-0.0012467381447922588,18
real,92,2,8,29,real,0.005982408681114659,18
real,92,2,8,29,perm,-0.002742555384733003,18
real,92,2,12,11,real,0.004157933718847873,18
real,92,2,12,11,perm,-0.0013017614637753638,18
real,92,2,12,29,real,0.006376702300426085,18
real,92,2,12,29,perm,-0.003307738516704739,18
real,92,2,16,11,real,0.010927798093165353,18
real,92,2,16,11,perm,-0.0015380407816567576,18
real,92,2,16,29,real,0.009647626340742677,18
real,92,2,16,29,perm,-0.0033015365675621577,18
